# QIIME v1.2.1 OTU table
#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	42	43	44	45	46	48	49	50	51	53	54	56	57	58	61	62	71	72	81	82	83	84	85	90	91	92	93	95	96	97	99	100	101	102	103	104	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	155	156	157	158	159	161	166	167	171	172	173	174	177	178	179	180	181	182	183	184	185
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class)	2.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	4.0	0.0	3.0	3.0	1.0	1.0	2.0	0.0	1.0	6.0	1.0	1.0	30.0	6.0	0.0	8.0	5.0	12.0	8.0	8.0	19.0	9.0	0.0	5.0	3.0	1.0	3.0	3.0	2.0	3.0	6.0	10.0	4.0	122.0	21.0	17.0	5.0	8.0	10.0	10.0	13.0	52.0	15.0	12.0	8.0	7.0	4.0	14.0	11.0	17.0	15.0	0.0	2.0	18.0	8.0	5.0	7.0	12.0	6.0	2.0	3.0	12.0	7.0	3.0	49.0	5.0	19.0	10.0	48.0	25.0	1.0	25.0	61.0	58.0	57.0	5.0	2.0	19.0	8.0	66.0	5.0	65.0	18.0	21.0	7.0	30.0	4.0	8.0	9.0	35.0	68.0	62.0	72.0	8.0	32.0	35.0	54.0	11.0	305.0	8.0	13.0	66.0	31.0	20.0	34.0	24.0	71.0	8.0	19.0	11.0	6.0	6.0	12.0	44.0	51.0	4.0	17.0	7.0	9.0	19.0	42.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	31722.0	16261.0	14268.0	15766.0	11944.0	12930.0	23146.0	24469.0	26567.0	21339.0	28647.0	21945.0	22979.0	25919.0	20987.0	19969.0	12832.0	23065.0	21104.0	27188.0	18715.0	24426.0	21928.0	26398.0	18072.0	17429.0	23683.0	20806.0	20470.0	19065.0	25422.0	25154.0	19449.0	17378.0	16483.0	19879.0	17415.0	16109.0	21154.0	32534.0	26118.0	22346.0	16001.0	21372.0	18095.0	15130.0	17781.0	21559.0	24684.0	17071.0	18656.0	24899.0	22065.0	18356.0	21558.0	22659.0	16692.0	20944.0	20563.0	14118.0	20215.0	13750.0	31117.0	20217.0	23368.0	23090.0	20832.0	21153.0	23331.0	22688.0	26896.0	28249.0	28153.0	18671.0	23644.0	24806.0	21739.0	18944.0	27342.0	17729.0	16157.0	18761.0	20501.0	27738.0	34011.0	23386.0	25693.0	26535.0	14048.0	18747.0	22270.0	22196.0	20283.0	21954.0	27795.0	22540.0	20225.0	29485.0	21904.0	16365.0	16810.0	23631.0	22793.0	22456.0	15120.0	25103.0	19073.0	10400.0	20572.0	27272.0	18253.0	22869.0	17546.0	17500.0	19256.0	19164.0	23888.0	34488.0	26426.0	22220.0	14088.0	13831.0	16017.0	23291.0	24252.0	22057.0	22855.0	27708.0	22768.0	21494.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Cyanobacteria;c__	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	32.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	6.0	6.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Cyanobacteria;c__mle1-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	1.0	4.0	29.0	3.0	20.0	8.0	131.0	26.0	72.0	31.0	32.0	23.0	24.0	11.0	23.0	4.0	15.0	19.0	11.0	16.0	3.0	32.0	11.0	17.0	48.0	7.0	13.0	8.0	9.0	11.0	30.0	21.0	22.0	17.0	9.0	20.0	10.0	3.0	6.0	10.0	45.0	32.0	207.0	42.0	38.0	12.0	37.0	7.0	58.0	19.0	14.0	59.0	35.0	62.0	44.0	28.0	11.0	11.0	25.0	770.0	19.0	14.0	223.0	143.0	58.0	77.0	50.0	10.0	8.0	18.0	15.0	41.0	7.0	2.0	20.0	24.0	2.0	8.0	27.0	32.0	38.0	29.0	21.0	17.0	49.0	45.0	26.0	12.0	34.0	6.0	103.0	27.0	4.0	45.0	44.0	40.0	17.0	16.0	47.0	27.0	39.0	19.0	11.0	45.0	47.0	82.0	25.0	17.0	7.0	40.0	28.0	15.0	27.0	17.0	64.0	40.0	71.0	122.0	80.0	132.0	26.0	24.0	14.0	8.0	9.0	23.0	16.0	159.0	39.0	64.0
