# QIIME v1.2.1 OTU table
#OTU ID	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	42	43	44	45	46	47	48	49	50	51	53	54	55	56	57	58	59	60	61	62	71	72	81	82	83	84	91	92	93	95	96	98	99	100	101	102	103	104	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	155	157	158	159	160	161	166	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Chloracidobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class)	897.0	931.0	1600.0	1165.0	1438.0	750.0	2033.0	1777.0	598.0	1401.0	2272.0	713.0	639.0	2904.0	1066.0	1263.0	1029.0	878.0	1341.0	673.0	953.0	974.0	1750.0	422.0	611.0	1715.0	1953.0	715.0	621.0	639.0	822.0	761.0	473.0	1262.0	1143.0	609.0	1875.0	851.0	248.0	578.0	510.0	950.0	2100.0	1203.0	2014.0	589.0	655.0	992.0	930.0	1431.0	1209.0	622.0	698.0	1618.0	1251.0	1170.0	698.0	638.0	718.0	936.0	516.0	2257.0	2172.0	609.0	1020.0	630.0	598.0	896.0	940.0	675.0	864.0	1831.0	893.0	1181.0	2411.0	1504.0	1968.0	946.0	1262.0	1828.0	943.0	1341.0	2115.0	748.0	1192.0	596.0	858.0	880.0	471.0	1522.0	1291.0	556.0	2067.0	1522.0	960.0	1704.0	1007.0	930.0	720.0	663.0	1146.0	794.0	2598.0	2192.0	1572.0	1242.0	1131.0	1543.0	1836.0	1387.0	2712.0	880.0	746.0	1215.0	1747.0	1022.0	1028.0	1149.0	1344.0	1224.0	2329.0	1492.0	1082.0	530.0	440.0	595.0	1435.0	1267.0	2537.0	1836.0	704.0	830.0	704.0	1445.0	975.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	4273.0	4045.0	3865.0	4875.0	3637.0	5890.0	2832.0	1412.0	3683.0	1462.0	1586.0	3673.0	5515.0	1938.0	3753.0	2873.0	2517.0	4490.0	4754.0	4966.0	3919.0	3825.0	2563.0	4547.0	3800.0	2180.0	1188.0	2003.0	3449.0	3686.0	3117.0	4002.0	3979.0	1109.0	1216.0	1946.0	2155.0	1312.0	4246.0	1644.0	2462.0	2657.0	1863.0	701.0	2064.0	1154.0	3755.0	1183.0	1240.0	564.0	3128.0	2952.0	2799.0	1318.0	1035.0	1519.0	1351.0	1357.0	853.0	1279.0	2458.0	2260.0	1537.0	4548.0	2072.0	1767.0	2471.0	1413.0	1388.0	1185.0	3051.0	2999.0	1764.0	1386.0	124.0	2391.0	1782.0	3880.0	1759.0	547.0	1487.0	666.0	2135.0	2127.0	1793.0	1480.0	2497.0	466.0	1801.0	1242.0	614.0	1993.0	1081.0	2941.0	3214.0	2212.0	1389.0	1412.0	1045.0	1095.0	3010.0	932.0	1476.0	1379.0	1667.0	1084.0	348.0	664.0	589.0	856.0	1991.0	1563.0	1403.0	992.0	1153.0	2020.0	2381.0	1416.0	458.0	1811.0	2308.0	1166.0	2511.0	1941.0	2864.0	1873.0	2176.0	1522.0	925.0	1608.0	2129.0	2438.0	2573.0	1363.0	2115.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria	49.0	177.0	45.0	163.0	12.0	157.0	98.0	33.0	21.0	7.0	12.0	4.0	3.0	14.0	7.0	12.0	14.0	31.0	3.0	4.0	51.0	43.0	16.0	12.0	48.0	3.0	13.0	5.0	6.0	6.0	11.0	8.0	4.0	8.0	5.0	21.0	9.0	24.0	17.0	30.0	20.0	8.0	3.0	10.0	5.0	25.0	30.0	5.0	19.0	4.0	7.0	9.0	3.0	30.0	8.0	22.0	27.0	15.0	9.0	22.0	10.0	20.0	12.0	6.0	12.0	15.0	13.0	25.0	11.0	25.0	12.0	9.0	8.0	18.0	11.0	6.0	15.0	4.0	10.0	34.0	13.0	9.0	26.0	19.0	44.0	33.0	16.0	32.0	8.0	17.0	25.0	20.0	21.0	27.0	11.0	26.0	28.0	32.0	75.0	30.0	21.0	26.0	27.0	21.0	15.0	22.0	71.0	13.0	51.0	28.0	9.0	12.0	10.0	12.0	34.0	16.0	23.0	20.0	23.0	10.0	22.0	10.0	14.0	19.0	19.0	17.0	12.0	17.0	10.0	15.0	20.0	25.0	5.0	9.0	32.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Bljii12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__SOGA31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
