3	11	9	7	7	4	12	18	13	13	10	8	3	8	11	14	7	4	14	5	2	4	10	16	5	7	4	8	13	9	10	14	15	16	6	6	6	12	16	5	15	9	5	4	7	11	17	12	6	12	8	7	11	5	4	11	12	8	6	5	3	18	5	10	14	5	17	7	12	15	4	11	11	7	10	4	11	13	12	15	7	17	9	5	11	6	13	6	8	11	7	11	8	8	6	5	14	8	4	16
1	11	7	0	5	3	10	15	11	13	7	4	2	6	7	13	3	1	11	4	0	3	4	17	0	4	2	3	12	5	6	12	13	15	1	5	3	12	11	0	8	5	3	1	3	10	9	11	4	9	1	5	11	5	1	8	11	6	4	4	2	16	1	7	10	4	11	4	12	10	3	8	6	5	9	1	8	13	9	12	0	15	2	3	6	3	12	2	3	5	4	10	2	7	5	2	13	4	2	6
0	10	5	1	4	4	10	12	7	11	4	3	0	5	4	13	1	1	8	0	1	1	2	17	1	2	0	1	12	2	4	11	10	13	0	3	2	12	8	0	2	3	1	1	1	8	9	8	1	7	1	3	11	4	0	8	10	5	2	3	0	15	1	3	10	2	5	3	12	9	1	7	0	1	10	0	7	13	4	10	0	15	0	2	5	2	9	2	3	3	1	8	2	4	3	1	11	2	1	3
0	11	5	1	1	1	10	10	6	11	3	2	0	4	4	14	0	0	6	0	0	1	3	18	1	0	0	0	12	1	3	8	6	13	0	1	1	12	7	0	0	2	0	0	0	5	5	3	1	4	1	2	12	4	0	5	8	5	0	2	0	15	1	2	7	1	3	1	12	6	0	3	0	1	10	0	5	13	1	7	0	14	0	0	3	2	8	0	2	2	1	6	0	2	2	1	11	0	0	1
0	11	4	0	3	1	9	10	6	10	2	1	0	4	4	13	0	0	4	0	0	0	2	18	1	0	0	0	12	1	3	6	4	14	0	1	1	12	3	0	0	1	0	1	0	4	2	2	1	4	1	1	12	4	0	3	6	4	1	0	0	14	0	2	6	1	1	1	12	6	0	3	0	1	10	0	4	11	2	6	0	14	0	0	2	1	3	0	1	1	1	5	0	2	0	0	11	0	0	1
0	10	5	2	3	0	6	10	5	8	2	1	0	3	5	13	0	0	3	0	0	0	0	17	0	1	2	0	12	2	3	6	3	14	0	1	1	11	3	1	0	0	1	1	0	4	2	2	1	4	1	1	10	4	0	4	6	3	0	0	0	14	0	0	4	1	1	1	12	5	0	3	0	1	10	0	3	11	1	5	0	14	0	0	2	1	2	0	1	1	1	3	0	2	0	0	8	0	0	1
1	8	5	2	1	0	4	9	1	8	1	0	0	3	4	12	0	0	3	0	0	0	0	17	0	1	0	1	14	1	3	5	3	12	0	0	0	10	2	1	0	0	0	0	0	3	0	1	0	2	1	0	9	1	0	3	6	3	0	0	0	12	0	0	3	0	1	0	11	3	0	1	0	1	10	0	2	11	1	4	0	14	0	0	1	1	1	0	0	2	0	3	0	2	0	0	7	0	0	1
1	8	3	1	0	1	3	8	1	8	1	0	0	2	4	12	0	0	2	0	0	1	0	17	0	1	0	0	13	1	3	4	1	11	0	0	0	7	0	1	1	0	0	0	0	3	0	0	0	3	0	0	9	1	0	2	4	3	0	0	0	10	0	0	2	1	0	0	10	3	0	0	0	1	9	0	1	11	0	4	0	14	0	0	1	1	1	0	0	2	0	3	0	1	0	0	6	1	0	0
2	10	2	1	0	1	3	7	0	9	1	0	0	1	2	10	0	0	2	1	0	0	0	17	0	1	0	0	15	2	2	3	1	11	0	0	0	6	0	0	1	0	0	0	0	2	0	0	0	3	0	0	9	1	0	2	4	1	0	0	0	9	0	0	2	1	0	0	10	3	0	0	0	1	8	0	1	9	0	3	0	13	0	0	0	0	1	0	0	1	0	1	0	1	0	0	6	1	0	0
1	10	2	1	0	0	3	6	3	6	0	0	0	2	1	10	0	0	3	0	0	0	0	17	0	2	0	0	14	1	1	3	1	11	0	0	0	3	0	0	2	0	0	0	0	2	0	0	0	3	0	0	8	1	0	2	4	0	0	0	0	9	0	0	2	1	0	0	9	2	0	0	0	1	8	0	0	8	0	2	0	13	0	0	0	0	1	0	0	1	0	1	0	0	0	0	6	0	0	0
0	9	3	1	1	0	3	3	3	5	1	0	0	1	2	10	1	0	3	0	0	0	0	18	0	1	1	0	13	1	1	3	1	9	0	0	0	3	0	0	3	0	1	0	0	3	0	0	0	2	0	0	8	1	0	0	3	1	0	0	0	9	0	0	1	0	0	0	9	2	0	0	1	1	7	0	0	6	0	2	0	13	0	0	0	1	1	0	0	0	0	1	0	0	0	0	6	0	0	0
2	7	3	0	1	0	3	3	3	4	1	0	1	0	2	12	2	0	4	0	0	0	0	19	0	0	1	0	12	1	0	1	0	8	0	0	0	2	0	0	3	1	1	0	0	3	0	0	0	2	0	0	8	1	0	0	3	0	1	0	0	9	0	0	1	0	0	0	9	2	0	0	1	1	6	0	0	5	0	2	1	12	0	0	0	1	1	0	0	0	0	1	0	0	0	0	6	0	0	0
0	9	3	1	1	0	3	3	3	5	1	0	0	0	2	12	0	0	3	0	0	1	1	18	0	0	0	0	12	1	1	1	1	8	0	0	0	2	0	0	2	1	1	0	0	2	0	0	0	2	0	0	7	1	0	0	2	0	0	0	0	9	1	0	1	0	0	0	8	2	0	0	2	1	6	0	0	3	0	2	1	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	6	0	0	0
0	10	2	2	2	0	3	3	2	5	0	0	1	0	2	11	0	0	1	0	0	2	1	17	0	2	0	0	10	1	1	0	1	8	0	0	0	2	0	0	2	1	1	0	0	2	0	0	0	2	0	0	7	0	0	0	2	0	0	0	0	10	0	0	1	0	1	0	8	2	0	0	1	0	6	0	0	3	0	2	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0
0	10	1	1	2	0	3	4	1	6	1	0	0	0	2	12	1	0	1	0	1	0	1	18	0	2	0	0	10	0	1	0	1	7	0	0	0	2	0	0	1	1	0	0	0	2	0	0	0	2	0	0	8	0	0	0	2	0	0	0	0	10	0	0	1	0	1	0	8	2	0	0	1	0	6	0	0	3	0	2	1	9	0	0	1	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0
2	10	1	2	2	0	4	4	0	5	2	0	1	0	2	11	0	0	0	1	1	0	1	18	0	1	1	0	11	0	1	0	0	7	1	0	0	2	0	0	0	1	0	1	0	2	0	0	0	2	0	0	9	0	0	0	2	0	0	0	0	10	0	0	0	0	0	1	8	1	0	0	0	0	6	0	0	3	0	1	1	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0
1	10	1	0	1	0	3	4	0	5	1	0	1	2	1	10	0	1	0	0	0	0	1	19	0	0	0	0	11	0	1	0	0	6	0	0	1	2	0	0	0	0	0	1	0	2	0	0	0	2	0	0	9	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	8	1	0	0	0	0	6	0	0	3	0	0	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0
2	10	1	0	2	0	3	2	0	5	1	0	1	3	2	9	0	1	0	0	0	0	0	20	0	0	0	0	11	0	0	0	0	6	0	0	1	3	1	1	0	0	0	1	0	0	0	0	0	2	0	0	9	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	8	1	0	0	0	0	6	0	0	2	0	1	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
1	11	1	1	2	0	3	2	0	3	1	0	1	4	1	9	1	0	1	0	0	0	0	19	0	0	0	0	11	0	0	0	0	6	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	3	1	0	0	0	10	0	0	1	0	0	0	8	1	0	1	0	0	6	0	0	1	0	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
1	11	2	2	1	0	4	3	0	3	1	0	0	3	2	9	1	0	1	0	0	0	0	18	0	0	0	0	11	0	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	8	0	0	0	3	1	0	0	0	10	0	0	1	0	1	0	8	1	0	2	0	0	6	0	0	1	0	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
0	11	1	2	2	0	4	3	0	4	2	0	0	2	2	9	0	0	1	0	0	0	0	18	0	1	0	0	12	0	0	0	0	4	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	3	0	0	8	0	0	1	3	0	0	1	0	9	0	0	1	0	0	0	8	0	0	1	0	0	6	0	0	1	0	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
0	11	2	0	3	0	6	3	0	3	2	0	0	2	2	9	0	0	0	0	0	0	1	18	0	2	0	0	11	0	0	0	1	5	0	1	0	2	3	0	0	0	1	0	0	0	0	0	0	3	0	0	8	0	0	0	3	0	0	1	0	9	0	0	1	0	0	0	9	0	0	0	0	0	6	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
0	11	1	2	1	1	6	4	0	3	2	0	0	1	1	9	1	0	0	0	0	0	1	18	0	1	0	2	11	0	0	0	0	5	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	3	0	0	8	0	0	0	2	0	1	0	0	8	0	0	1	0	0	0	7	0	0	0	0	0	6	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
2	11	2	4	0	0	5	4	0	4	2	0	0	1	1	9	0	0	0	0	1	0	0	18	0	0	0	0	11	0	0	0	0	4	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	8	0	0	0	2	0	1	0	0	8	0	0	1	0	0	0	7	0	0	0	0	0	6	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	10	4	1	0	0	5	3	2	4	3	0	1	2	1	8	1	0	0	0	0	0	0	18	0	0	0	0	11	0	0	0	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	3	0	1	7	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	1	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	11	5	1	1	0	4	5	2	4	3	0	0	2	1	8	0	0	0	0	0	0	1	20	0	0	1	0	11	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	3	1	0	7	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	1	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	13	5	1	0	1	4	6	2	4	2	0	0	2	0	9	0	2	0	0	0	0	0	20	0	1	3	0	10	0	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	7	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	1	0	0	1	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0
0	13	2	0	0	0	3	4	1	4	0	0	0	2	0	9	0	1	0	0	0	0	0	20	0	1	0	0	10	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	0	0	1	2	1	0	0	0	7	1	0	0	0	0	0	6	0	0	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0
1	12	2	0	2	0	4	1	1	3	0	0	0	2	0	8	0	1	1	0	0	1	0	20	0	2	1	0	10	0	0	0	0	2	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	6	0	0	0	1	0	0	0	0	6	1	0	0	0	0	0	6	0	0	0	0	0	5	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
1	16	4	1	2	1	5	2	1	3	0	0	0	2	0	8	0	0	1	0	0	0	0	21	0	3	0	0	9	0	0	0	0	2	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	1	1	0	6	0	0	0	1	0	0	0	0	6	0	1	0	0	0	0	6	0	0	0	0	0	5	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	16	2	1	1	1	4	3	0	4	2	0	0	2	0	8	0	0	1	0	0	0	0	20	0	2	0	0	9	1	0	0	0	2	0	0	0	3	1	0	0	0	1	1	0	0	1	0	0	0	0	0	5	0	0	0	1	0	0	0	1	6	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	15	1	1	0	0	3	4	1	4	2	0	0	2	0	8	0	1	1	0	0	1	0	20	0	1	0	0	9	1	0	0	0	2	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	1	1	0	0	1	6	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	14	1	2	1	0	3	3	0	4	1	0	0	2	1	9	0	1	1	0	0	0	0	20	0	1	0	0	9	1	0	0	0	2	0	0	0	5	1	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	1	0	0	0	1	6	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
3	13	1	1	1	0	3	2	0	2	1	0	0	0	2	9	1	0	1	0	0	0	0	20	0	1	0	0	9	1	0	0	0	2	0	0	0	4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	1	6	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
2	15	3	1	1	0	4	2	1	0	2	0	0	0	1	9	0	0	1	0	0	0	1	20	0	0	0	0	9	1	0	1	0	2	0	1	0	4	1	0	0	0	0	0	1	0	0	1	0	1	0	0	4	0	0	0	1	0	0	0	1	6	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2	15	2	1	1	0	4	2	0	0	0	0	0	0	1	8	0	0	1	0	0	0	0	19	1	0	0	0	10	0	0	1	0	2	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	1	1	0	0	1	6	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2	18	1	1	2	0	3	3	0	1	0	0	0	0	1	8	0	0	1	0	1	0	0	20	0	0	0	0	10	0	0	1	0	2	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	17	1	0	2	0	2	1	0	3	0	0	0	0	1	7	0	0	1	0	0	0	0	21	0	0	1	0	10	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	1	1	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1	17	0	0	1	0	0	2	0	3	0	0	1	1	1	8	0	0	0	1	0	0	0	22	0	0	0	0	8	1	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	2	0	0	0	6	0	1	0	0	0	0	4	0	0	1	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1	17	0	0	1	0	0	2	1	3	1	0	1	0	1	8	1	0	1	1	1	0	0	22	2	1	0	1	7	1	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
0	17	1	0	1	0	0	3	1	2	1	0	0	1	0	8	0	0	2	0	1	0	0	23	1	1	0	1	6	2	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
0	16	1	0	1	0	1	3	1	2	0	0	0	2	0	9	0	0	1	0	0	0	0	23	1	0	0	0	5	0	0	1	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
1	17	1	0	1	1	2	3	2	2	0	0	0	2	0	9	0	0	1	0	0	1	1	20	1	0	1	1	4	0	0	1	1	0	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	1	0	0	5	1	0	0	0	2	0	0	0	7	0	0	0	1	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
0	16	0	0	2	2	2	3	2	2	0	0	0	2	0	9	0	0	2	0	0	0	1	20	0	1	1	0	4	0	0	1	1	0	0	1	1	4	1	0	0	1	1	0	1	0	0	0	0	1	0	0	5	0	0	0	0	2	0	0	1	7	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1	16	1	0	1	1	1	3	0	2	0	0	0	3	0	9	0	0	2	2	0	1	1	20	0	0	0	0	6	0	0	1	1	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1	1	0	0	5	0	0	0	0	2	0	0	1	6	0	1	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	17	1	0	0	0	2	3	0	3	0	0	0	3	1	9	0	0	3	0	0	1	1	20	0	1	0	0	6	0	0	0	1	0	0	2	1	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	2	0	0	2	6	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
3	16	2	1	1	0	2	2	0	3	0	0	0	4	1	8	0	0	2	0	0	1	0	20	0	1	0	0	6	0	0	0	0	0	1	2	0	5	2	0	0	0	0	0	0	0	0	1	0	1	0	0	5	0	0	0	0	3	0	0	2	6	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
1	17	2	1	0	0	2	4	1	3	0	0	0	3	1	8	1	0	3	1	1	1	0	22	0	0	0	1	7	0	0	0	1	0	0	1	0	6	1	0	0	1	1	0	0	0	0	1	0	1	0	0	5	0	1	0	0	3	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
3	17	2	0	1	0	2	3	2	3	0	0	0	3	0	7	1	1	1	0	1	0	1	22	0	0	0	0	9	0	0	0	0	1	0	0	0	4	1	0	0	1	0	0	0	0	0	1	0	1	0	0	5	0	1	0	0	3	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
1	17	0	0	0	0	2	3	1	4	0	0	0	3	1	6	1	1	1	0	0	0	1	21	0	0	0	0	9	0	1	1	0	1	0	0	0	4	2	0	1	1	0	0	0	0	0	2	0	1	0	0	5	0	0	0	0	3	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0	19	0	1	1	0	2	3	1	5	0	0	0	3	1	5	1	1	1	0	0	0	0	21	0	0	0	0	9	0	1	0	1	0	0	0	0	4	1	0	1	1	0	0	0	0	0	2	0	1	0	0	5	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0	19	2	2	1	0	2	3	1	4	0	0	0	1	0	5	0	1	2	1	0	0	0	21	0	0	0	0	9	0	2	0	1	0	1	0	0	3	1	0	1	0	0	0	0	0	1	2	0	1	0	0	5	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0	18	0	3	2	2	2	4	2	3	0	0	0	2	1	5	0	1	3	1	0	0	0	21	0	1	0	0	8	0	2	2	0	0	0	0	0	3	1	0	1	0	2	0	0	0	0	2	0	1	0	0	5	0	0	0	1	3	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	17	0	2	2	1	2	5	2	3	1	0	0	3	1	5	0	1	3	1	0	1	0	21	0	1	0	0	9	0	2	1	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	3	0	1	0	0	5	0	0	0	1	2	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1	18	0	1	0	0	2	6	2	3	1	0	0	2	2	5	0	1	1	2	0	0	0	23	0	0	0	0	9	1	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	3	0	1	0	0	5	0	0	0	1	2	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	18	1	1	1	0	3	6	1	2	2	0	0	3	2	5	0	1	1	1	0	0	0	23	0	0	0	0	9	1	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	1	0	0	5	0	0	0	1	3	0	0	1	5	0	1	0	2	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	15	2	1	0	1	2	5	1	3	1	0	0	2	2	4	0	0	0	0	0	0	1	23	0	0	1	0	9	0	1	0	1	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	5	1	0	0	1	3	0	0	0	4	0	0	2	2	0	0	1	0	0	0	0	0	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	15	2	2	1	1	1	5	1	2	0	0	0	2	1	4	1	1	0	1	0	1	0	23	0	0	3	1	9	1	1	0	1	0	0	0	0	4	1	0	0	1	1	0	0	0	0	0	0	1	0	0	4	1	0	1	1	3	0	1	0	3	0	0	2	0	0	0	1	0	1	0	0	0	4	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	16	1	3	0	0	1	5	1	3	0	0	0	3	0	5	0	1	0	1	0	0	0	24	1	0	1	1	9	1	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	1	0	0	4	1	0	1	1	3	0	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	4	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2	17	0	2	0	0	2	6	1	4	1	0	0	3	0	5	0	1	0	1	0	0	0	24	0	0	2	0	7	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	1	0	2	0	0	0	2	0	0	2	0	0	0	1	0	1	0	0	0	3	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	16	0	0	0	0	1	6	1	3	1	0	2	3	0	5	0	2	1	1	0	1	0	24	0	0	0	0	9	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	1	0	2	0	0	0	2	0	0	1	0	0	1	1	0	1	0	1	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
