10	26	20	28	14	20	33	22	28	13	14	25	26	14	19	13	7	15	12	16	32	15	15	8	11	14	14	31	11	10	23	14	13	17	13	16	38	13	13	22	14	20	29	23	29	10	31	24	21	15	24	28	23	13	34	13	16	26	31	22	15	16	39	18	20	13	29	27	17	14	25	12	29	24	20	29	12	16	20	19	15	19	9	22	26	8	24	12	15	8	20	11	14	34	21	9	13	22	12	18
7	23	13	27	9	17	32	10	25	11	11	24	22	7	15	9	3	10	3	7	28	9	8	3	7	7	6	23	4	2	11	6	7	7	8	8	38	7	6	21	6	20	24	18	20	4	29	18	17	13	21	26	13	7	28	9	9	26	25	20	8	12	36	14	15	10	27	22	8	7	15	5	26	18	19	26	5	9	16	6	8	18	3	17	14	3	11	7	6	4	11	3	8	26	14	6	5	17	5	17
4	20	7	24	4	12	31	4	25	7	7	21	17	5	12	7	1	9	0	4	26	6	2	1	2	3	6	23	4	1	8	2	5	2	7	3	38	5	4	21	5	21	21	15	11	2	27	15	14	7	15	25	6	3	20	5	5	26	23	18	4	8	36	13	10	8	25	19	6	4	6	3	24	14	18	25	3	6	11	1	4	18	0	10	9	1	8	4	1	1	7	1	6	19	6	3	2	7	3	10
3	18	4	24	2	10	32	1	24	8	6	16	13	0	9	3	1	7	0	2	20	5	1	1	1	2	3	20	3	0	3	1	5	1	6	2	38	1	3	21	2	19	16	13	9	2	25	10	13	7	13	25	2	1	19	3	2	26	20	14	2	4	34	11	7	5	23	21	5	3	4	1	23	8	16	22	0	2	7	1	1	18	0	8	5	0	4	3	0	1	6	1	4	16	5	2	2	3	0	9
2	17	3	21	1	11	35	1	24	5	4	13	8	0	9	3	1	3	0	3	16	3	1	0	0	2	3	18	3	0	1	1	4	0	6	0	37	0	0	19	0	17	12	13	6	1	21	6	14	6	13	25	1	1	18	1	1	26	16	12	2	1	31	8	5	5	23	15	3	2	1	0	21	6	16	19	0	1	5	0	0	17	0	7	2	0	3	1	0	0	5	1	3	11	4	1	0	2	0	7
1	15	2	18	1	12	34	1	23	1	3	12	6	1	7	1	1	3	0	1	11	3	1	0	0	0	1	16	1	0	1	0	2	0	4	0	38	0	0	18	0	15	10	11	6	0	20	7	13	3	11	24	2	0	15	1	1	26	13	9	2	1	30	7	5	0	23	14	1	0	1	0	20	4	15	18	0	0	4	0	0	17	0	4	2	0	1	0	0	0	3	1	3	6	1	0	0	2	0	5
1	14	2	15	0	8	29	2	23	1	2	10	4	1	2	1	1	2	1	0	11	2	0	0	2	0	1	16	0	0	1	1	2	0	2	0	38	0	0	19	1	14	8	8	4	0	20	4	11	3	6	23	1	0	12	0	1	25	13	7	0	1	27	6	4	0	23	12	1	0	0	0	20	2	15	15	0	0	0	0	0	17	0	3	2	0	1	0	0	0	2	2	3	6	1	0	0	2	0	5
5	13	2	14	0	7	25	2	25	1	1	9	5	0	1	4	0	2	0	0	10	2	0	2	1	1	1	14	0	0	1	0	1	0	0	2	38	0	0	19	0	13	8	6	2	0	19	5	10	2	4	24	0	0	10	0	0	27	13	6	0	0	26	7	2	0	24	13	0	0	0	0	15	1	14	14	0	0	0	0	0	17	0	2	2	0	1	1	0	0	1	1	2	3	0	0	0	2	0	3
1	13	1	15	1	6	26	1	24	1	2	10	5	0	2	3	0	3	2	0	8	1	1	2	1	1	1	12	0	0	1	0	0	0	0	1	39	0	0	19	0	12	6	6	2	1	16	5	8	2	4	24	1	0	10	0	0	27	13	6	1	0	25	6	2	0	23	9	0	0	0	0	11	1	10	14	0	0	0	0	0	16	0	1	1	0	1	1	0	0	0	1	2	1	0	0	0	1	0	1
0	11	2	14	0	5	25	1	24	2	1	9	4	1	0	2	0	3	2	0	7	2	1	0	1	0	1	12	0	0	0	0	0	0	0	1	39	0	0	19	0	9	6	6	2	0	13	4	7	3	4	24	1	0	9	0	0	27	12	5	1	0	25	6	2	0	22	5	0	0	0	0	7	1	10	14	0	0	1	0	0	16	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1
4	14	2	15	0	5	22	1	24	2	2	7	3	1	1	3	0	2	2	1	7	1	1	0	0	0	1	9	0	0	1	1	0	0	0	1	40	1	0	18	0	8	5	3	3	0	11	3	7	4	3	21	0	1	8	0	0	27	12	3	0	0	22	5	1	0	21	2	0	0	0	0	6	0	9	12	0	0	1	0	0	16	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1
3	11	3	15	1	9	19	1	26	1	3	9	2	0	1	2	0	1	2	2	6	1	0	0	0	0	1	10	0	0	1	2	0	0	0	1	40	1	0	15	0	8	4	2	4	0	11	2	8	1	3	19	0	0	8	0	0	27	11	4	0	0	22	5	1	0	20	2	1	0	0	0	6	0	9	11	0	0	1	0	0	15	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3	10	3	14	1	7	18	0	24	3	2	7	2	0	0	1	0	2	1	0	6	0	0	0	0	0	1	9	0	0	2	1	1	0	0	1	40	0	0	14	1	6	4	3	2	0	11	2	5	1	3	18	0	0	4	0	0	27	10	3	0	0	21	5	1	0	18	1	0	0	0	0	5	0	6	7	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
