,ss,sigma_0.50_width_mean,sigma_0.50_width_std,sigma_0.50_pval,sigma_0.70_width_mean,sigma_0.70_width_std,sigma_0.70_pval,sigma_0.80_width_mean,sigma_0.80_width_std,sigma_0.80_pval,sigma_1.00_width_mean,sigma_1.00_width_std,sigma_1.00_pval
12,0.016768329368110083,0.11205429344112913,0.0007426576089868812,0.4645657252340346,0.15765396275111507,0.0012098743558236532,0.2662826481262232,0.1803230370166895,0.0012733983250347116,0.24732594013348908,0.2263850714798056,0.0017795595816147173,0.14895136429794836
13,0.021209508879201904,0.1120123241312705,0.0006088463605987458,0.4966466004537628,0.1575419427022944,0.0010701615401570537,0.34173884749966527,0.1804861224581666,0.0012834465362855688,0.21875121694653527,0.2264870546244161,0.0018483904686193548,0.12323261179451116
14,0.02682695795279726,0.11200789787613824,0.0007890043403004827,0.48141359090034846,0.15791249135751267,0.0010378792333104606,0.27146983630429833,0.18034976281345957,0.00112747914345644,0.28250399387703146,0.2267511581600994,0.0019310913850827723,0.1589061314517979
15,0.0339322177189533,0.11190658620106769,0.0007302510288017283,0.481781953015083,0.15751116832965084,0.0011629640256442708,0.36238696078980964,0.18000513281784122,0.0013637634478732875,0.27914391667280436,0.22656275773690143,0.0015940941552051026,0.09135440822274857
16,0.04291934260128778,0.11212614527462528,0.0008102884238828005,0.5153021102845173,0.15729921886972076,0.0013102047515149162,0.30668343911931023,0.18039032512282652,0.0012322017907318266,0.20402945449477042,0.2261016262076421,0.0016044044042274313,0.13141541810250265
17,0.054286754393238594,0.11198596942067168,0.0008547748665020774,0.5100878081529786,0.15763208883318855,0.001270128470074163,0.31716900894127537,0.18014272570851503,0.0014708734349380178,0.28779933867762,0.2261756601569216,0.0015714111372820483,0.10438882589559588
18,0.06866488450043001,0.11198917009455558,0.0007152248169818954,0.5110369136666298,0.1573596639198062,0.00116140203612452,0.31245388696097065,0.1799998794046302,0.0013736956912641881,0.22627952639310414,0.22617271335046582,0.0017195270155579137,0.11545209188225587
19,0.08685113737513529,0.11206643759460878,0.0007213118135363167,0.5076674528539982,0.15725269697609912,0.0010597777882462222,0.2782203449794212,0.18002020580699724,0.0014850663032869972,0.25450507944415895,0.226570788446799,0.001617676547213083,0.15951888081391982
20,0.10985411419875583,0.11205601076079576,0.0008122093988811478,0.48756857220188266,0.15718739585487987,0.0010842761112041985,0.3614374300112799,0.1801194923956749,0.0011882153621113833,0.2729405423715972,0.22632980976915879,0.0014428350441762728,0.13298559933655396
21,0.13894954943731375,0.11204598494064376,0.0007589793135032493,0.5343958265461637,0.15738318405002086,0.0011864284651172227,0.3609733644698832,0.1802666407459567,0.0011387155775363696,0.27484979396067755,0.2259609068221316,0.0014549586641521138,0.10117795558861216
22,0.1757510624854793,0.11216998756435118,0.0008834964089971123,0.4772111040275959,0.15693960572924032,0.001026902893747254,0.32789696689418163,0.18004600558180336,0.0011483233579009742,0.23603438341144564,0.2259650256031853,0.001505940387946992,0.1366588911456948
23,0.22229964825261955,0.11205846637800923,0.000923183790293227,0.4330043032302515,0.15737558513133984,0.0012370395722553166,0.2688583558436972,0.18001971183415308,0.0012686223665339365,0.18108087167678,0.22619773400169496,0.0016177806138901463,0.11062048738977687
24,0.28117686979742307,0.11208701803390059,0.0007652942355578439,0.48570407259589177,0.15722322951787782,0.001161311821385216,0.3664118289427417,0.1796385748098405,0.0013520484981500748,0.20788694527657195,0.2257109900244961,0.001688947790705959,0.10665167171598094
25,0.35564803062231287,0.11185561213839568,0.0007875588644279491,0.5415213794677024,0.15717277293060497,0.001207096848535558,0.31458978953489813,0.17997245232155623,0.001492413758200862,0.2250795773405541,0.22580824017930223,0.0016263523930768412,0.15281598977281796
26,0.4498432668969444,0.1118620986590852,0.0008476447229526525,0.5413207423447421,0.15714216925699073,0.0012412005610939975,0.31033427391896196,0.18015689994153938,0.0013788115169174348,0.21286250034908769,0.22524425476551765,0.0015423652693705649,0.12216107591748657
27,0.5689866029018299,0.1119037483186716,0.0008167799522401273,0.4006244275212426,0.15692881437374082,0.0011544044086799889,0.27556932958462765,0.17979117469712766,0.0014376683492097757,0.2841268122978144,0.2259474242771157,0.0017869495804463597,0.13918126503772493
28,0.7196856730011522,0.11184232732328349,0.0009028437384944141,0.4595923261670658,0.1568248446694108,0.0010539344808470669,0.3084695194678277,0.17959790359464475,0.0015897886087542631,0.2418791405486189,0.22535051927451555,0.0016548646886471266,0.15276600151444827
29,0.9102981779915218,0.11163816766315145,0.0007784792963415266,0.4607393978705907,0.15668252279684247,0.0011745210430052653,0.3419165468717785,0.17962464918049656,0.0013956310291672333,0.24039760621244766,0.22525742574736615,0.0017597956072535096,0.12268641752235196
30,1.151395399326448,0.11145930334317354,0.0007923585213031159,0.49259509040965194,0.15631640408847766,0.0012421806759765534,0.3902512847126563,0.17909012079106662,0.0014190513050985178,0.23608136825574583,0.22491787066104746,0.0020151136721007173,0.13755299591656173
31,1.4563484775012443,0.11166095349336463,0.0008373558740953207,0.5368182069208847,0.15641465740487134,0.0009716079671602774,0.33374669156765463,0.17920541990022343,0.0011716197614611013,0.25670590769425683,0.22485792694392928,0.0019750213844058747,0.10647972943409224
32,1.8420699693267164,0.11124483103979914,0.0007831984848486258,0.5157165029648794,0.15604918995244624,0.0010584018973996477,0.26688656821703416,0.1787082299240446,0.0013630678739883107,0.28967119018501725,0.22467188139083175,0.001783797979024246,0.12115664758632506
33,2.329951810515372,0.110942027740698,0.0008174342398267879,0.5438122226206644,0.1559262151004476,0.0011434001970502974,0.33188125918528777,0.1785118005442105,0.0015528544566223415,0.3048531378397985,0.22370714700197233,0.001972699344847331,0.12649767373676912
34,2.9470517025518097,0.1108426830689092,0.0008812954984592337,0.46949536265601793,0.1552841021434462,0.0012859008352520103,0.3577070467466853,0.17850226485955967,0.001404328385021321,0.31837366075576634,0.2237565045514809,0.0018253009349982025,0.12730383881215052
35,3.7275937203149416,0.11040674794618527,0.0010003530086937886,0.5217146930385308,0.155059213776974,0.0014047252708605054,0.35597807797927383,0.1774861289207789,0.0014756723825596182,0.30556359670074507,0.22267416151612807,0.0017976821602501576,0.19914630650968518
36,4.714866363457395,0.11016131323029668,0.0008197792607897991,0.5340904436712471,0.15461874704366219,0.0015861586607038253,0.3918026470518852,0.17678477413998703,0.0013224835752808223,0.2436001518067028,0.2217081274720199,0.0018115582486996815,0.18573273526394796
37,5.963623316594643,0.10980386300347877,0.0011328275974383322,0.5299550816584011,0.1537074415590044,0.0017487026770099225,0.39565299904225476,0.1755136939490856,0.001378710410468065,0.29319533833016825,0.22058215600566033,0.0019171419220712987,0.1757990468068221
38,7.543120063354623,0.10889691330219523,0.0008884490057377857,0.4940806758481478,0.15311520240213625,0.0014470382020552507,0.4278671720156328,0.1749376520289512,0.0016013745621750223,0.35319422909730436,0.21899135150426094,0.0017976867379597618,0.24608985292314103
39,9.540954763499943,0.1085356253177388,0.001012592904869115,0.5831561122572283,0.15160897728724476,0.0016247685077767308,0.4566757095243607,0.1735859837406399,0.001864807286776007,0.3647543183272248,0.2184159523821984,0.002427829826603335,0.199323138313677
40,12.067926406393289,0.1067055023062307,0.001452548143689552,0.6375346772736576,0.14982317432987213,0.0017887490427387516,0.4972852761961009,0.17200054029599568,0.0021686068923041433,0.4097723470417099,0.21574301477631444,0.002812716142074906,0.29225855169066084
41,15.264179671752334,0.1057752505507812,0.001195099708886007,0.5271789986626423,0.14873673129940918,0.0018738400258121444,0.5840761563064254,0.16993080382247772,0.0020896636788681035,0.4875739325808516,0.2130519414880941,0.0030445624703557676,0.3339804203996037
42,19.306977288832496,0.10381830337310907,0.0018223811838477886,0.645436190686147,0.14626887266597208,0.002602914157652448,0.562960759060699,0.16642534648420454,0.003264836340643581,0.5480496897006721,0.21080249964103692,0.0033609764755565745,0.3983590454110125
43,24.420530945486497,0.10185027598718248,0.0022984250377340353,0.7244126929128673,0.14271597359178992,0.002544202132921269,0.6671963464805779,0.16417369122777312,0.0032396474939230748,0.5573067177709607,0.20479253427985003,0.004329856831589556,0.4857437730139123
44,30.88843596477485,0.09961592973449605,0.002229974377121333,0.7159476046634735,0.1407626225947217,0.003488171316100265,0.696754256273054,0.1605804056650879,0.0031235683451125715,0.6958844662710579,0.20264218909236173,0.004197435935416488,0.5318324312706435
45,39.06939937054621,0.09817807907534207,0.0030998453005777757,0.700664729384414,0.13655487234297653,0.004248144955757901,0.775886413251124,0.15842702721187613,0.0051689631517288625,0.7120345793677163,0.19752771343291883,0.006251892222905759,0.7408843541357009
46,49.417133613238384,0.09615848383578784,0.003179970328946051,0.7611697406617006,0.13061691704501138,0.003276180587354237,0.7183514369946669,0.15028043624214496,0.004410281160256801,0.8207240839652208,0.19226069945122012,0.006867810509334849,0.6964401486868806
47,62.50551925273976,0.09088640894981442,0.00290881924188263,0.8602595985707283,0.12800810198082999,0.00435066615870067,0.7484743088326433,0.14885476000624678,0.0067376571992742475,0.7840701456185585,0.18941982403337526,0.007879736053442728,0.7576792282084422
48,79.06043210907701,0.09116713144410521,0.0038215664378148696,0.8030423234852142,0.12693043027607886,0.0050419299450157815,0.7623561812339744,0.14473232450107035,0.007417567296567998,0.7326811841661987,0.19056888933203558,0.007220889053484867,0.6597790978966216
49,100.0,0.10025020597634653,0.004714068683539418,0.6581340471606919,0.1456011313042904,0.010912257676365463,0.5988464684397556,0.16150832948607094,0.010435557503060742,0.4928939854887337,0.20831538488773194,0.014792055290777319,0.17778265215397954
