,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ts 1.000E-03 mean,5.653095340094753e-05,3.4530568012442e-05,0.00043910117768548325,0.00035165508600753495,0.00012799874440665997,0.00010282031290460276,0.0003035312854319,0.00020821521106320002,0.0008942819428180401,7.834261596316074e-05,8.7510380123126e-05,9.19267556606e-05,7.8741588196698e-05,1.8164655841505125e-05,6.0608978670838603e-05,6.243700233579621e-05,0.000144883954317604,6.670580272515698e-05,6.937230730759185e-05,4.521207925682e-05,0.0002205735699546,0.00012587549052769999,6.812946939971846e-05,0.00016256353997249736,4.561996873875434e-05,4.316394277733762e-05,0.00051875418334694,0.00039342126559626,7.1236809348336e-05,0.00011031075499864,0.000603399563950358,3.052883189429441e-05,4.54533049694592e-05,0.00016073020611318082,0.00021077576968494004,7.817627076206635e-05,5.2809425332780534e-05,3.32053275726802e-05,0.00038843304392716143,0.0005937607111686,0.00014226909942296928,5.419401568187387e-05,4.878749593562e-05,0.00030641674572904004,7.385813253748e-05,0.0002783069274422002,4.9359002058797285e-05,8.595684079333166e-05,0.0003199881431286433,0.00011815613192406001
ts 1.000E-03 slope,-1.9896063389265,-1.8171613286651842,-1.765819534585006,-1.6381292146932414,-1.8485918827232863,-1.7800938440405787,-1.7321371018698355,-1.7223546554930973,-1.758492737426795,-1.6696788578943749,-1.779706575359716,-1.7507616052537607,-1.7109661501361684,-1.6815999021087948,-1.8732989205469506,-1.749211812057209,-1.5871245890545536,-1.7991253866671413,-1.6962774814065484,-1.8924164626531823,-1.7716884643354964,-1.7257834616635974,-1.8208608404676656,-1.7288606007508471,-1.803551166820254,-1.7569844156317689,-1.8479312741795184,-1.89407778071852,-1.620900374377231,-1.6985371877143538,-1.8433665457554715,-1.8601571765444223,-1.824280974915652,-1.770547229757482,-1.777923986775984,-1.7153570780959648,-1.7344562523247649,-1.7302678004643481,-1.8722455141986754,-1.7405529395510313,-1.698252072557356,-1.7271592769754318,-1.8319339406381343,-1.773666660223568,-1.8573208295014834,-1.6655132217339679,-1.6632670276848476,-1.7395866397641806,-1.7292896736736512,-1.83033511140945
ts 1.000E-03 std,0.0005294701351753471,0.00018320585173101173,0.0007607050445103177,0.0007635185456447111,0.0007983361685705569,0.0007279755673886391,0.0007665850171370885,0.0007691791571912705,0.0007641154144911269,0.0006012064468570382,0.0006092228177220013,0.0006158572731661965,0.0006408419638933173,0.00014349194375570484,0.00038321632566876086,0.0005121355249998965,0.000833120384432501,0.0007197433466284434,0.0004709886179740471,0.00037050397386857704,0.0007569159448206247,0.0007080567212875006,0.00043681145903290636,0.0007303909088807038,0.00033583388892738906,0.00041800281978054477,0.0008025771835606121,0.0007356718588689656,0.0005751081749760322,0.0007182585586032051,0.0007593542013358966,0.0002289880850613775,0.0006046167914029285,0.0007487462955503877,0.0006924290685967834,0.000655203246853682,0.0005445760622534988,0.0003783377612151359,0.0007980503130380856,0.0007313248257309987,0.0006985305280726817,0.0005240616379720504,0.000289187349437907,0.000784502255246128,0.0007623500861780097,0.0007816220509229467,0.00031596689795955056,0.0006430261620906885,0.000847249696990585,0.0005965516517116756
ts 1.778E-02 mean,0.014097578277399998,0.0135179160126,0.0078026879068000005,0.0166476447014,0.0128614325202,0.011468131828979999,0.00875455651944,0.016726345271800003,0.014572592431400003,0.01712345320122,0.011712174976999999,0.012061699021699998,0.011476490857699998,0.0233863523824,0.011606119159559999,0.006714507491760001,0.01009341642966,0.011871765588079999,0.0169756456446,0.007311430282739999,0.019407785981200004,0.01178117315236,0.0187989089478,0.012135868790940004,0.0185955322914,0.013259305541400002,0.0190949621002,0.0138594115914,0.00776693621412,0.019962534952,0.0187732079516,0.01024603117926,0.0091372862072392,0.013497023512199998,0.008922348847960001,0.0219812549424,0.0192461232806,0.0112952701723,0.0116465747228,0.014585791757779997,0.00833225264904,0.0189556098738,0.014399120081400001,0.014197527941839998,0.010697451265999998,0.0215178428166,0.009926688012940001,0.0010513840160582021,0.0192232789844,0.013763457245000003
ts 1.778E-02 slope,-1.8353316852489194,-1.7236346882947784,-1.7697526986936205,-1.7477441115389816,-1.7755600727374845,-1.7596385577028042,-1.8065684443845065,-1.7928579826581654,-1.761082700243252,-1.7418159658077832,-1.741789125778687,-1.8266431168031547,-1.8273129883524122,-1.7491062600020366,-1.7429973382196031,-1.7928631956386247,-1.7012834051808021,-1.6819382140725205,-1.7309544760755802,-1.8283766756685722,-1.7643520217991877,-1.815265836710373,-1.8248370350722076,-1.7958167524709683,-1.793389822331525,-1.745250535285572,-1.8022710485244324,-1.7180446408375558,-1.7685595048496354,-1.7750569035157973,-1.786058731237928,-1.7743863407453886,-1.775853170534266,-1.7826525703458782,-1.7903272988294907,-1.7917787284884292,-1.741357113709911,-1.822815122146644,-1.7923276360472884,-1.808850921044849,-1.795700692168937,-1.7898661614156393,-1.762482853242162,-1.7877154992281032,-1.7556673396736946,-1.7556868299564787,-1.7502979796991265,-1.5833085911356604,-1.7470773869131613,-1.763951495018872
ts 1.778E-02 std,0.0007248008810035167,0.0007177314272536347,0.0007794024197624424,0.0007700013289346706,0.0007427824936810659,0.0007591724116360688,0.0007571734747489573,0.0007675527906933708,0.0007706943416239801,0.0007977340089578339,0.0007589707525703884,0.0007062867075737359,0.0007373731273435897,0.00076405253476424,0.000760068036214617,0.0007055194015533732,0.0007565799234981035,0.0007698811146570775,0.0007470314624648742,0.000764794797171533,0.0007434429822677075,0.0007322753148408017,0.0007551472905430689,0.0007256570801983837,0.0007075465607365444,0.0007578445795945933,0.000784153264100359,0.0007667868196268145,0.0007577358178170294,0.0007936472561686574,0.0007840630715565651,0.0007651345923912574,0.0008316189532933844,0.0007842155951195213,0.0007610475672315874,0.0007847168194746989,0.0007437505161730905,0.0008049121292814052,0.0007515513571697771,0.0007486265585590467,0.0007488112245072967,0.0007434217529166295,0.0007397197319213454,0.0007738090551386435,0.0007514572035428318,0.0007702411842381746,0.0007561749826269232,0.000514957443454494,0.0008085981409274664,0.0007631937269871336
ts 3.162E-01 mean,0.30775504632,0.31001841238000005,0.3139440933,0.31717586251999996,0.31108255702,0.31475337528,0.31051254424,0.31269098416,0.30636675300000005,0.30646318810000006,0.31103834756,0.311473585,0.31653288166000004,0.30289983623999994,0.32145996424,0.30957155006000003,0.30018642806,0.31699637518,0.3101524147,0.3083072015400001,0.32081952038,0.31287509798,0.31012472364,0.3152097505,0.32547751046,0.31042675592,0.30981428710000003,0.30963557313999995,0.3042340048,0.31050461262,0.3074221815,0.31440359152,0.3072488774,0.30490834716000004,0.30356263002000006,0.30834610603999996,0.30026004561999997,0.30888948454,0.31773100686,0.30891525472,0.31142325402,0.31201180626,0.3156932229,0.31399334842,0.31263856823999997,0.30933259879999997,0.31014028858000003,0.31211398578,0.3144661985,0.31251220722
ts 3.162E-01 slope,-1.4851360413809673,-1.5666665608210164,-1.5061581785738087,-1.4871743407578921,-1.4893083865604235,-1.4711080318613017,-1.4705567421110375,-1.4940645678566267,-1.520460061788936,-1.4616171984747095,-1.4822330787642113,-1.4256898143926833,-1.5615959606493481,-1.5502419849973765,-1.5409736719760634,-1.5315881107564366,-1.5568957134222117,-1.503298585455343,-1.523391387144707,-1.482857358662556,-1.5471405870640713,-1.5043776442255978,-1.5095827017682446,-1.4876644241549402,-1.489242191028631,-1.5349612799696988,-1.5023539717150645,-1.5202336453943581,-1.4321752530478775,-1.5022403653653182,-1.4900414073467767,-1.5426355874048057,-1.5186703377833741,-1.603174782898702,-1.4896979137928115,-1.541137585417997,-1.5471330371203973,-1.497617023909671,-1.48855561767324,-1.4974775815272172,-1.5069170629785045,-1.509224320063777,-1.5239050147885775,-1.4326053196239301,-1.498152536349772,-1.5185440603038738,-1.4399386146083852,-1.5101283152892544,-1.514457918353913,-1.5161910818392
ts 3.162E-01 std,0.000753275445419184,0.0007376303943950023,0.0008058330384011726,0.0007657046317824555,0.0007568453764667567,0.0008015498381778481,0.0007656857565688891,0.00075857771971699,0.0007085412486646439,0.0007511277125838956,0.0007519840577672934,0.0007826146840005274,0.000782242346532833,0.0007684796581513797,0.0007815422818527782,0.0007928115735349607,0.0007610234729383344,0.0007730274657076592,0.0007401138069005884,0.0007995786288784167,0.0007813101650914234,0.0007734100159300508,0.0007922349746155387,0.0007680286086329314,0.0007328084305258754,0.0007253607929510019,0.0007442557745826386,0.0008107866414452365,0.0007701511877727505,0.0007549352902925361,0.0007378448615850751,0.000744448860994683,0.0007509498798356417,0.0008088432875031336,0.0007853008705607526,0.0007608851453339477,0.0008205513359256416,0.0008246716650651605,0.0007875915605620612,0.0007413770316427585,0.0007615361749674718,0.0007946080044383876,0.0007676072768146917,0.000759508937962042,0.0007610315693546959,0.0008213432238304468,0.0007814187853985102,0.0007607418515311701,0.0007764127625969571,0.000702050489527994
ts 5.623E+00 mean,5.618084954,5.622117935000001,5.6229369789999994,5.621272368800001,5.6082199622,5.621136163999999,5.616495230000001,5.6246592710000005,5.614323633,5.62511492,5.622074187,5.6067530186,5.611664811999999,5.621900865399999,5.621313442599999,5.6191171588,5.6121502162,5.6154038574,5.622996954,5.615464150599999,5.622893615,5.622732193400001,5.620510882,5.613029859000001,5.620047699400001,5.6090554072,5.6211281472,5.610783941999999,5.618404899600001,5.626465247999999,5.6227774406,5.614313728,5.6100852464,5.6169827748,5.6255657137999995,5.6243526178,5.6118880872,5.613855935000001,5.6205327882,5.616330701800001,5.6177665644,5.6167901546,5.6113167928,5.627046957,5.603566957800001,5.6239995795999995,5.620479150599999,5.6152078344000005,5.6117096708,5.626729972199999
ts 5.623E+00 slope,-0.2214653296179001,-0.1193160860764895,-0.287086276535119,-0.01950257929425388,-0.13101109160551863,-0.098450808356436,-0.1578736544192069,-0.19988512800585664,-0.13951158027473484,-0.24145388322062647,-0.07324147272128217,-0.1198765372463903,-0.24912480917552707,-0.3603847350701041,-0.10949900395400557,-0.1464849709166185,-0.05013970192514454,-0.18248911010101385,-0.24698881912336434,-0.2495860754013985,-0.19197565877688785,-0.28692323672487374,-0.1279437208710301,-0.16140926173178785,-0.2838886491864055,-0.11277053834721248,-0.10370218982597182,-0.18737226098849924,-0.19559345657729302,-0.14633157311070688,-0.1520346556272338,-0.10006043372628148,-0.10796361943556351,-0.07464360863187731,-0.27720637101590084,-0.27405404619295165,-0.2146990303145424,-0.17445289599621708,-0.2845569855099626,-0.07264988287683205,-0.2095091140169111,-0.1292026941175658,-0.1330025849477502,-0.14843606347422728,-0.20057205057078398,-0.12061324930126241,-0.23976424756834883,-0.09141673855634838,-0.07126131709702112,-0.13687309346522464
ts 5.623E+00 std,0.0007780041916546563,0.0007779369383440108,0.0007419385821535285,0.000713875809722816,0.000756267629813349,0.0007947768273784625,0.0007872612657747523,0.0007427754915423342,0.0007259708259247853,0.0007551404211866893,0.0007255073196439683,0.0007422330873606029,0.0007588608330131268,0.0007823478357770084,0.0007904616165715302,0.000742158119639846,0.0007263996566481663,0.0007327347841525973,0.000762289334768148,0.0007275775745359809,0.0007341750383097618,0.0007683994738531092,0.0007475964834021784,0.000798215061190726,0.000783492926060506,0.0007574533142452582,0.0007396685914128756,0.0007288141392146286,0.0007513359284609859,0.000757056371208021,0.0006888426926737627,0.000753051400995969,0.0007358031941673257,0.0007626631777240887,0.0007580956388619123,0.0008054557293591514,0.0007513531895345991,0.0007703837621485101,0.0007799065057384054,0.0007588667450485897,0.000773039121608586,0.0007578204391444301,0.0007180855757570276,0.0007370449133945337,0.0007382113874879965,0.0008002531189693589,0.0007315718108705236,0.0007181128405335935,0.0008059773729177014,0.0007431499363531267
ts 1.000E+02 mean,99.98110431600001,99.99603142199999,99.99154757999999,100.000400776,99.995567634,99.983367448,99.99891037400002,100.000087686,99.99551027599999,99.9950539,100.00096704599999,99.99682429800002,99.99590310399999,99.99089480800001,100.00606547599999,100.00301094800001,99.995252518,99.99503334,99.98842559599997,100.00124981600001,100.00672225000001,99.990599682,99.99247806,99.98756664600002,99.997316842,99.98530126,99.983259796,99.98863675000001,99.99129592,99.98604814,99.99282577,99.995797796,100.00025500800001,100.000473564,99.987312684,99.99749316000002,99.992023354,99.99206194000001,100.010606286,99.99579192200001,99.99679725399999,99.99285169200002,99.99109904400001,99.99200431199999,99.998970528,99.98961250400001,99.98548354,99.997753966,99.991854326,99.992775052
ts 1.000E+02 slope,0.003652032449888135,-0.0189818012403705,0.004997710330015828,-0.029965069120911323,0.009952417708776782,0.0013754170762771295,0.002981527820849545,0.013840130037793887,0.03667894544064234,0.00030375473588953403,-0.01602831252889689,0.020255193717868908,0.045581122628637054,-0.04761524517991953,-0.08915873535020848,-0.05513356443999846,-0.012009598111238992,-0.03539806084714065,-0.009216578971075284,-0.022966729629035735,0.0008170092439857765,0.012889556275282406,-0.009037797005460287,-0.0462060724520881,0.05724358722569358,-0.016799093785043063,0.0007375674947213097,0.009414302472093995,0.04585180457798334,0.0009629164532274929,0.01389407125998568,-0.020548714932051775,0.049371861448953946,-0.018200897767873637,-0.04272658942743333,0.053256455252926195,0.017253082806880943,0.005613786987628582,0.02581745769898074,0.021766673381119955,0.0025687109977329554,0.02068336878171021,-0.02076738796149668,-0.02628911259420175,-0.03328584419789347,-0.028554430059729505,0.0037252477753876257,0.005648352895860814,0.04993006008838971,-0.03683059760176505
ts 1.000E+02 std,0.0007242612664481605,0.0007362064246613952,0.0007427867679986506,0.0007921882923848084,0.0007385773712139478,0.000777744322362678,0.0007361471116688646,0.00073451304100019,0.0007331227623239246,0.0007964883708941663,0.0007624186159417409,0.0007076835494352094,0.0007587224577596647,0.0007651289859780772,0.0007502209967982874,0.0007662423181274078,0.0007661740980845465,0.0008102468206919762,0.0007391366227450641,0.000729531045856235,0.0007468177833636382,0.0007599669323808883,0.0007464637303553124,0.000795781005727802,0.0007838408524480515,0.000721999560885866,0.0007517814866340176,0.0007259067912704788,0.000749010357443959,0.0007334291082717306,0.0007408635798716557,0.0007437431759555871,0.0007174724010936041,0.000759238445106121,0.000716008428268275,0.000740727987677454,0.0007122947350635959,0.0007109888568302046,0.0007389093846136584,0.0007665090395388122,0.0007344343622568352,0.0007913551056737205,0.0007702242598087325,0.0007409309813158197,0.0007905383845702238,0.000743488268491636,0.0007539099413825611,0.0007455274603401485,0.0008242886683768632,0.0007842422384981072
