time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50
0.000E+00,1.089E+02,3.123E+01,2.749E+01,2.259E+01,1.694E+01,1.637E+01,1.129E+01,5.434E+00,5.359E+00,3.932E+00,4.374E+00,3.853E+00,3.415E+00,3.416E+00,2.329E+00,1.996E+00,1.138E+00,1.011E+00,4.745E-01,4.989E-01,4.797E-01,3.462E-01,2.799E-01,2.416E-01,2.236E-01,1.451E-01,1.580E-01,1.255E-01,1.137E-01,8.579E-02,8.575E-02,7.913E-02,7.083E-02,6.583E-02,5.839E-02,5.632E-02,5.781E-02,5.077E-02,5.866E-02,5.518E-02,3.622E-02,4.755E-02,4.193E-02,4.550E-02,3.921E-02,3.471E-02,3.638E-02,3.252E-02,3.892E-02,3.813E-02
1.50000E+00,9.74562E+01,4.10206E+01,3.14077E+01,2.84286E+01,1.92363E+01,1.62561E+01,1.17283E+01,4.90069E+00,4.11892E+00,5.44560E+00,3.71346E+00,3.49767E+00,4.07477E+00,2.59050E+00,2.41194E+00,2.26485E+00,1.27275E+00,1.06518E+00,3.92956E-01,3.63435E-01,5.15757E-01,2.81798E-01,3.57587E-01,2.74424E-01,2.45414E-01,2.04119E-01,2.10612E-01,1.34091E-01,8.03131E-02,1.52250E-01,6.51447E-02,1.23425E-01,1.26084E-01,1.01994E-01,8.33952E-02,4.45170E-02,4.79535E-02,3.26438E-02,1.28234E-01,5.11415E-02,2.20461E-02,4.33770E-02,4.11010E-02,4.10147E-02,3.62003E-02,2.54297E-02,2.94762E-02,1.50770E-02,5.58855E-02,2.98585E-02
3.00000E+00,1.02533E+02,4.07868E+01,3.26158E+01,2.91124E+01,2.01061E+01,1.55227E+01,9.48534E+00,5.96274E+00,4.40899E+00,4.00469E+00,4.58299E+00,4.05374E+00,3.55677E+00,3.64688E+00,2.81259E+00,1.51432E+00,7.82583E-01,1.06890E+00,4.11149E-01,4.00629E-01,6.48472E-01,4.00529E-01,3.60127E-01,1.67785E-01,1.89349E-01,2.28580E-01,1.40363E-01,1.31322E-01,9.39169E-02,1.04648E-01,8.03248E-02,1.29030E-01,1.32901E-01,1.37228E-01,1.44523E-01,6.35104E-02,2.88529E-02,3.67589E-02,1.21496E-01,3.57012E-02,2.69534E-02,3.07310E-02,3.04823E-02,3.22490E-02,2.17403E-02,4.10694E-02,2.18192E-02,1.36560E-02,4.34129E-02,2.99278E-02
4.50000E+00,1.02247E+02,4.19721E+01,3.28896E+01,2.64681E+01,2.15851E+01,1.53986E+01,1.09113E+01,5.17865E+00,4.32152E+00,5.16192E+00,3.50988E+00,3.75798E+00,4.07656E+00,2.60094E+00,2.44066E+00,2.08594E+00,1.03675E+00,9.57306E-01,4.33838E-01,3.72864E-01,7.90351E-01,2.75812E-01,2.56553E-01,1.17471E-01,1.48762E-01,1.64045E-01,1.44230E-01,7.00386E-02,8.65467E-02,1.33364E-01,8.22779E-02,1.21778E-01,1.30896E-01,1.08401E-01,1.11629E-01,3.13271E-02,3.10813E-02,3.53704E-02,9.46156E-02,2.52427E-02,2.46666E-02,2.36583E-02,2.63469E-02,3.47021E-02,3.95394E-02,2.67525E-02,2.10867E-02,9.87067E-03,3.91804E-02,3.70532E-02
6.00000E+00,1.03021E+02,4.22402E+01,3.11894E+01,2.63327E+01,2.11678E+01,1.61158E+01,1.05259E+01,4.73660E+00,4.93456E+00,5.13525E+00,3.80447E+00,3.91442E+00,4.09803E+00,2.72263E+00,2.13251E+00,2.01655E+00,1.01301E+00,1.04394E+00,4.81986E-01,3.15821E-01,6.42576E-01,4.02119E-01,2.31249E-01,1.44280E-01,1.33748E-01,2.04427E-01,1.15955E-01,8.91723E-02,8.34696E-02,1.21953E-01,6.60779E-02,1.28493E-01,1.68297E-01,6.28519E-02,1.09059E-01,3.41695E-02,3.18973E-02,2.14525E-02,9.72266E-02,3.03073E-02,3.20994E-02,2.56204E-02,2.09571E-02,2.65905E-02,5.06099E-02,2.04112E-02,1.32527E-02,1.02743E-02,2.23051E-02,3.27651E-02
7.50000E+00,1.03349E+02,4.34644E+01,3.17231E+01,2.75312E+01,2.09929E+01,1.70194E+01,1.06920E+01,5.61864E+00,4.08571E+00,4.26513E+00,3.50636E+00,4.42704E+00,3.75814E+00,3.37118E+00,2.30602E+00,1.68252E+00,9.53116E-01,1.02577E+00,5.80681E-01,2.85988E-01,5.92223E-01,3.18000E-01,3.07090E-01,1.95644E-01,1.97452E-01,1.76081E-01,7.40722E-02,1.29222E-01,7.28753E-02,1.70811E-01,6.23964E-02,2.39903E-01,1.74038E-01,4.32073E-02,1.35314E-01,3.40812E-02,4.43661E-02,2.43532E-02,1.00995E-01,3.73735E-02,2.02889E-02,3.50404E-02,1.38127E-02,1.95879E-02,6.80190E-02,2.01632E-02,1.37052E-02,7.22664E-03,3.13345E-02,3.60677E-02
9.00000E+00,9.57718E+01,4.27402E+01,3.15179E+01,2.74568E+01,1.96622E+01,1.64761E+01,1.11940E+01,5.39397E+00,5.12399E+00,5.19891E+00,4.42617E+00,3.12199E+00,4.12309E+00,2.54358E+00,2.18887E+00,1.61930E+00,1.01116E+00,1.08490E+00,4.73842E-01,3.46769E-01,4.14095E-01,3.19501E-01,3.43568E-01,1.41911E-01,2.59755E-01,1.73469E-01,8.94954E-02,1.01705E-01,1.07087E-01,8.45317E-02,6.76103E-02,1.55781E-01,1.09089E-01,4.22489E-02,1.75780E-01,5.38558E-02,2.25053E-02,3.22216E-02,1.09480E-01,2.79866E-02,1.57314E-02,2.69604E-02,1.34324E-02,1.27944E-02,4.89669E-02,2.47308E-02,2.39533E-02,6.44979E-03,1.63693E-02,2.89432E-02
1.05000E+01,1.00400E+02,4.26355E+01,3.10208E+01,2.98826E+01,1.96613E+01,1.58871E+01,1.05818E+01,6.01052E+00,4.77345E+00,4.38510E+00,3.85322E+00,4.06107E+00,3.51032E+00,3.27993E+00,2.06649E+00,1.95815E+00,9.80451E-01,7.42525E-01,4.58678E-01,2.21148E-01,4.80160E-01,3.53271E-01,3.10849E-01,2.46064E-01,1.98924E-01,2.13138E-01,1.53556E-01,3.55634E-02,8.81848E-02,8.09033E-02,4.76714E-02,1.84062E-01,1.58626E-01,6.47288E-02,2.38950E-01,5.60673E-02,2.81601E-02,2.49162E-02,1.55857E-01,6.32642E-02,1.21437E-02,3.67328E-02,1.99991E-02,4.88357E-03,2.65419E-02,1.92344E-02,2.51254E-02,5.29705E-03,4.69096E-02,4.08925E-02
1.20000E+01,9.78191E+01,4.29650E+01,3.16999E+01,2.67421E+01,2.17739E+01,1.70829E+01,1.03779E+01,5.49557E+00,4.66095E+00,4.66748E+00,4.22261E+00,3.61506E+00,3.51282E+00,2.96249E+00,2.29125E+00,1.72906E+00,1.18084E+00,9.38311E-01,3.08689E-01,1.92500E-01,6.05301E-01,2.51951E-01,2.76717E-01,3.80212E-01,1.14068E-01,1.48608E-01,6.67192E-02,1.90693E-02,5.74971E-02,6.00592E-02,8.70411E-02,4.25056E-01,1.61847E-01,6.47299E-02,1.69169E-01,4.59806E-02,5.16699E-02,1.75647E-02,2.10471E-01,5.34348E-02,7.14911E-03,2.42088E-02,1.07786E-02,3.91553E-03,3.41645E-02,1.81050E-02,1.37696E-02,5.21903E-03,1.28493E-01,3.29763E-02
1.35000E+01,9.91513E+01,4.19839E+01,3.09338E+01,2.81833E+01,2.14050E+01,1.57733E+01,1.06688E+01,5.88848E+00,5.10916E+00,4.70209E+00,4.53672E+00,3.21726E+00,3.20684E+00,3.18170E+00,2.33103E+00,1.86475E+00,1.26868E+00,9.70405E-01,2.28905E-01,1.75924E-01,6.86772E-01,9.10715E-02,2.07200E-01,5.03365E-01,1.34300E-01,1.80371E-01,6.81782E-02,1.38657E-02,4.17608E-02,7.18704E-02,6.19423E-02,3.72181E-01,2.51065E-01,9.24370E-02,1.38250E-01,6.82671E-02,8.80387E-02,1.74415E-02,1.06305E-01,4.63822E-02,5.30548E-03,2.68223E-02,1.73738E-02,3.14231E-03,3.81639E-02,1.95930E-02,1.94271E-02,3.74292E-03,1.38104E-01,2.04739E-02
