time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50
0.000E+00,1.089E+02,3.123E+01,2.749E+01,2.259E+01,1.694E+01,1.637E+01,1.129E+01,5.434E+00,5.359E+00,3.932E+00,4.374E+00,3.853E+00,3.415E+00,3.416E+00,2.329E+00,1.996E+00,1.138E+00,1.011E+00,4.745E-01,4.989E-01,4.797E-01,3.462E-01,2.799E-01,2.416E-01,2.236E-01,1.451E-01,1.580E-01,1.255E-01,1.137E-01,8.579E-02,8.575E-02,7.913E-02,7.083E-02,6.583E-02,5.839E-02,5.632E-02,5.781E-02,5.077E-02,5.866E-02,5.518E-02,3.622E-02,4.755E-02,4.193E-02,4.550E-02,3.921E-02,3.471E-02,3.638E-02,3.252E-02,3.892E-02,3.813E-02
1.50000E+00,9.78672E+01,4.20898E+01,3.18738E+01,2.75572E+01,2.03262E+01,1.61304E+01,1.02359E+01,5.36081E+00,4.46779E+00,4.69285E+00,4.26252E+00,4.38099E+00,4.08588E+00,3.11446E+00,2.70485E+00,1.98790E+00,1.02676E+00,1.09374E+00,2.79037E-01,4.78495E-01,4.46867E-01,2.92037E-01,3.05693E-01,2.79753E-01,2.29431E-01,1.36815E-01,1.72240E-01,1.03786E-01,1.11914E-01,1.24333E-01,9.58445E-02,7.59238E-02,9.58672E-02,5.67416E-02,5.01686E-02,6.70531E-02,4.59185E-02,6.33011E-02,5.86201E-02,5.19377E-02,3.19878E-02,4.90477E-02,4.62327E-02,5.02090E-02,3.02341E-02,4.23969E-02,5.70543E-02,4.54723E-02,4.06687E-02,4.19711E-02
3.00000E+00,1.00916E+02,4.11266E+01,3.10530E+01,2.71339E+01,2.06025E+01,1.61008E+01,1.15857E+01,5.46802E+00,5.13601E+00,4.69339E+00,4.69028E+00,4.06920E+00,4.12006E+00,3.36037E+00,2.40505E+00,1.54660E+00,1.03663E+00,9.50203E-01,4.88171E-01,5.68192E-01,3.67160E-01,3.83739E-01,3.46199E-01,3.13667E-01,1.74477E-01,1.33319E-01,1.56590E-01,1.35145E-01,7.82776E-02,1.45740E-01,1.05433E-01,9.38122E-02,8.97262E-02,5.51782E-02,3.68592E-02,5.75617E-02,2.86179E-02,5.34160E-02,5.14305E-02,5.03574E-02,3.59594E-02,4.38744E-02,3.78060E-02,5.27020E-02,1.73846E-02,3.72035E-02,5.20271E-02,5.85381E-02,5.18266E-02,3.28339E-02
4.50000E+00,1.00669E+02,4.32014E+01,3.32280E+01,2.65381E+01,2.03209E+01,1.56717E+01,1.09768E+01,5.50514E+00,4.59524E+00,4.70090E+00,4.06011E+00,3.40659E+00,3.89280E+00,3.21347E+00,2.08180E+00,1.43276E+00,1.14429E+00,1.17687E+00,5.70521E-01,3.29901E-01,4.67550E-01,3.67133E-01,2.94434E-01,3.48211E-01,1.88262E-01,1.54762E-01,1.37559E-01,2.26345E-01,8.83027E-02,1.05206E-01,1.26961E-01,1.07726E-01,1.15087E-01,5.21475E-02,2.16545E-02,6.23005E-02,2.91137E-02,5.15192E-02,4.37307E-02,7.20146E-02,3.54504E-02,5.27897E-02,3.53723E-02,2.88349E-02,1.48179E-02,4.03478E-02,4.36569E-02,4.60944E-02,3.88923E-02,2.45916E-02
6.00000E+00,9.96333E+01,4.15729E+01,3.11899E+01,2.82945E+01,2.00942E+01,1.61487E+01,1.00393E+01,5.04392E+00,4.97081E+00,4.25706E+00,4.11238E+00,3.86538E+00,3.72679E+00,2.95420E+00,2.38770E+00,2.04256E+00,1.08112E+00,1.19413E+00,6.30346E-01,3.82310E-01,4.94353E-01,2.82308E-01,3.13187E-01,2.39864E-01,1.88550E-01,1.78330E-01,1.72867E-01,2.29920E-01,8.99284E-02,7.98391E-02,1.13020E-01,1.07163E-01,1.26505E-01,4.50140E-02,2.53772E-02,5.13897E-02,2.72421E-02,4.70110E-02,4.32987E-02,6.74643E-02,5.21957E-02,3.79228E-02,2.85915E-02,3.48595E-02,1.73912E-02,3.93312E-02,3.48610E-02,6.74545E-02,4.76342E-02,2.88557E-02
7.50000E+00,1.01627E+02,4.10603E+01,3.36877E+01,2.70197E+01,2.18865E+01,1.55312E+01,1.04725E+01,5.71138E+00,4.59439E+00,4.49172E+00,4.20163E+00,3.71114E+00,3.95736E+00,3.36322E+00,2.85945E+00,1.76574E+00,9.38742E-01,1.13848E+00,4.59639E-01,4.31154E-01,5.06610E-01,3.17824E-01,3.39112E-01,2.78384E-01,2.01094E-01,2.29554E-01,1.87979E-01,2.43214E-01,8.55355E-02,6.94510E-02,8.96447E-02,8.98810E-02,1.14299E-01,4.36555E-02,3.99762E-02,5.30487E-02,1.78220E-02,5.50648E-02,5.43059E-02,5.98557E-02,6.94297E-02,3.69698E-02,3.26869E-02,4.01498E-02,1.64720E-02,2.41212E-02,5.91454E-02,6.76473E-02,4.17115E-02,2.67997E-02
9.00000E+00,1.02000E+02,4.33250E+01,3.17644E+01,2.71933E+01,2.00198E+01,1.65514E+01,1.04974E+01,4.70941E+00,4.14794E+00,4.84517E+00,4.14351E+00,4.18826E+00,3.53279E+00,3.41728E+00,2.18560E+00,1.95967E+00,1.21599E+00,9.17276E-01,5.11178E-01,3.32264E-01,3.91476E-01,3.50580E-01,2.68033E-01,2.28153E-01,2.06090E-01,2.88944E-01,2.05772E-01,1.88966E-01,7.74012E-02,9.71763E-02,5.92297E-02,8.59441E-02,1.09606E-01,5.10976E-02,3.76366E-02,4.74942E-02,1.50519E-02,6.74721E-02,4.61694E-02,4.19970E-02,6.02883E-02,3.10614E-02,5.85781E-02,4.78334E-02,1.33257E-02,2.53846E-02,5.19589E-02,5.08678E-02,3.38276E-02,2.86695E-02
1.05000E+01,9.52726E+01,4.40950E+01,3.26225E+01,2.58804E+01,2.08957E+01,1.52210E+01,1.02817E+01,5.04305E+00,5.19329E+00,4.98968E+00,4.32982E+00,4.30455E+00,4.29520E+00,3.13992E+00,2.02829E+00,1.80268E+00,1.11854E+00,1.11491E+00,4.37072E-01,3.39902E-01,3.30789E-01,2.68696E-01,3.13719E-01,1.88666E-01,1.75630E-01,3.20988E-01,1.57726E-01,1.30986E-01,6.78258E-02,1.12501E-01,6.69374E-02,1.11838E-01,1.35345E-01,7.06458E-02,3.40340E-02,2.80230E-02,1.54923E-02,5.63861E-02,3.85567E-02,2.85211E-02,3.82273E-02,3.23212E-02,3.88404E-02,5.05326E-02,1.06970E-02,2.35222E-02,5.97620E-02,4.02620E-02,2.68749E-02,2.94502E-02
1.20000E+01,1.00565E+02,4.24865E+01,3.25654E+01,2.92245E+01,1.98290E+01,1.62656E+01,1.03502E+01,5.50846E+00,4.83191E+00,4.65931E+00,4.29490E+00,3.80415E+00,3.78054E+00,3.20546E+00,2.30707E+00,1.94131E+00,1.02926E+00,1.02659E+00,3.54654E-01,3.31212E-01,4.06093E-01,4.09786E-01,2.35349E-01,2.03082E-01,2.04596E-01,2.10155E-01,1.24185E-01,1.53077E-01,8.96760E-02,1.12831E-01,6.00490E-02,1.57150E-01,1.09032E-01,7.88096E-02,5.02081E-02,3.06496E-02,1.31495E-02,7.34008E-02,2.85864E-02,2.36820E-02,3.68276E-02,2.85864E-02,3.35140E-02,4.86500E-02,1.17656E-02,2.42940E-02,7.72830E-02,5.06817E-02,2.72334E-02,3.37460E-02
1.35000E+01,9.86997E+01,4.16652E+01,3.30665E+01,2.72344E+01,1.97441E+01,1.63717E+01,1.06476E+01,5.95018E+00,4.72518E+00,5.04863E+00,4.50171E+00,4.46093E+00,3.65487E+00,3.31417E+00,2.37489E+00,1.78494E+00,9.64802E-01,8.87715E-01,4.32090E-01,4.27840E-01,3.87122E-01,2.81508E-01,3.20782E-01,1.40166E-01,1.75498E-01,2.31782E-01,1.26695E-01,1.32438E-01,9.76234E-02,1.01144E-01,6.91713E-02,1.78679E-01,1.02042E-01,9.04364E-02,7.91081E-02,2.69441E-02,1.82480E-02,9.08277E-02,2.73152E-02,2.65504E-02,3.79531E-02,1.98798E-02,2.29131E-02,2.98443E-02,1.64586E-02,3.77796E-02,8.19447E-02,4.70095E-02,3.42802E-02,2.66058E-02
1.50000E+01,1.01890E+02,4.18439E+01,3.12698E+01,2.76337E+01,2.03112E+01,1.70307E+01,1.08737E+01,5.49109E+00,5.23432E+00,4.87478E+00,3.67303E+00,3.98560E+00,4.28591E+00,2.97869E+00,2.64767E+00,1.68088E+00,1.28308E+00,1.10622E+00,4.73107E-01,4.25030E-01,5.44320E-01,2.47064E-01,3.55395E-01,1.42277E-01,1.70712E-01,1.96749E-01,1.51034E-01,1.17267E-01,8.79244E-02,1.13516E-01,7.44219E-02,1.42019E-01,1.10831E-01,1.07333E-01,7.38541E-02,3.48748E-02,2.63056E-02,1.30102E-01,3.03530E-02,2.60442E-02,3.89516E-02,1.42014E-02,2.89998E-02,3.32283E-02,2.03439E-02,3.20525E-02,1.27056E-01,3.83166E-02,2.29578E-02,4.01113E-02
1.65000E+01,1.00158E+02,4.39395E+01,3.14571E+01,2.82616E+01,1.99288E+01,1.72882E+01,9.67955E+00,4.92922E+00,4.43284E+00,5.13636E+00,4.37161E+00,3.86245E+00,3.58395E+00,2.79023E+00,2.36840E+00,1.79297E+00,1.07988E+00,1.33268E+00,5.09652E-01,4.44221E-01,5.55246E-01,2.36175E-01,3.96393E-01,1.33390E-01,2.58493E-01,1.80766E-01,1.44373E-01,1.15601E-01,1.22621E-01,1.00355E-01,6.55086E-02,1.51255E-01,1.20768E-01,1.10177E-01,7.04680E-02,3.63997E-02,2.20938E-02,1.40458E-01,2.45019E-02,2.89521E-02,5.26821E-02,1.72555E-02,2.18402E-02,3.03160E-02,2.97013E-02,3.69110E-02,1.00076E-01,3.57836E-02,2.55200E-02,3.07253E-02
1.80000E+01,1.00178E+02,4.16934E+01,3.03680E+01,2.78579E+01,2.08954E+01,1.56544E+01,1.08318E+01,5.04862E+00,4.78584E+00,4.28931E+00,4.10306E+00,4.03235E+00,3.82190E+00,2.92792E+00,2.54850E+00,1.78073E+00,1.32164E+00,1.13335E+00,6.11348E-01,7.12482E-01,5.11029E-01,1.99476E-01,3.66680E-01,1.39987E-01,1.75794E-01,1.57468E-01,1.23127E-01,1.50839E-01,1.05224E-01,1.05723E-01,7.18373E-02,1.58792E-01,6.86264E-02,9.61569E-02,4.79373E-02,3.53328E-02,2.72266E-02,1.18131E-01,2.26773E-02,2.34467E-02,4.79012E-02,1.68998E-02,1.12454E-02,2.82385E-02,4.20128E-02,3.61604E-02,9.91498E-02,2.93985E-02,1.80319E-02,3.49472E-02
1.95000E+01,9.86683E+01,4.18903E+01,3.08743E+01,2.85980E+01,2.11363E+01,1.60581E+01,1.08498E+01,5.66360E+00,4.61277E+00,4.39050E+00,4.41557E+00,4.05919E+00,4.59910E+00,3.35171E+00,2.42912E+00,1.89669E+00,1.06738E+00,1.00384E+00,6.01380E-01,7.06953E-01,4.11692E-01,2.61202E-01,4.15418E-01,1.49603E-01,1.39464E-01,1.55489E-01,1.40036E-01,1.59923E-01,6.96293E-02,7.59223E-02,8.67221E-02,1.03090E-01,7.50584E-02,1.12857E-01,5.29987E-02,3.03119E-02,3.36542E-02,7.49104E-02,2.06404E-02,2.21146E-02,6.12558E-02,1.78187E-02,1.22851E-02,1.82427E-02,5.54155E-02,2.52539E-02,1.04786E-01,3.22495E-02,1.78787E-02,4.74969E-02
2.10000E+01,1.01568E+02,4.22467E+01,3.09727E+01,2.65127E+01,1.94502E+01,1.54277E+01,1.07457E+01,5.53617E+00,4.49020E+00,5.21400E+00,4.17242E+00,4.02290E+00,3.66141E+00,2.72617E+00,2.25766E+00,2.20006E+00,1.01052E+00,7.82382E-01,7.45691E-01,6.20756E-01,4.69336E-01,2.69156E-01,3.19718E-01,1.49412E-01,1.34714E-01,1.57255E-01,1.53445E-01,1.39969E-01,6.15579E-02,9.72267E-02,1.07148E-01,8.97795E-02,8.25787E-02,1.40312E-01,5.97297E-02,3.12585E-02,3.15143E-02,5.66658E-02,1.85030E-02,2.11036E-02,1.15166E-01,1.81726E-02,1.08410E-02,1.66787E-02,4.03274E-02,2.17391E-02,9.04834E-02,4.76279E-02,1.09312E-02,5.44255E-02
2.25000E+01,1.01932E+02,4.12960E+01,3.14319E+01,2.70422E+01,2.09320E+01,1.58554E+01,1.06636E+01,4.83690E+00,4.39429E+00,4.58150E+00,3.80969E+00,4.26524E+00,4.13517E+00,3.30501E+00,2.53927E+00,1.82526E+00,1.09465E+00,9.79847E-01,6.26714E-01,5.88089E-01,3.88127E-01,3.92482E-01,2.87570E-01,1.53986E-01,1.09602E-01,1.24896E-01,1.51233E-01,1.43958E-01,4.87063E-02,9.61806E-02,8.46300E-02,5.85937E-02,1.14353E-01,1.34627E-01,7.03554E-02,2.90638E-02,2.49437E-02,5.84406E-02,2.44572E-02,1.50561E-02,1.54347E-01,1.97364E-02,1.18337E-02,1.09156E-02,1.91465E-02,2.21022E-02,8.32578E-02,3.77590E-02,9.53902E-03,4.21929E-02
2.40000E+01,9.88684E+01,4.26880E+01,3.10396E+01,2.76515E+01,2.01700E+01,1.61495E+01,1.10941E+01,5.56904E+00,4.51551E+00,4.61355E+00,4.22998E+00,3.93311E+00,3.28063E+00,3.08367E+00,2.67680E+00,1.96066E+00,1.48874E+00,8.97519E-01,5.84907E-01,4.52476E-01,2.91134E-01,3.94261E-01,2.95752E-01,1.43713E-01,1.09725E-01,1.23674E-01,1.02194E-01,1.32041E-01,6.63799E-02,6.45066E-02,9.49915E-02,4.16892E-02,1.24576E-01,1.14227E-01,6.53804E-02,2.16920E-02,2.79224E-02,6.11175E-02,2.95649E-02,1.25957E-02,1.37175E-01,1.91086E-02,1.02896E-02,1.07981E-02,1.23252E-02,1.48437E-02,5.94016E-02,3.54264E-02,7.61587E-03,4.59894E-02
