,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ts 1.000E-03 mean,0.00058808398955,0.0014478054402,0.00146660048,0.000181766435205,0.00040609386866,0.00022734838048999996,0.00057787378755,0.00020120549102799998,0.0006825091493199998,0.00024734531623000003,0.0055302489889,0.00021224840194000003,0.00044770753340000005,0.00051913466291,0.0010905663830200001,0.00020592247879000004,0.00031961772779,0.0009662001103,0.0018101928953,0.00025352354839,0.00026127645416,0.0020073639757999997,0.0005758922096999999,0.00036816048069,0.001087182368,0.0030000230832,0.0029989185147000002,0.00014596307672,0.0010596711817,0.00097800466804,0.005140485276699999,0.0005781083881,0.00029137041448,0.0022169893372,0.000178605595522,0.00035320906795,0.0021674836753,0.0012945594022,0.00033631938275999993,0.0006085071643009999,0.0009722880459,0.001413660228,0.000296813382779,0.00023328006729999998,0.0017128042994,0.0008419601771,0.00038633240409000004,0.00010062232817,0.001835529914,0.0014299421139000001
ts 1.000E-03 slope,-1.8092578868468787,-1.841922316419968,-1.7841225990040745,-1.8170583596976955,-1.8257780847214333,-1.8081672423739903,-1.8322506015796751,-1.7699156182785856,-1.8159559926392896,-1.8449560562001963,-1.7846523825673093,-1.8018547391206137,-1.8176083792654705,-1.7761750092326423,-1.754284597137033,-1.8494876407203327,-1.8055879385872353,-1.804429693586403,-1.8060122415329114,-1.7797689668248364,-1.7995042267258048,-1.772913593664053,-1.7759366796384564,-1.8017993183359282,-1.7845624857785247,-1.801980691878531,-1.831355926762754,-1.7993378659148878,-1.773218719587355,-1.8008949501431317,-1.798566701682207,-1.7621454959918865,-1.8137160736109572,-1.7743126699363478,-1.7948482016848415,-1.788463143785226,-1.804658970638172,-1.845052182994408,-1.7119951006987129,-1.7994157011404772,-1.8053009114369793,-1.814403856067325,-1.7995815067855463,-1.812271836831833,-1.7654936827048648,-1.7603160925480288,-1.7936915865281198,-1.780594870609774,-1.7814894972283914,-1.7839664029111475
ts 1.000E-03 std,0.00034627276738035117,0.0003764132428468816,0.0003505352256398004,0.00021540458549922038,0.00032310929231085177,0.00026425216534461623,0.0003608669917781776,0.00021156456162383663,0.00035929475035859857,0.00025399327214165946,0.000368932845686415,0.00024549440915594796,0.00035599661163927034,0.00032970352052202087,0.00036237322465096106,0.0002356644565723523,0.00026594569579092294,0.0003611960454189172,0.0003487838888912789,0.00021079699447859558,0.0003730031723681784,0.0003759242938480965,0.0003627101870871259,0.0003095731065457576,0.00034514977337218985,0.0003784394169945652,0.0003580742580164351,0.00012860318896626798,0.00037328981350405406,0.0003653515336466909,0.00037455004799522604,0.0003539313403582906,0.0003082269849689065,0.0003668827839533432,0.00018681963027016477,0.0003407811480836436,0.00036789349731227615,0.0003406190176829639,0.0002923159458809049,0.0003422231613851773,0.00037158596324601237,0.0003432474514983293,0.0002969640332096641,0.00022068809935773593,0.0003501180361285564,0.0003663551858050107,0.00030856899609491744,5.6368708664967996e-05,0.00036420115221945696,0.00036161091342759534
ts 1.265E-03 mean,0.00149789652765,0.0006555127386999998,0.0011445458308,0.00038390227186000005,0.0007045542404,0.00024390204354000003,0.00037273285691999993,0.00029169270304,0.0005153614474899999,0.00021700738045000003,0.00028501406780000004,0.0018935974166,0.0109618899485,0.0011020308434,0.0008614495677999999,0.0008402152633999998,0.00018058742634299998,0.0013967092093999998,0.0027541783253,0.00022307832568000007,0.0035886617709999995,0.0044628886369999995,0.0006733436161099999,0.00019532410873,0.0003207342763,0.0011397098994,0.0016768433542,0.0027966982125,0.00032597973361,0.00040743786757,0.0004577937744,0.00034675054573,0.0001904612379451,0.00021695363041699997,0.0006364990491,0.0008765371868000001,0.0025953395588,0.0016140333265,0.0013779630945,0.00032270628444,0.0007376568130999999,0.0012941234102000002,0.00015683435958800004,0.0006427509667599999,0.0031249680329999995,0.0013930667741,0.0035437191952,0.0009794489294,0.0008022094606,0.000356125835
ts 1.265E-03 slope,-1.814927364291459,-1.7940193850279498,-1.7974733171924078,-1.8265634463933178,-1.7953221909349366,-1.8132844924500808,-1.7674306391444592,-1.8306346780078002,-1.8358069847292509,-1.8238359052629851,-1.7701540605830333,-1.764511477065958,-1.8102837017496707,-1.7610857163724996,-1.7564912185813737,-1.7791439168639702,-1.8382822060769546,-1.7586150960025935,-1.7590489516420103,-1.7905542837423116,-1.7649551577128153,-1.7697563008030355,-1.7718268982129208,-1.8265742929113002,-1.795842953796477,-1.796333928189056,-1.8142522741799125,-1.8020090612995971,-1.7428079571961634,-1.7687844806836943,-1.8131229486781983,-1.798060619532803,-1.7802005102181768,-1.7758016355524686,-1.8079715391008242,-1.778038591205741,-1.7797013145957823,-1.8051944738728067,-1.7422368614226855,-1.7747938045357818,-1.8033437104774808,-1.7543152311111059,-1.750669484362153,-1.8154297213492665,-1.781002818886098,-1.7931063557388964,-1.8133018368395895,-1.7489263932444785,-1.7896854346503686,-1.8083633064962144
ts 1.265E-03 std,0.0003640649284893153,0.00035629169053168983,0.00038346625003048276,0.0003019257969820873,0.00033945938492870086,0.00021346746874861906,0.000335973385151014,0.00025712048317436543,0.000342296038856195,0.00017576607402873718,0.0001842585811350948,0.00037126682981950974,0.0003667305640581236,0.00037407178940639243,0.00034405092989273794,0.0003799050742842977,0.00016074663264565342,0.00032550996145426026,0.000367513080425164,0.0001603959971179277,0.00035975747566691524,0.00035619462259548433,0.0003350942821598258,0.00012412259349254195,0.00026929981711949183,0.00036040028683910626,0.00036212584118088095,0.00034221151689292265,0.00023732886894894205,0.00026799294754532616,0.0003295119232633482,0.00029405924748857184,0.00017049845368048578,0.000203880572614389,0.00034204244482240675,0.0003777850047632877,0.0003616411573439878,0.00035693238082488326,0.0003489356990615257,0.0002179343438476832,0.00036130488262603217,0.00035439215689720164,0.00012941883004718315,0.00035790943689128476,0.0003696740163936163,0.0003665810197231629,0.0003697014123373253,0.00036667745075894714,0.0003633995918320079,0.0003204294526062587
ts 1.600E-03 mean,0.00050208751334,0.0017228109271,0.0015280401854,0.0008849264559900002,0.00046089185168999994,0.0013890516275000002,0.0007676912247999999,0.0037464251575,0.00034907699247,0.0020980479831,0.00014894874204,0.0018419843675,0.0011978518659999998,0.00088285327836,0.0020122661121,0.00040218231698000003,0.007641163654900001,0.0013809672327000002,0.0013822906849,0.0015906965631,0.0007857322004,0.00051902637325,0.0003947911063,0.000548723972,0.0003700840159,0.0009075113751,0.0005007656729,0.00026146351194,0.0009363943906300001,0.0018430128599,0.00083430343976,0.00069408654526,0.00023642506322,0.0006311588111199999,0.0027119846067,0.005648718553999999,0.00099190869593,0.0011974549396,0.0009657333775899999,0.0004006559509,0.0038455324110000006,0.000467923339,0.0008661124122000001,0.00081772421229,0.0003962230111,0.0006037526305,0.0004451084281,0.00054786402492,0.0010265531279000002,0.00023187794695000004
ts 1.600E-03 slope,-1.7866550309745486,-1.788765052011632,-1.7926512411862965,-1.7877137468549276,-1.798999665344414,-1.8053913603378238,-1.7738251298814338,-1.8198772775670349,-1.7806400566229597,-1.8167866903535705,-1.7753566083723387,-1.7914689839401416,-1.8079510277787683,-1.8071556154561432,-1.8267723922107333,-1.8126986628505846,-1.7848769896740035,-1.7913269557900984,-1.787759183350654,-1.7986923612394259,-1.797642629084738,-1.7993887769605184,-1.7558543013770718,-1.7703116614037604,-1.804978918455579,-1.8078551557972466,-1.8352461842094272,-1.8017635904448277,-1.8423643220635388,-1.796609196215987,-1.818335390158579,-1.7890177197269495,-1.8218855408024672,-1.805703342062677,-1.7635926552663064,-1.7911730132360468,-1.8353592621179824,-1.7993792542283267,-1.7598976683851686,-1.7761478450286896,-1.798991927690381,-1.7982267816376942,-1.790502880140913,-1.750129476557524,-1.7879114798431288,-1.7968664695044292,-1.7518359836882984,-1.7496417340176098,-1.7850901825988443,-1.7878519778064217
ts 1.600E-03 std,0.00029187580945390075,0.00025518754607753,0.000368895027648476,0.00035181802002306247,0.0002904174710789803,0.00036412943475228055,0.0003286106033316564,0.0002933883693560173,0.0001871255136286554,0.00024864875016479684,8.270582808061045e-05,0.00036428027493287456,0.0003641278745271377,0.00034242843772649186,0.0002575613821415572,0.00027026135921579767,0.00036738188925225214,0.0003688805238299561,0.0003635325377920779,0.0003679031622184799,0.00034067781694762696,0.0002849297106925497,0.0002096428027667828,0.0003009017848803648,0.00018198197072372442,0.00035743648683262964,0.0003191037497189936,0.0001405211299147593,0.00033680449544209865,0.00036831034366797093,0.0003347545683140562,0.0003350542763917017,0.00012792615277708777,0.0003229476688833099,0.00036788432205742236,0.00034814016198141253,0.00033162251100567224,0.0003616562932651415,0.0003550494199759084,0.00024417568693944983,0.00037367230853234423,0.0002981558521209237,0.0003251339234882019,0.0003427439528557081,0.0002717849399222481,0.00028996297512834797,0.00028247752681707597,0.0003474444537266483,0.0003638233450215092,0.0001423375201255476
ts 2.024E-03 mean,0.0007634828422,0.0010631781878,0.0013115612491000001,0.00020464684355,0.0010949657576000001,0.0006023486514,0.00069604286459,0.0002921071473282,0.0021594386101,0.0021936604255,0.0016158250702499998,0.0016361330752,0.0005297744315999999,0.001718906514,0.0014097803084999999,0.00131342088692,0.0011117088188000001,0.0012386064131,0.00044577547211000005,0.00052847238415,0.00028563317527,0.000624653295439,0.004588440214,0.00029967240961999993,0.00030642293552,0.00046128974524000006,0.006965807667,0.0008011388135499999,0.00023938910104,0.0016492349074,0.00062017277947,0.0010348548182,0.0036787065760000006,0.0014358839046,0.0006289712111,0.00213489468915,0.00039035765406,0.00034603056383000004,0.0015622126409,0.00073872677199,0.0007868680026000001,0.0011545928683,0.0019785563741,0.0005068115430399999,0.0004866408033399999,0.0028628822949,0.0036238569488999998,0.00023358528178999997,0.001452727041,0.00052497688963
