time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50
0.000E+00,9.934E+01,1.063E+02,9.918E+01,1.015E+02,1.279E+02,9.347E+01,9.819E+01,9.646E+01,9.972E+01,1.019E+02,1.093E+02,1.120E+02,9.390E+01,8.774E+01,1.027E+02,9.526E+01,1.011E+02,1.047E+02,9.635E+01,9.258E+01,9.881E+01,1.072E+02,9.270E+01,1.043E+02,1.159E+02,9.997E+01,1.015E+02,1.114E+02,9.982E+01,1.000E+02,1.015E+02,1.028E+02,1.181E+02,1.022E+02,1.102E+02,1.113E+02,7.431E+01,1.160E+02,7.937E+01,9.263E+01,8.800E+01,9.999E+01,1.022E+02,9.341E+01,9.892E+01,9.317E+01,9.194E+01,1.049E+02,8.917E+01,1.032E+02
1.00000E-01,9.92175E+01,9.99146E+01,9.84356E+01,9.89072E+01,9.94832E+01,9.91546E+01,1.00217E+02,1.01038E+02,9.99159E+01,9.94857E+01,9.90894E+01,1.00518E+02,9.93741E+01,9.89137E+01,9.88868E+01,1.00396E+02,9.92590E+01,1.00746E+02,9.94590E+01,9.99958E+01,9.96719E+01,1.00462E+02,9.91905E+01,9.96342E+01,1.01283E+02,9.90989E+01,9.96934E+01,9.89528E+01,9.80335E+01,9.88970E+01,1.00231E+02,9.92624E+01,9.89354E+01,9.93805E+01,9.89256E+01,1.00184E+02,9.94164E+01,1.00606E+02,9.96517E+01,9.73801E+01,9.96476E+01,1.01326E+02,9.99748E+01,9.97790E+01,9.96843E+01,1.02252E+02,9.98538E+01,1.01343E+02,9.71603E+01,1.01128E+02
2.00000E-01,1.00275E+02,1.00419E+02,9.91324E+01,9.99994E+01,9.94368E+01,1.00251E+02,9.86811E+01,9.97108E+01,1.00232E+02,9.99753E+01,9.99718E+01,1.00939E+02,1.01007E+02,9.92206E+01,1.00287E+02,9.84322E+01,9.87747E+01,9.78450E+01,9.96914E+01,9.99674E+01,1.01139E+02,9.95711E+01,9.74376E+01,9.91272E+01,9.87465E+01,9.89037E+01,9.92454E+01,9.91558E+01,9.98403E+01,9.98032E+01,1.01047E+02,9.89244E+01,1.03234E+02,9.98168E+01,1.01422E+02,1.01109E+02,9.96663E+01,9.87173E+01,1.00311E+02,9.90999E+01,9.86881E+01,1.00375E+02,9.87176E+01,1.00922E+02,1.01310E+02,9.94537E+01,9.93433E+01,9.95270E+01,9.92352E+01,1.00964E+02
3.00000E-01,1.01273E+02,1.01404E+02,9.96301E+01,1.00158E+02,1.00666E+02,9.93617E+01,1.00408E+02,9.72604E+01,9.97028E+01,1.01488E+02,9.95100E+01,1.00049E+02,1.00670E+02,1.00261E+02,1.00901E+02,1.00046E+02,9.94095E+01,1.00508E+02,1.00588E+02,1.01130E+02,9.95458E+01,9.87652E+01,1.01746E+02,9.94416E+01,9.96002E+01,1.00885E+02,1.00271E+02,9.96443E+01,1.00816E+02,1.00577E+02,1.00213E+02,9.89565E+01,1.00614E+02,1.00768E+02,9.95707E+01,1.00863E+02,9.87509E+01,9.98043E+01,1.01308E+02,1.00340E+02,1.01410E+02,9.96180E+01,9.85956E+01,9.93530E+01,1.00439E+02,1.00055E+02,9.97672E+01,9.98497E+01,1.01135E+02,9.78412E+01
4.00000E-01,9.92289E+01,1.00392E+02,9.99892E+01,1.00908E+02,9.95121E+01,9.97987E+01,9.94901E+01,1.01688E+02,1.01682E+02,1.00156E+02,9.93243E+01,9.99721E+01,1.00591E+02,1.00581E+02,9.90285E+01,9.92076E+01,1.00522E+02,9.98857E+01,1.00110E+02,1.01632E+02,9.96288E+01,9.98326E+01,1.00318E+02,1.01071E+02,1.00097E+02,9.82162E+01,1.01600E+02,9.84108E+01,1.00433E+02,9.83002E+01,9.93973E+01,9.98765E+01,1.00327E+02,1.00685E+02,9.98687E+01,9.95861E+01,9.92830E+01,1.00114E+02,9.88854E+01,9.98999E+01,9.90933E+01,9.94982E+01,1.00207E+02,9.97356E+01,9.91535E+01,1.00185E+02,9.99443E+01,1.01088E+02,9.95858E+01,1.00013E+02
5.00000E-01,1.00779E+02,1.00362E+02,9.95328E+01,1.00327E+02,9.91275E+01,9.98138E+01,1.01174E+02,1.01215E+02,1.00862E+02,1.00681E+02,9.85634E+01,1.00454E+02,1.01837E+02,1.00327E+02,9.90636E+01,1.01553E+02,9.99921E+01,1.00509E+02,1.01433E+02,1.01156E+02,1.00230E+02,9.92879E+01,1.01069E+02,9.92753E+01,9.93807E+01,9.97950E+01,9.94349E+01,9.92999E+01,9.99608E+01,9.94347E+01,1.02391E+02,1.00753E+02,1.00751E+02,1.00502E+02,9.87000E+01,1.01525E+02,9.99508E+01,1.00210E+02,9.98983E+01,9.80610E+01,1.00974E+02,9.98972E+01,1.01267E+02,9.96456E+01,9.99103E+01,1.00020E+02,9.85212E+01,9.89324E+01,1.01538E+02,1.00841E+02
6.00000E-01,1.00107E+02,9.91112E+01,9.72693E+01,1.00368E+02,1.00606E+02,1.00911E+02,9.93052E+01,9.94893E+01,1.00180E+02,9.97563E+01,9.98974E+01,9.86389E+01,9.89837E+01,1.01060E+02,9.89031E+01,9.90019E+01,9.87633E+01,9.96532E+01,1.00651E+02,9.93720E+01,9.98030E+01,1.00628E+02,1.02011E+02,1.00434E+02,1.00481E+02,9.94499E+01,1.00879E+02,1.00035E+02,9.77230E+01,9.97630E+01,9.98183E+01,1.00939E+02,9.94884E+01,1.01526E+02,9.85580E+01,9.97768E+01,9.93499E+01,9.97556E+01,9.74779E+01,1.01662E+02,9.89155E+01,9.89520E+01,1.00278E+02,1.01670E+02,9.93155E+01,1.00371E+02,1.00690E+02,1.01716E+02,1.00265E+02,1.01445E+02
7.00000E-01,1.00126E+02,9.89668E+01,1.00531E+02,1.00100E+02,9.96729E+01,9.93308E+01,9.93504E+01,9.96514E+01,9.92072E+01,9.97382E+01,1.00006E+02,1.00466E+02,9.87449E+01,1.00793E+02,1.00636E+02,9.95464E+01,9.92465E+01,9.76517E+01,1.00350E+02,9.92757E+01,9.98318E+01,1.00359E+02,1.00860E+02,9.91135E+01,9.98455E+01,9.98231E+01,1.01403E+02,9.90070E+01,1.01998E+02,9.99251E+01,1.01199E+02,1.00667E+02,1.00578E+02,9.92607E+01,1.00219E+02,9.89528E+01,1.00048E+02,9.90932E+01,1.00754E+02,9.95226E+01,9.97062E+01,1.00476E+02,1.00788E+02,9.98430E+01,9.93937E+01,9.95476E+01,9.89890E+01,1.01465E+02,1.00164E+02,1.00049E+02
8.00000E-01,9.84962E+01,9.97023E+01,1.00518E+02,1.00760E+02,1.00453E+02,1.01179E+02,9.92837E+01,9.90634E+01,9.99690E+01,1.01158E+02,1.01687E+02,9.88282E+01,9.95559E+01,1.01284E+02,9.97445E+01,1.00481E+02,1.00388E+02,1.00886E+02,9.96062E+01,9.99180E+01,9.96536E+01,9.83888E+01,1.01359E+02,1.00407E+02,9.92794E+01,1.00208E+02,9.87864E+01,9.90550E+01,1.00189E+02,1.00500E+02,1.00668E+02,1.00166E+02,9.92374E+01,9.83346E+01,9.92805E+01,9.97772E+01,9.76705E+01,9.98267E+01,9.91416E+01,9.84644E+01,9.97363E+01,1.00343E+02,1.00508E+02,9.95852E+01,9.97404E+01,1.01505E+02,9.99940E+01,1.00336E+02,1.01194E+02,9.95916E+01
9.00000E-01,9.99900E+01,1.00452E+02,9.88029E+01,9.98817E+01,1.00489E+02,1.01175E+02,9.86830E+01,9.99584E+01,9.98949E+01,9.97387E+01,9.81064E+01,9.93588E+01,1.01117E+02,1.00784E+02,9.96535E+01,1.00181E+02,1.00132E+02,9.93454E+01,1.00346E+02,1.01325E+02,9.84108E+01,9.97849E+01,1.01110E+02,9.90441E+01,1.00250E+02,9.89247E+01,9.91539E+01,9.98133E+01,9.98847E+01,1.00335E+02,1.02419E+02,9.86154E+01,9.92251E+01,9.91861E+01,1.01055E+02,9.90528E+01,9.94228E+01,1.00323E+02,9.94009E+01,1.00188E+02,1.01333E+02,1.01214E+02,9.92614E+01,1.00914E+02,1.00596E+02,9.99097E+01,1.01206E+02,1.00762E+02,9.92793E+01,9.95230E+01
