time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_67,species_68,species_69,species_70,species_71,species_72,species_73,species_74,species_75,species_76,species_77,species_78,species_79,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_89,species_90,species_91,species_92,species_93,species_94,species_95,species_96,species_97,species_98,species_99,species_100
0.0,1128.9226004047048,601.876343824552,438.5638969695022,387.8510746239326,339.17022813236713,262.41514757729647,273.0381488136734,297.2986156763042,248.46577562349313,154.0598262400526,186.93677893102208,169.70623563125872,111.53635647543926,106.34581555759691,112.0285530765668,103.99164911744896,89.15727383317713,86.28307640754716,80.45289374675188,79.28039103503501,84.52189733203828,80.99612276571175,85.14473804001318,76.26785362502731,63.40812649450836,54.094272273014234,60.68328090564139,43.72950774540711,55.99804753140277,44.69433937316498,43.83926128124085,45.391145201197666,39.34102196504575,40.32589930950849,32.382599776452395,32.45246399614402,28.83658830753375,32.63706297453844,30.914491572903636,31.3647100124275,29.75591749993307,35.369090504952155,25.405350407295387,29.82476479180057,27.5302630325548,25.673444717195686,23.1593726791185,24.34850970014852,25.409884444474816,24.69762663147683,22.791657774628362,21.248880517225338,21.60524494769973,20.95535964283441,22.40231581507043,19.125205638453444,17.367892057745784,17.5213895626265,21.682258347998214,19.034998195369326,20.3627850021864,16.138741705516747,16.65163240758186,15.765287819512467,15.349609252687518,15.677025807640433,12.638359494538175,15.627563900986242,13.430477364599806,15.85464994639047,16.418217581562516,14.843054159118998,12.591957314588008,14.192129131868152,13.556257889432278,13.083446737299417,13.245327194813084,12.090209772123206,14.5217929686111,14.859318651774572,12.085610216138726,11.850133445398091,12.857620232412195,11.308395880021262,10.779510327532451,10.959206365491154,13.259393181630168,9.67833334181701,10.270083881079143,8.81567611755375,10.071046498919708,7.830793915821542,6.6414640864454,8.197638304477405,4.53510539491468,4.39048635324289,3.3747332273362014,3.224986770380831,0.2597849250336079,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.06703149978503,51.110704706094324,0.0,4.5997089395984085,151.98586015207434,0.0,206.00160451138512,0.0,0.0,0.0,0.0,0.0,129.0558776359855,126.1458358240966,0.0,0.0,0.0,0.0,0.0,15.06606125282883,0.0,0.0,0.0,0.0,99.85854515945772,0.0,0.0,0.0,0.0,0.0,0.0,33.14628021063331,0.0,0.0,0.0,0.0,0.0,151.60514571459896,0.0,19.169039612057098,39.422266617541496,31.642768031085755,0.0,0.0,0.0,0.0,6.792241301504454,0.0,0.0,15.579824253991697,86.74092688716041,0.0,0.0,0.0,119.24898530419435,21.09058631361694,0.0,0.0,0.0,0.0,0.0,9.268297770572545,0.0,0.0,0.0,0.0,2.8825457185869716,0.0,0.0,65.26259379628242,0.0,3.706727123061708,0.0,6.602558492660643,0.0,0.0,0.0,0.0,0.0,0.0,0.11497494621757637,0.3302453471203972,0.0,0.0,0.016597643519641467,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.93321228448318,53.52202162075707,0.0,21.076983794635833,69.73255878646361,0.0,211.45354827612607,0.0,0.0,0.0,0.0,0.0,76.4479144946378,196.26582240920519,0.0,0.0,0.0,0.0,0.0,28.837922268565396,0.0,0.0,0.0,0.0,110.77872688479644,0.0,0.0,0.0,0.0,0.0,0.0,77.86306946082712,0.0,0.0,0.0,0.0,0.0,228.46002013075767,0.0,32.36341170011716,69.09857343977639,5.105857753726395,0.0,0.0,0.0,0.0,3.0814134417716366,0.0,0.0,21.391966360951862,162.46922429879123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.263515415629623,0.0,0.0,0.0,0.0,0.12971372863209482,0.0,0.0,270.2500621362959,0.0,0.0015690646930531967,0.0,0.0032623321955037744,0.0,0.0,0.0,0.0,0.0,0.0,4.4175883543055665,0.0,0.0,0.0,0.042469463932464105,0.0
0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.04296747679533,40.71661498284247,0.0,20.992576481283706,0.0,0.0,218.11036119440948,0.0,0.0,0.0,0.0,0.0,73.90417729512338,247.69699994971603,0.0,0.0,0.0,0.0,0.0,52.060211739862126,0.0,0.0,0.0,0.0,96.3803739772842,0.0,0.0,0.0,0.0,0.0,0.0,86.94217200704156,0.0,0.0,0.0,0.0,0.0,314.1518265120393,0.0,24.809957554967365,78.14639080265859,4.224256153904651,0.0,0.0,0.0,0.0,0.6808970777883374,0.0,0.0,18.513401718835084,36.183445164327395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.182890519591199,0.0,0.0,0.0,0.0,0.03445457714922141,0.0,0.0,0.0,0.0,0.00013302133128675978,0.0,9.515751786047975e-06,0.0,0.0,0.0,0.0,0.0,0.0,81.05355356589473,0.0,0.0,0.0,0.07768531498317527,0.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.3939381978547,69.37072074764453,0.0,3.5299841387002324,0.0,0.0,215.72671562787596,0.0,0.0,0.0,0.0,0.0,101.62879473252303,246.51000039664592,0.0,0.0,0.0,0.0,0.0,41.43000766993839,0.0,0.0,0.0,0.0,115.88086316178006,0.0,0.0,0.0,0.0,0.0,0.0,79.26073916286947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.933409469946696,96.02506346948196,12.379741264714648,0.0,0.0,0.0,0.0,0.0777374666951469,0.0,0.0,15.85960217868943,354.3850826270978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235822683376037,0.0,0.0,0.0,0.0,0.002647050626270198,0.0,0.0,0.0,0.0,5.16793980846454e-05,0.0,1.3605575188949915e-06,0.0,0.0,0.0,0.0,0.0,0.0,77.68422147832985,0.0,0.0,0.0,0.014855421901143858,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.68038577437888,94.02575325325958,0.0,0.6128868428740288,0.0,0.0,232.98562465203617,0.0,0.0,0.0,0.0,0.0,156.38076213004524,52.35348459614687,0.0,0.0,0.0,0.0,0.0,50.8010700928809,0.0,0.0,0.0,0.0,96.18962788632258,0.0,0.0,0.0,0.0,0.0,0.0,51.23984559065264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02868761291612,92.83509990840608,28.874644495359917,0.0,0.0,0.0,0.0,0.04688159661983149,0.0,0.0,15.865060474381611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9026201572715613,0.0,0.0,0.0,0.0,0.00016201727310833814,0.0,0.0,0.0,0.0,2.4118205774760257e-05,0.0,3.136482167767699e-07,0.0,0.0,0.0,0.0,0.0,0.0,73.11583379813162,0.0,0.0,0.0,0.004009357044250742,0.0
0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.914335027167,103.98727945511276,0.0,0.03184290286899051,0.0,0.0,167.31853013423552,0.0,0.0,0.0,0.0,0.0,142.00828998997565,189.29448202866692,0.0,0.0,0.0,0.0,0.0,59.0476205492762,0.0,0.0,0.0,0.0,97.56297639337616,0.0,0.0,0.0,0.0,0.0,0.0,65.362923421101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.760746546406507,86.30970081469233,56.902894796638634,0.0,0.0,0.0,0.0,0.014149463163601722,0.0,0.0,15.180884560560512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8054649990955787,0.0,0.0,0.0,0.0,1.2048949550685928e-05,0.0,0.0,0.0,0.0,1.845148037668355e-05,0.0,9.298063029851742e-08,0.0,0.0,0.0,0.0,0.0,0.0,56.38421584928471,0.0,0.0,0.0,0.0002958976214750637,0.0
0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.3515151840637,99.04747934473444,0.0,0.0014771186893513214,0.0,0.0,186.21880145965883,0.0,0.0,0.0,0.0,0.0,149.42425966744446,169.89723100904837,0.0,0.0,0.0,0.0,0.0,61.43592955513719,0.0,0.0,0.0,0.0,97.81726157775643,0.0,0.0,0.0,0.0,0.0,0.0,67.06389550254644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108115857823979,87.50833114343222,58.27478948523176,0.0,0.0,0.0,0.0,0.0029824472873181554,0.0,0.0,14.33946630419553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157082994309666,0.0,0.0,0.0,0.0,8.814095721831491e-07,0.0,0.0,0.0,0.0,1.1384071341137206e-05,0.0,2.3012219476035486e-08,0.0,0.0,0.0,0.0,0.0,0.0,54.0422077801074,0.0,0.0,0.0,4.256878214451573e-05,0.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61805759295916,97.52808294722198,0.0,6.892293889141531e-05,0.0,0.0,198.52082868453445,0.0,0.0,0.0,0.0,0.0,146.57875289138963,183.79691134698064,0.0,0.0,0.0,0.0,0.0,62.56589783295648,0.0,0.0,0.0,0.0,93.64274021161506,0.0,0.0,0.0,0.0,0.0,0.0,66.61904158833269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70680000387512,86.90960085928242,58.422183199583664,0.0,0.0,0.0,0.0,0.0006095837767945331,0.0,0.0,13.99506004104725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023486929037431,0.0,0.0,0.0,0.0,5.981818241733264e-08,0.0,0.0,0.0,0.0,7.140037322594956e-06,0.0,5.510131552276096e-09,0.0,0.0,0.0,0.0,0.0,0.0,54.47659399874686,0.0,0.0,0.0,6.381301219305253e-06,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.4069914322458,100.70945327256449,0.0,3.3926608611528835e-06,0.0,0.0,180.12345792531798,0.0,0.0,0.0,0.0,0.0,146.85903040484385,182.03262404473915,0.0,0.0,0.0,0.0,0.0,61.6230472582398,0.0,0.0,0.0,0.0,98.3480334047998,0.0,0.0,0.0,0.0,0.0,0.0,67.01160987661888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.177082268705694,88.9968768725494,58.70485333708869,0.0,0.0,0.0,0.0,0.0001276357925367807,0.0,0.0,13.741106619603611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237358980429429,0.0,0.0,0.0,0.0,4.087012214035555e-09,0.0,0.0,0.0,0.0,4.371881117073526e-06,0.0,1.4759959155844666e-09,0.0,0.0,0.0,0.0,0.0,0.0,56.13660297671174,0.0,0.0,0.0,9.429151341598384e-07,0.0
