time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50
0.000E+00,1.044E+01,1.186E+01,9.911E+00,9.692E+00,1.105E+01,1.059E+01,9.177E+00,9.802E+00,1.055E+01,8.683E+00,8.022E+00,9.352E+00,9.308E+00,9.154E+00,8.795E+00,9.731E+00,8.289E+00,9.762E+00,9.534E+00,1.217E+01,1.095E+01,1.073E+01,9.255E+00,1.070E+01,7.205E+00,1.013E+01,9.479E+00,1.050E+01,1.112E+01,1.105E+01,1.063E+01,7.748E+00,1.152E+01,1.056E+01,1.022E+01,9.433E+00,1.171E+01,1.013E+01,7.910E+00,1.088E+01,1.148E+01,1.031E+01,1.020E+01,1.081E+01,9.025E+00,7.872E+00,1.186E+01,9.617E+00,9.323E+00,1.139E+01
5.00000E-02,1.01815E+01,1.11420E+01,9.95145E+00,9.79141E+00,1.07393E+01,1.05394E+01,9.07151E+00,9.71625E+00,1.07651E+01,9.76869E+00,8.43211E+00,9.45892E+00,1.01539E+01,1.00502E+01,8.63535E+00,9.96098E+00,8.76041E+00,9.67695E+00,9.45856E+00,1.07248E+01,1.02527E+01,9.99960E+00,9.88423E+00,1.10917E+01,7.65896E+00,9.44807E+00,9.26233E+00,1.10109E+01,1.04655E+01,1.14770E+01,9.73532E+00,8.34176E+00,1.14840E+01,9.94969E+00,9.88178E+00,9.07707E+00,1.12257E+01,9.89594E+00,8.72234E+00,1.06948E+01,9.74961E+00,1.05454E+01,9.67529E+00,9.83982E+00,9.65252E+00,8.84027E+00,1.10219E+01,9.75941E+00,9.77517E+00,1.16304E+01
1.00000E-01,9.73677E+00,1.06618E+01,9.73729E+00,1.02982E+01,1.03227E+01,1.03002E+01,9.01698E+00,9.52660E+00,1.06737E+01,1.01946E+01,8.85648E+00,9.07500E+00,1.01964E+01,1.07237E+01,8.58045E+00,1.01519E+01,9.42059E+00,1.01530E+01,9.75074E+00,9.99517E+00,1.00988E+01,9.62907E+00,1.00457E+01,1.13719E+01,8.32504E+00,9.42351E+00,9.14816E+00,1.12172E+01,1.03541E+01,1.12744E+01,9.58429E+00,8.80158E+00,1.08908E+01,9.74826E+00,9.91178E+00,8.90607E+00,1.11000E+01,1.00888E+01,9.33308E+00,1.06985E+01,8.82993E+00,1.05890E+01,9.53276E+00,9.23902E+00,9.68958E+00,9.42480E+00,1.05178E+01,1.02441E+01,1.01158E+01,1.12330E+01
1.50000E-01,9.58074E+00,1.05794E+01,1.00474E+01,1.03104E+01,1.00382E+01,1.03077E+01,9.14301E+00,9.50270E+00,1.06743E+01,1.03169E+01,9.15847E+00,9.39691E+00,9.60494E+00,1.05143E+01,8.98214E+00,9.95892E+00,9.79734E+00,1.03246E+01,1.00438E+01,9.24320E+00,1.01772E+01,9.49535E+00,1.00205E+01,1.16582E+01,8.64793E+00,9.28369E+00,9.52512E+00,1.15700E+01,1.00649E+01,1.11863E+01,9.42492E+00,8.97776E+00,1.01771E+01,9.99684E+00,1.03730E+01,8.84001E+00,1.06435E+01,9.98915E+00,9.92246E+00,1.09275E+01,8.61478E+00,1.03568E+01,9.57575E+00,9.38230E+00,9.80203E+00,9.69081E+00,1.11374E+01,1.03111E+01,9.97145E+00,1.11559E+01
2.00000E-01,9.89315E+00,9.90619E+00,1.01070E+01,1.07558E+01,9.94273E+00,1.04679E+01,9.42934E+00,9.51534E+00,1.07826E+01,1.05336E+01,9.63872E+00,9.55605E+00,9.61321E+00,1.05437E+01,9.24713E+00,9.75147E+00,9.88234E+00,1.04386E+01,9.84618E+00,9.41327E+00,1.00257E+01,9.57754E+00,9.64124E+00,1.10145E+01,8.87337E+00,9.97832E+00,9.55421E+00,1.18270E+01,1.02149E+01,1.10008E+01,9.64537E+00,9.60306E+00,1.03327E+01,9.81037E+00,1.02387E+01,8.89063E+00,1.03710E+01,9.66797E+00,1.02808E+01,1.09652E+01,9.12147E+00,9.88485E+00,9.79713E+00,9.62233E+00,9.59552E+00,9.58589E+00,1.10885E+01,1.04988E+01,9.89483E+00,1.09562E+01
2.50000E-01,9.71748E+00,1.00746E+01,9.85005E+00,1.10010E+01,9.66166E+00,1.07689E+01,9.65771E+00,9.59932E+00,1.08061E+01,1.03632E+01,9.52655E+00,9.53811E+00,9.53335E+00,1.02925E+01,9.38855E+00,9.44971E+00,9.91957E+00,1.04195E+01,9.86913E+00,8.94881E+00,1.01923E+01,9.82936E+00,9.59419E+00,1.06519E+01,9.32655E+00,9.84983E+00,1.00062E+01,1.13017E+01,1.01696E+01,1.07293E+01,9.93637E+00,9.92110E+00,1.01657E+01,9.94640E+00,1.04749E+01,8.95079E+00,1.01123E+01,9.36939E+00,1.04530E+01,1.08863E+01,8.96208E+00,9.57144E+00,9.84298E+00,9.55718E+00,9.34914E+00,9.73601E+00,1.09952E+01,1.00153E+01,9.97062E+00,1.06921E+01
3.00000E-01,9.58603E+00,1.00897E+01,9.77521E+00,1.07963E+01,9.88637E+00,1.07413E+01,9.60264E+00,9.50857E+00,1.05295E+01,1.03216E+01,9.24656E+00,9.40724E+00,9.47735E+00,1.02084E+01,9.56859E+00,9.61036E+00,9.66564E+00,1.02437E+01,9.78159E+00,9.28335E+00,1.01210E+01,9.60023E+00,9.73698E+00,1.05822E+01,9.28078E+00,9.76408E+00,1.01213E+01,1.07195E+01,1.00488E+01,1.10608E+01,1.02876E+01,9.70299E+00,9.81160E+00,1.01432E+01,1.03085E+01,9.10457E+00,9.85931E+00,9.70202E+00,1.04022E+01,1.04695E+01,8.81157E+00,9.28534E+00,1.01156E+01,9.22784E+00,9.29081E+00,9.70877E+00,1.07515E+01,9.74800E+00,1.02492E+01,1.04425E+01
3.50000E-01,9.55545E+00,1.00462E+01,9.64544E+00,1.07254E+01,1.01017E+01,1.07613E+01,9.53322E+00,9.66673E+00,1.03140E+01,1.01807E+01,9.43455E+00,8.83643E+00,9.53929E+00,1.00643E+01,1.00745E+01,9.37829E+00,9.47568E+00,9.81160E+00,9.61307E+00,9.45150E+00,1.01244E+01,9.84970E+00,9.70053E+00,1.06944E+01,9.70418E+00,9.81717E+00,1.01923E+01,1.03899E+01,9.82908E+00,1.08703E+01,9.79034E+00,1.00130E+01,9.77388E+00,1.01470E+01,9.93713E+00,9.19385E+00,1.00364E+01,9.63101E+00,1.02040E+01,1.04377E+01,9.18731E+00,9.62020E+00,9.85578E+00,9.55947E+00,9.46943E+00,9.65589E+00,1.02997E+01,9.97741E+00,1.00526E+01,1.04306E+01
4.00000E-01,9.44824E+00,9.92552E+00,9.36025E+00,1.03915E+01,1.02309E+01,1.08941E+01,9.65843E+00,1.00023E+01,1.01901E+01,1.02552E+01,9.73928E+00,9.24568E+00,9.43827E+00,9.82515E+00,9.85194E+00,9.57553E+00,9.38118E+00,9.83209E+00,9.69884E+00,1.00710E+01,1.03871E+01,9.82841E+00,9.66277E+00,1.04330E+01,9.91616E+00,1.00728E+01,1.02593E+01,1.04864E+01,1.01866E+01,1.08364E+01,9.96488E+00,9.93801E+00,9.67731E+00,9.90615E+00,9.97617E+00,9.19790E+00,9.99325E+00,9.72064E+00,1.03011E+01,1.08368E+01,9.26082E+00,1.01797E+01,9.79971E+00,9.72851E+00,9.71593E+00,1.01371E+01,1.00140E+01,9.97973E+00,1.02089E+01,1.02316E+01
4.50000E-01,9.31432E+00,1.00849E+01,9.36035E+00,1.01663E+01,1.04092E+01,1.06300E+01,9.85188E+00,9.76051E+00,1.00743E+01,1.05238E+01,9.74383E+00,9.58142E+00,9.30825E+00,9.67819E+00,9.89778E+00,1.00067E+01,9.24791E+00,9.69501E+00,9.98679E+00,9.69264E+00,1.02205E+01,9.90491E+00,9.60836E+00,1.01614E+01,9.82732E+00,1.01812E+01,1.00840E+01,1.05217E+01,9.77571E+00,1.03327E+01,9.96172E+00,1.03017E+01,9.51570E+00,1.00255E+01,1.00672E+01,9.28296E+00,1.00629E+01,9.60163E+00,1.01263E+01,1.06303E+01,9.51161E+00,1.00657E+01,9.85713E+00,9.72679E+00,9.70963E+00,1.00612E+01,1.00484E+01,9.77568E+00,1.02832E+01,1.01602E+01
