time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50
0.000E+00,5.000E-01,1.500E+00,1.500E+00,1.500E+00,1.500E+00,1.500E+00,1.500E+00,5.000E-01,1.500E+00,5.000E-01,1.500E+00,1.500E+00,1.500E+00,5.000E-01,1.500E+00,5.000E-01,1.500E+00,1.500E+00,1.500E+00,1.500E+00,5.000E-01,1.500E+00,5.000E-01,1.500E+00,1.500E+00,1.500E+00,1.500E+00,5.000E-01,5.000E-01,1.500E+00,1.500E+00,1.500E+00,1.500E+00,1.500E+00,1.500E+00,1.500E+00,5.000E-01,1.500E+00,1.500E+00,1.500E+00,5.000E-01,5.000E-01,5.000E-01,1.500E+00,5.000E-01,5.000E-01,5.000E-01,1.500E+00,5.000E-01,5.000E-01
2.50000E-02,5.13399E-01,1.45751E+00,1.49585E+00,1.47973E+00,1.49059E+00,1.48002E+00,1.51712E+00,5.06749E-01,1.46629E+00,5.13940E-01,1.45131E+00,1.47615E+00,1.47024E+00,5.21646E-01,1.48346E+00,5.05906E-01,1.45467E+00,1.47482E+00,1.50204E+00,1.47344E+00,4.99230E-01,1.44465E+00,5.02162E-01,1.47706E+00,1.49292E+00,1.46177E+00,1.46873E+00,4.97248E-01,5.03035E-01,1.50576E+00,1.49807E+00,1.46083E+00,1.45027E+00,1.47654E+00,1.46757E+00,1.48699E+00,4.92778E-01,1.50204E+00,1.49435E+00,1.50424E+00,5.05285E-01,5.06231E-01,5.02699E-01,1.50251E+00,5.09892E-01,5.01432E-01,4.90669E-01,1.49793E+00,4.94012E-01,5.17713E-01
5.00000E-02,5.05642E-01,1.41215E+00,1.44208E+00,1.45670E+00,1.50051E+00,1.46934E+00,1.45734E+00,5.03884E-01,1.47402E+00,5.12080E-01,1.48079E+00,1.47266E+00,1.45756E+00,5.46129E-01,1.45113E+00,5.25952E-01,1.43347E+00,1.49321E+00,1.45837E+00,1.42424E+00,5.01353E-01,1.46112E+00,4.91742E-01,1.44695E+00,1.51091E+00,1.41576E+00,1.41476E+00,5.00175E-01,5.16175E-01,1.50379E+00,1.50557E+00,1.45246E+00,1.40885E+00,1.45896E+00,1.45023E+00,1.50296E+00,5.01029E-01,1.52473E+00,1.48872E+00,1.48384E+00,5.16380E-01,5.25963E-01,4.97103E-01,1.46831E+00,5.28207E-01,5.19623E-01,4.76409E-01,1.51761E+00,5.04037E-01,5.38786E-01
7.50000E-02,5.20190E-01,1.39160E+00,1.38140E+00,1.44717E+00,1.49420E+00,1.46163E+00,1.49911E+00,5.09690E-01,1.50417E+00,5.20151E-01,1.46301E+00,1.45394E+00,1.39954E+00,5.65685E-01,1.41681E+00,5.35343E-01,1.45876E+00,1.48771E+00,1.41225E+00,1.35834E+00,4.84116E-01,1.44641E+00,4.83319E-01,1.46031E+00,1.47948E+00,1.38876E+00,1.39612E+00,5.11902E-01,5.28549E-01,1.50456E+00,1.45121E+00,1.45124E+00,1.38629E+00,1.42754E+00,1.43973E+00,1.49283E+00,5.02143E-01,1.49133E+00,1.46948E+00,1.52276E+00,5.32644E-01,5.33632E-01,5.05865E-01,1.51107E+00,5.30695E-01,5.39390E-01,4.79301E-01,1.51816E+00,5.15645E-01,5.50198E-01
1.00000E-01,5.39541E-01,1.37727E+00,1.36007E+00,1.41006E+00,1.46362E+00,1.49548E+00,1.44694E+00,5.08979E-01,1.49702E+00,5.35423E-01,1.48918E+00,1.42262E+00,1.37821E+00,5.64756E-01,1.36829E+00,5.34449E-01,1.43561E+00,1.50727E+00,1.41143E+00,1.33923E+00,4.82337E-01,1.42970E+00,4.82751E-01,1.41494E+00,1.46549E+00,1.35328E+00,1.39070E+00,5.23782E-01,5.31982E-01,1.48895E+00,1.44131E+00,1.39832E+00,1.34416E+00,1.37371E+00,1.44786E+00,1.46084E+00,5.05334E-01,1.49153E+00,1.43879E+00,1.52769E+00,5.31094E-01,5.26867E-01,5.11375E-01,1.48386E+00,5.36414E-01,5.51358E-01,4.75827E-01,1.49735E+00,5.31790E-01,5.79168E-01
1.25000E-01,5.45942E-01,1.38804E+00,1.30065E+00,1.41020E+00,1.44439E+00,1.46570E+00,1.42080E+00,5.02706E-01,1.47985E+00,5.38237E-01,1.48823E+00,1.36436E+00,1.36803E+00,5.68050E-01,1.37642E+00,5.31916E-01,1.42943E+00,1.52988E+00,1.44366E+00,1.28879E+00,4.95957E-01,1.39531E+00,4.95700E-01,1.37564E+00,1.42629E+00,1.31650E+00,1.40557E+00,5.15001E-01,5.46210E-01,1.44670E+00,1.41588E+00,1.36669E+00,1.28515E+00,1.35485E+00,1.46184E+00,1.41972E+00,5.08876E-01,1.47779E+00,1.43989E+00,1.51423E+00,5.41671E-01,5.31230E-01,5.09019E-01,1.46615E+00,5.47212E-01,5.58737E-01,4.84988E-01,1.39834E+00,5.51850E-01,5.92701E-01
1.50000E-01,5.40431E-01,1.43660E+00,1.27899E+00,1.37199E+00,1.45467E+00,1.44018E+00,1.38040E+00,5.15810E-01,1.48356E+00,5.51111E-01,1.47670E+00,1.33264E+00,1.35062E+00,5.69162E-01,1.34582E+00,5.35332E-01,1.41437E+00,1.53285E+00,1.39365E+00,1.21902E+00,5.00120E-01,1.37717E+00,5.03257E-01,1.38806E+00,1.43695E+00,1.29254E+00,1.44689E+00,5.14152E-01,5.50917E-01,1.47063E+00,1.35235E+00,1.33417E+00,1.22471E+00,1.33988E+00,1.44357E+00,1.44834E+00,5.23023E-01,1.45288E+00,1.44496E+00,1.48214E+00,5.51230E-01,5.20522E-01,5.08316E-01,1.45825E+00,5.67840E-01,5.60556E-01,4.94166E-01,1.37078E+00,5.63403E-01,5.99646E-01
1.75000E-01,5.47369E-01,1.45552E+00,1.22814E+00,1.31901E+00,1.41350E+00,1.41556E+00,1.41684E+00,5.28999E-01,1.48200E+00,5.62542E-01,1.44907E+00,1.29423E+00,1.31339E+00,5.86948E-01,1.32808E+00,5.56235E-01,1.42058E+00,1.52711E+00,1.36376E+00,1.21810E+00,5.24570E-01,1.40534E+00,5.00041E-01,1.35704E+00,1.40516E+00,1.27648E+00,1.42698E+00,5.11894E-01,5.64717E-01,1.46567E+00,1.38252E+00,1.30688E+00,1.19563E+00,1.29565E+00,1.41743E+00,1.46392E+00,5.31348E-01,1.40375E+00,1.42160E+00,1.45139E+00,5.61862E-01,5.23531E-01,5.02757E-01,1.45346E+00,5.86530E-01,5.70103E-01,5.14578E-01,1.39656E+00,5.68719E-01,6.00339E-01
2.00000E-01,5.56897E-01,1.45582E+00,1.20903E+00,1.30843E+00,1.43417E+00,1.40567E+00,1.42599E+00,5.21220E-01,1.43664E+00,5.74080E-01,1.43641E+00,1.30641E+00,1.34146E+00,6.11298E-01,1.30833E+00,5.69593E-01,1.42428E+00,1.52272E+00,1.34091E+00,1.21544E+00,5.19235E-01,1.43766E+00,4.95735E-01,1.32343E+00,1.37479E+00,1.25893E+00,1.41897E+00,5.21371E-01,5.78137E-01,1.46783E+00,1.39882E+00,1.30929E+00,1.21119E+00,1.29302E+00,1.41008E+00,1.44552E+00,5.41645E-01,1.36932E+00,1.40670E+00,1.46498E+00,5.67058E-01,5.21485E-01,5.10943E-01,1.48548E+00,5.89642E-01,5.60747E-01,5.08742E-01,1.33454E+00,5.83965E-01,6.04136E-01
2.25000E-01,5.56158E-01,1.44561E+00,1.16633E+00,1.28118E+00,1.43264E+00,1.38750E+00,1.39631E+00,5.12999E-01,1.44390E+00,5.80117E-01,1.42653E+00,1.35965E+00,1.41259E+00,6.22362E-01,1.29921E+00,5.82597E-01,1.43205E+00,1.52581E+00,1.33735E+00,1.17265E+00,5.16671E-01,1.44593E+00,4.88030E-01,1.31919E+00,1.37278E+00,1.25890E+00,1.38420E+00,5.22211E-01,5.77578E-01,1.43373E+00,1.35839E+00,1.26150E+00,1.18729E+00,1.27505E+00,1.47449E+00,1.41353E+00,5.48358E-01,1.37433E+00,1.36864E+00,1.47689E+00,5.79060E-01,5.36442E-01,5.09352E-01,1.48636E+00,5.97372E-01,5.42527E-01,5.14565E-01,1.29023E+00,5.89914E-01,6.20556E-01
