time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50
0.000E+00,9.000E-01,1.100E+00,1.100E+00,1.100E+00,1.100E+00,1.100E+00,1.100E+00,9.000E-01,1.100E+00,9.000E-01,1.100E+00,1.100E+00,1.100E+00,9.000E-01,1.100E+00,9.000E-01,1.100E+00,1.100E+00,1.100E+00,1.100E+00,9.000E-01,1.100E+00,9.000E-01,1.100E+00,1.100E+00,1.100E+00,1.100E+00,9.000E-01,9.000E-01,1.100E+00,1.100E+00,1.100E+00,1.100E+00,1.100E+00,1.100E+00,1.100E+00,9.000E-01,1.100E+00,1.100E+00,1.100E+00,9.000E-01,9.000E-01,9.000E-01,1.100E+00,9.000E-01,9.000E-01,9.000E-01,1.100E+00,9.000E-01,9.000E-01
2.50000E-02,9.17305E-01,1.07009E+00,1.11996E+00,1.10351E+00,1.10215E+00,1.10718E+00,1.11605E+00,9.10611E-01,1.08332E+00,9.14784E-01,1.06605E+00,1.09485E+00,1.09404E+00,9.17459E-01,1.10422E+00,9.04023E-01,1.06919E+00,1.07544E+00,1.11501E+00,1.10261E+00,8.98201E-01,1.05771E+00,9.04106E-01,1.08696E+00,1.10731E+00,1.09329E+00,1.08856E+00,8.89763E-01,8.93445E-01,1.11533E+00,1.10905E+00,1.08511E+00,1.09660E+00,1.09694E+00,1.08329E+00,1.09734E+00,8.83787E-01,1.11153E+00,1.11648E+00,1.10690E+00,8.95458E-01,9.05245E-01,9.04143E-01,1.10585E+00,9.00670E-01,8.93371E-01,8.77282E-01,1.11316E+00,8.72358E-01,9.13639E-01
5.00000E-02,8.96688E-01,1.03812E+00,1.10140E+00,1.10412E+00,1.11847E+00,1.11972E+00,1.07536E+00,9.03749E-01,1.09721E+00,9.01158E-01,1.08949E+00,1.10417E+00,1.09935E+00,9.38952E-01,1.09551E+00,9.32803E-01,1.05622E+00,1.08314E+00,1.09503E+00,1.08653E+00,9.01652E-01,1.06842E+00,8.85441E-01,1.06860E+00,1.13284E+00,1.07836E+00,1.05903E+00,8.89853E-01,9.04928E-01,1.12473E+00,1.12511E+00,1.09220E+00,1.09642E+00,1.09732E+00,1.07705E+00,1.11605E+00,8.95333E-01,1.13844E+00,1.13221E+00,1.09556E+00,9.01156E-01,9.34138E-01,8.93470E-01,1.08466E+00,9.15935E-01,9.16462E-01,8.46136E-01,1.14253E+00,8.73471E-01,9.32924E-01
7.50000E-02,9.15778E-01,1.02420E+00,1.07517E+00,1.11419E+00,1.12259E+00,1.13333E+00,1.10943E+00,9.12365E-01,1.12845E+00,9.05189E-01,1.07808E+00,1.10183E+00,1.06915E+00,9.51206E-01,1.08397E+00,9.42195E-01,1.07777E+00,1.07405E+00,1.07195E+00,1.05545E+00,8.70327E-01,1.05678E+00,8.70496E-01,1.08240E+00,1.12081E+00,1.07585E+00,1.05457E+00,9.05642E-01,9.14873E-01,1.13598E+00,1.09464E+00,1.10431E+00,1.10854E+00,1.08608E+00,1.07549E+00,1.11543E+00,8.93896E-01,1.12315E+00,1.13677E+00,1.12806E+00,9.15488E-01,9.40905E-01,9.08659E-01,1.12066E+00,9.03667E-01,9.41522E-01,8.45706E-01,1.15788E+00,8.76950E-01,9.35445E-01
1.00000E-01,9.42594E-01,1.01495E+00,1.07738E+00,1.10203E+00,1.10813E+00,1.17831E+00,1.07416E+00,9.09260E-01,1.13232E+00,9.21225E-01,1.09911E+00,1.08945E+00,1.06532E+00,9.29162E-01,1.06016E+00,9.33179E-01,1.06377E+00,1.08337E+00,1.08232E+00,1.05857E+00,8.66716E-01,1.04422E+00,8.69551E-01,1.05273E+00,1.12098E+00,1.06491E+00,1.05931E+00,9.21461E-01,9.09375E-01,1.13444E+00,1.09684E+00,1.07622E+00,1.10276E+00,1.05653E+00,1.08757E+00,1.09808E+00,8.96012E-01,1.13255E+00,1.13123E+00,1.13574E+00,8.98979E-01,9.22274E-01,9.17993E-01,1.10503E+00,8.97198E-01,9.52359E-01,8.34164E-01,1.15662E+00,8.87597E-01,9.67677E-01
1.25000E-01,9.46258E-01,1.02431E+00,1.04781E+00,1.11788E+00,1.10160E+00,1.17260E+00,1.05790E+00,8.96213E-01,1.12863E+00,9.15474E-01,1.10033E+00,1.05555E+00,1.06917E+00,9.15189E-01,1.07916E+00,9.21505E-01,1.06237E+00,1.09524E+00,1.11793E+00,1.03543E+00,8.90675E-01,1.01912E+00,8.92587E-01,1.02741E+00,1.10096E+00,1.05115E+00,1.07911E+00,9.01011E-01,9.22373E-01,1.11196E+00,1.08679E+00,1.06342E+00,1.08008E+00,1.05264E+00,1.10376E+00,1.07317E+00,8.98593E-01,1.13099E+00,1.14965E+00,1.12993E+00,9.03139E-01,9.23150E-01,9.13090E-01,1.09631E+00,8.99237E-01,9.55118E-01,8.44705E-01,1.09343E+00,9.03921E-01,9.73730E-01
1.50000E-01,9.29390E-01,1.06198E+00,1.04690E+00,1.10250E+00,1.11720E+00,1.16835E+00,1.03073E+00,9.17389E-01,1.14064E+00,9.26659E-01,1.09368E+00,1.04096E+00,1.06643E+00,8.98517E-01,1.06714E+00,9.20240E-01,1.05441E+00,1.09350E+00,1.08947E+00,9.94558E-01,8.97181E-01,1.00615E+00,9.05433E-01,1.04088E+00,1.11873E+00,1.04583E+00,1.11915E+00,8.94978E-01,9.18933E-01,1.13970E+00,1.04655E+00,1.04878E+00,1.05271E+00,1.05091E+00,1.09518E+00,1.10056E+00,9.19679E-01,1.12046E+00,1.17077E+00,1.11010E+00,9.05375E-01,8.97980E-01,9.11082E-01,1.09497E+00,9.17132E-01,9.48488E-01,8.54864E-01,1.08423E+00,9.05733E-01,9.69388E-01
1.75000E-01,9.34131E-01,1.07843E+00,1.02077E+00,1.07381E+00,1.09317E+00,1.16324E+00,1.06093E+00,9.38286E-01,1.14886E+00,9.34911E-01,1.07502E+00,1.02027E+00,1.04693E+00,9.08721E-01,1.06451E+00,9.48630E-01,1.06222E+00,1.08572E+00,1.07553E+00,1.00829E+00,9.39613E-01,1.02721E+00,8.98810E-01,1.02206E+00,1.10309E+00,1.04559E+00,1.11167E+00,8.86758E-01,9.30745E-01,1.14498E+00,1.07818E+00,1.03738E+00,1.04965E+00,1.02520E+00,1.08006E+00,1.11817E+00,9.30262E-01,1.09050E+00,1.16807E+00,1.09095E+00,9.09183E-01,8.96766E-01,9.00549E-01,1.09577E+00,9.31321E-01,9.55099E-01,8.83854E-01,1.11708E+00,8.97469E-01,9.55591E-01
2.00000E-01,9.43223E-01,1.08140E+00,1.01955E+00,1.07839E+00,1.11660E+00,1.16881E+00,1.07123E+00,9.21877E-01,1.12282E+00,9.43036E-01,1.06731E+00,1.03890E+00,1.07875E+00,9.28558E-01,1.05952E+00,9.63533E-01,1.06826E+00,1.07914E+00,1.06630E+00,1.02007E+00,9.28259E-01,1.05203E+00,8.90070E-01,1.00102E+00,1.08783E+00,1.04293E+00,1.11292E+00,8.98916E-01,9.41531E-01,1.15556E+00,1.09944E+00,1.04912E+00,1.08482E+00,1.03160E+00,1.07886E+00,1.10970E+00,9.43853E-01,1.07098E+00,1.17120E+00,1.10469E+00,9.04232E-01,8.87117E-01,9.14634E-01,1.12457E+00,9.20594E-01,9.30175E-01,8.67455E-01,1.07968E+00,9.04873E-01,9.47587E-01
2.25000E-01,9.34863E-01,1.07650E+00,9.97204E-01,1.06838E+00,1.12275E+00,1.16633E+00,1.05245E+00,9.04795E-01,1.13782E+00,9.41853E-01,1.06131E+00,1.09059E+00,1.14575E+00,9.27694E-01,1.06253E+00,9.77528E-01,1.07738E+00,1.07829E+00,1.07192E+00,9.97250E-01,9.21830E-01,1.05977E+00,8.75200E-01,1.00194E+00,1.09439E+00,1.05378E+00,1.09262E+00,8.96038E-01,9.29502E-01,1.13727E+00,1.07578E+00,1.02000E+00,1.08402E+00,1.02546E+00,1.13276E+00,1.09040E+00,9.50764E-01,1.08170E+00,1.15398E+00,1.11742E+00,9.10115E-01,9.06216E-01,9.10987E-01,1.13011E+00,9.17177E-01,8.91418E-01,8.71014E-01,1.05534E+00,8.97772E-01,9.59794E-01
