,0.01,0.05,0.1,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,-1.4362483836343731,-1.3107617929352526,-1.3273261830405676,-1.3660044817275796,-1.3245709542915423,-1.3351081719302045,-1.3130715913713218,-1.23121826974117
0.03,-1.3080396154212162,-1.3827947262752107,-1.3557037586203926,-1.3458817076189178,-1.3718231511490837,-1.2936813633082225,-1.2776830788244724,-1.2540481522877966
0.06,-1.4694915232471581,-1.432699816613924,-1.3745477024261994,-1.4200781059388436,-1.3757524591239814,-1.354107429847804,-1.2713551273060901,-1.225573432216151
0.09,-1.4901743447650053,-1.501217127910208,-1.4849111157085946,-1.3575995218467125,-1.4311668608613115,-1.2810071916691335,-1.2782190931889768,-1.2763588814774283
0.12,-1.6842003954398068,-1.5790369007536216,-1.5520103914639147,-1.4121767931158675,-1.3528621823216187,-1.3490495540998457,-1.3666734703535603,-1.30891196108441
0.15,0.0,-1.6542468371148689,-1.7109484730072566,-1.832493896925539,-1.6547094007319243,,-1.4353188929921048,-1.3119277515858232
0.18,0.0,-2.061037364985337,0.0,-2.2741014137738897,0.0,-1.4750241277739393,0.0,-1.3892322441417295
0.21,0.0,-1.8812926722212198,0.0,,0.0,0.0,0.0,0.0
