,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,0.13087275298950377,0.22806267683454923,0.24535294799662283,0.2234692415319155,0.2558102003788778,0.2469831948762725
0.03,0.12325931640595622,0.21280175154246161,0.18172606437190297,0.23845400300869776,0.22725496443749285,0.23498585076887316
0.06,0.13250266407692998,0.21597074013589498,0.20366999283273587,0.20487111136677463,0.23670735655894723,0.22390855014233516
0.09,0.15705588699250095,0.242784950225021,0.1880685661743247,0.2178567611617023,0.21384055189463763,0.2529782433340032
0.12,0.20558627976839003,0.2458177329396816,0.21297544461401274,0.27702622396285154,0.2237058030677371,0.30656505693144775
0.15,0.30780858384344684,0.32323487784976296,0.2946882897669332,0.3311393555992253,0.2817859081029293,0.2980071219519163
0.18,0.5412992173001822,0.5063902672845357,0.4713667119654679,0.48900395991132567,0.4380350164176013,0.38713308622188836
0.21,,1.0830820577339886,0.6648936037450678,,0.3730815810536583,
