,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,1.922072979549204e-48,0.5535196735181038,0.5763602254918394,0.7926423806916936,0.44463173083621654,0.6060585109687924
0.03,2.2592865221473792e-35,0.5349423940815355,0.20001205211514164,0.6034831749048067,0.5134002668227896,0.3712008814914681
0.06,1.0108963551401248e-36,0.5320357146480592,0.8526073437282452,0.13944029877668612,0.3103321526750201,0.09436497563870222
0.09,2.3293517915306523e-29,0.5184611208878005,0.4634380865989434,0.8614223798271227,0.24936028940144275,0.5119073924081821
0.12,2.8038929922239973e-59,0.5123404994321487,0.9561273012125118,0.5680556906437301,0.6424886329834681,0.37910851007438096
0.15,7.765278640340539e-117,0.12032524232220758,0.8709208266190392,0.19310264318364556,0.5751454849906575,0.8214238964339838
0.18,5.564627784158029e-179,1.8574388971847657e-21,1.4718524126356457e-25,1.5624917782156768e-17,6.770777304027571e-08,5.5517756703756374e-12
0.21,1.0674686423948082e-265,1.0309440733444122e-204,1.5426709790376256e-175,7.967893268830305e-198,2.1934089983909424e-82,2.6372633064676245e-206
