,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0
0.0,-1.6416310833420236,-1.6286763498613432,-1.6058343152458914,-1.5784841929338254,-1.5443414552298396,-1.5321614329749529,-1.4801421222682634,-1.4444155939929315,-1.4540511909776452,-1.4381780213707271
0.03,-1.6549042186793512,-1.6249445237490452,-1.6059491611470984,-1.5710320819046957,-1.5391623315875724,-1.5172988335875925,-1.4764917648505511,-1.4402688143229667,-1.3973654745756172,-1.3904333372630493
0.06,-1.6606188261192059,-1.6324016253400822,-1.607152455976048,-1.5634720595648304,-1.5339839176424872,-1.5175026581138058,-1.4790912501445288,-1.443577732050571,-1.4071427042069584,-1.3951446037736337
0.09,-1.6757154988291847,-1.6382032889192262,-1.6093729076681078,-1.556339728545076,-1.5386868706065355,-1.5141646900660104,-1.4938342690773496,-1.4403271471640096,-1.406877750133838,-1.4040020290989468
0.12,-1.6943218844983843,-1.642999805146664,-1.5983528058108716,-1.5687096522629072,-1.5456521799844065,-1.4942910682577102,-1.4614863891257708,-1.4215673981769226,-1.4037594440148355,-1.3728763893363283
0.15,-1.7376025164032,-1.6511234923832776,-1.6148656261253773,-1.560271705949514,-1.5523481837768944,-1.5283484999480732,-1.4817442830333152,-1.454894310605204,-1.42538028319438,-1.3634347214017004
0.18,-1.7706338451378985,-1.6708957377599734,-1.594576600916231,-1.56159169610996,-1.5543670732678578,-1.5668003015652894,-1.5064429603627842,-1.4833632305881272,-1.4207184909894246,-1.384827611997171
0.21,-1.780257773305095,-1.7627292677149202,-1.7001795335529868,-1.6332798800077422,-1.5831349917277362,-1.5498869257545862,-1.5380990372389318,-1.4802958352196125,-1.4490137034680797,-1.4579762614059018
