,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,104415.31029612801,1197.7290892649062,525.7179487195663,397.5368835737711,463.3542238146426,inf
0.03,123872.16122300057,1101.8524021928151,503.7048903427035,402.53815748781307,441.0702148695288,477.9951998102297
0.06,124582.3040816919,1451.0884513277967,518.4301813993968,422.6475733409085,438.33001433877996,inf
0.09,116021.46573544439,1213.8626970981077,471.7919268579079,484.5225558955665,448.00396627253923,inf
0.12,132321.2493840343,950.6849839227706,516.8285373351788,432.2641362148004,472.8908554332041,477.6168835951486
0.15,119412.7436818841,1099.7394820242798,504.5548108640563,418.0528888496337,464.9039496824578,inf
0.18,121889.87331320565,981.1939848351592,443.06755513270457,453.07000886100116,480.64966146693035,462.3978256962429
0.21,127917.62043186309,1112.3719669237178,605.1437423944523,407.8562248797185,451.16115071160834,inf
