,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,0.9950261257303132,0.9928576398318348,0.9906361449726356,0.9872487575639806,0.9856471741091885,0.9827243425233924
0.03,0.9949758423262239,0.9956367655636231,0.9903785089934262,0.98800834515478,0.9824170911727828,0.9815929453342894
0.06,0.9949781074404775,0.9924388121839929,0.9903407928124275,0.9908381584855783,0.9856835130902283,0.9807564981323207
0.09,0.994956019966913,0.9924672051784633,0.9916146147356691,0.9881413195043156,0.9845646810417116,0.9827739729066254
0.12,0.9950313077451637,0.9938811449657778,0.9912195167027524,0.988549581367517,0.9847937821217725,0.981120702953553
0.15,0.9949708387622823,0.9929863497583166,0.9893239166713752,0.9876379971705966,0.9844767727901627,0.9816876991276133
0.18,0.9949851879299887,0.99165668636706,0.9916016126146305,0.9881702346583279,0.9852872984399483,0.9800952130192041
0.21,0.9949499149322862,0.9933708669328207,0.9920091225023924,0.9886025840670969,0.9840481252026159,0.9820392972158432
