,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,10.763268661590688,10.744063232048722,10.67911929144456,10.597470065305428,10.474691723482081,10.273508047812271
0.03,10.774091080102933,10.756737934794117,10.693219844417323,10.578808989834988,10.459694431656752,10.294362890867836
0.06,10.773847407707246,10.754443791587166,10.692303636753012,10.633337399034774,10.43252069821429,10.237995509743081
0.09,10.774292813784818,10.755053745938788,10.691733452943927,10.596581038406665,10.46396220739978,10.291618841439117
0.12,10.773811056379348,10.755752164360882,10.695869488078769,10.61716784550932,10.454657812640278,10.266273438627172
0.15,10.774725449412172,10.764341658898665,10.697146320673923,10.581575144860462,10.490336413261176,10.322954417294172
0.18,10.773813098095244,10.737927206007768,10.695710054679905,10.567966242852513,10.470018578891638,10.208325786638477
0.21,11.481079175813585,14.116681496969159,16.890498564518694,6.495080626593827,10.723931738376958,11.067770724166008
