,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,20.57913622127774,20.56708707469099,20.49411281349156,20.389665499395953,20.210369454950886,20.020477542786708
0.03,20.578651724292033,20.56153660583938,20.487177945151966,20.356086491882404,20.240809712737118,20.097592259773272
0.06,20.57847174282648,20.55208000809404,20.488249198096483,20.38638929465345,20.234715723079013,20.027863816949846
0.09,20.57848324021443,20.550414860038043,20.494521303491542,20.41076930433039,20.212911118773896,20.092878561822097
0.12,20.57885834720945,20.559420719934774,20.518139783756812,20.437169619970927,20.28295081747744,20.0716306197984
0.15,20.578090277246567,20.547946248411385,20.493860818277522,20.40107673606669,20.250249524803937,20.03382162034815
0.18,20.577420662224245,20.54089858127218,20.436048176417984,20.256018021142193,20.067224112423578,19.890055804564778
0.21,25.272407269744164,16.852195422766965,21.37928868478256,32.58125265822752,18.49218187285236,28.71014149096489
