,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,3.726255597120769e-09,0.4862100165725699,0.8262378940923043,0.39000210067569024,0.26130213352301945,0.15942484154151798
0.03,1.195846745475161e-24,0.5995869140750336,0.0714611274232024,0.23593756293418158,0.5073694052751935,0.09861471875514798
0.06,1.6054136657098205e-20,0.20470319641429494,0.21095706351373322,0.29254417968175384,0.07103995413009612,0.8167353854857841
0.09,1.0352626166805502e-14,0.5150894780787474,0.5764121715907213,0.471403098347916,0.04481620099243147,0.16846398805211305
0.12,3.0255696063830126e-66,0.5031140863342833,0.3979500382704838,0.4312219592532884,0.52433247196254,0.7181447546807693
0.15,7.298932328933762e-144,0.34093208518653295,0.3583931225353224,0.20637346156257447,0.5973660933263507,0.5143724887327594
0.18,1.6572466545711934e-73,8.824694376102193e-111,3.772699463334038e-48,1.0474128911551401e-10,3.0659335774737385e-07,1.321687736640253e-08
0.21,9.430863257491146e-299,5.229270185128197e-263,3.106097498002821e-248,1.0665575778802847e-292,2.1234179587207346e-87,2.502322295296018e-212
