,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,0.09468798663309415,0.19936250447348391,0.22510443721562207,0.228828835214101,0.23693717864284503,0.24109900204767842
0.03,0.14470089623790797,0.22981376295768646,0.2642767809040069,0.22397164517970164,0.28530243737256883,0.2080361044255048
0.06,0.11440703248822733,0.2291844569277313,0.2615812038327825,0.2306775611875566,0.23971914699120736,0.265245570917998
0.09,0.12551424756690413,0.20719746281203702,0.1875185315327055,0.27749440660648167,0.1986612337011285,0.21746531772882086
0.12,0.12920118871031158,0.23501754766361366,0.17337909629744178,0.26422293552937304,0.20047926495822543,0.23637985561903663
0.15,0.27559749351195084,0.2413480586620982,0.2443920347085593,0.23483476995420924,0.21850752352260436,0.22578169457553168
0.18,0.47436193585696707,0.4906797330544919,0.4291145834857924,0.4465280017458767,0.40037719242286585,0.40536884000113355
0.21,,,,,,
