,0.01,0.2,0.4,0.6000000000000001,0.8,1.0
0.0,6.837961708758835,6.854480422541402,6.90488373291831,6.988051640586958,7.096284773145378,7.242402640862334
0.03,6.836586200263507,6.854022222353384,6.9068494727605785,6.992378310696754,7.103298222463006,7.252490110145972
0.06,6.8366183570065475,6.8554324858861655,6.909009988809281,6.9958743414650515,7.125522014091133,7.270518186267761
0.09,6.83657436386313,6.857944910198486,6.919796212758559,7.028822136577997,7.16596164711616,7.321741622811492
0.12,6.836637285747908,6.862931269183335,6.940086341465407,7.064437067399975,7.241338382604528,7.451411316580566
0.15,6.836604824664372,6.88302160729745,7.006330457371153,7.224711395898979,7.485048838762159,7.80959754750631
0.18,6.838612508887888,7.32363998097762,7.752507816951557,8.479843614849377,8.632723238224603,9.315068748833363
0.21,16.359497482400663,16.86368321959698,17.706553748845494,14.332763537237954,14.148205228961373,14.478026626975586
