"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,3,2,0,1,2,1,1,0,1,3,0,0,1,1,0,0,2,5,1,2,2,3,2,2,4,6,3,0,6,3,4,5,1,2,2,1,4,7,2,4,1,0,1,2,5,1,0,2,0,1,0,0,3,1,6,4,2,0,2,1,1,2,4,1,1,2,1,3,2,1,0,3,1,1,4,0,1,4,2,3,0,0,0,1,3,2,1,4,3,4,3,1,0,1,1,2,2,2,0,5
2,5,2,0,1,6,1,2,2,1,3,0,1,2,1,0,0,4,4,2,4,2,5,2,2,4,7,6,1,8,3,5,7,1,3,2,1,4,9,1,5,2,0,1,5,7,3,0,3,0,1,2,0,5,1,8,5,2,0,4,2,1,3,6,2,2,1,1,7,3,1,0,5,1,1,5,0,2,6,4,3,0,0,0,1,7,3,1,6,6,6,3,1,0,1,1,5,2,2,1,7
3,5,2,0,1,7,1,3,2,2,6,0,1,4,2,0,0,4,7,3,6,7,8,3,2,7,10,7,1,15,4,5,9,3,5,3,2,5,13,1,8,2,0,1,7,8,3,0,6,0,3,2,2,6,1,8,7,2,0,5,2,2,3,6,2,3,2,1,10,3,1,0,6,2,3,5,1,2,7,6,3,0,0,1,1,7,5,2,6,6,7,7,3,1,3,1,6,3,3,1,10
4,6,4,1,1,9,1,4,2,5,7,0,1,7,1,0,0,7,7,4,5,7,9,5,2,8,12,7,1,17,5,6,10,4,7,5,4,5,19,2,9,2,0,2,7,9,4,1,9,0,3,2,2,7,1,10,8,2,0,5,5,3,3,7,2,3,3,1,12,7,1,0,10,2,4,7,2,4,7,6,3,0,0,1,1,7,9,2,10,8,8,7,4,2,3,1,7,3,3,3,12
5,6,7,1,1,11,1,7,2,7,9,0,1,9,2,1,0,7,8,5,6,7,9,5,2,8,16,9,2,19,5,8,11,3,8,6,6,8,19,3,8,2,0,3,8,11,5,1,10,0,3,2,3,7,1,9,9,4,0,5,8,3,4,9,2,5,3,1,13,7,1,0,11,1,6,8,2,6,10,6,3,1,0,1,2,7,11,4,10,11,8,7,5,2,4,1,7,3,3,3,14
6,5,7,1,1,12,1,6,2,7,10,0,2,9,5,1,1,8,8,5,7,8,14,5,4,9,19,9,2,17,5,9,11,3,9,6,9,10,21,3,10,2,0,3,9,13,6,2,11,0,3,2,4,11,1,11,9,7,0,4,10,2,4,8,3,5,4,1,17,10,2,0,12,3,7,9,2,6,11,10,3,1,1,1,3,8,12,5,12,11,8,9,5,4,4,1,9,4,3,4,16
7,7,7,0,1,13,1,6,3,9,12,0,3,9,8,0,2,10,10,6,8,9,13,6,4,10,20,12,1,21,5,10,13,4,9,6,10,11,26,4,11,2,1,3,11,13,6,2,13,0,4,5,5,11,1,14,12,9,0,5,10,2,4,8,4,6,4,3,17,12,4,0,13,4,8,10,2,7,12,11,3,2,1,2,4,8,14,7,13,10,9,9,5,5,4,1,9,4,3,5,16
8,7,7,0,1,14,1,8,4,11,13,0,3,11,10,0,2,10,11,8,9,9,14,9,4,10,21,13,1,23,6,10,13,5,10,6,11,10,27,4,12,2,1,5,11,15,6,2,15,0,5,6,5,11,1,18,9,11,0,5,10,2,7,8,5,7,6,3,16,12,4,0,13,4,9,12,3,8,13,12,3,3,1,3,4,8,15,7,15,9,10,10,5,4,4,1,11,4,4,5,15
9,6,9,0,1,13,1,8,4,10,14,0,4,12,11,1,2,11,12,8,11,11,13,9,4,12,20,14,1,23,7,10,17,5,11,6,11,11,27,6,15,3,1,9,11,15,8,2,16,0,6,6,5,13,1,18,6,12,0,5,11,2,7,10,5,8,6,3,18,13,4,0,13,4,9,14,3,8,15,13,4,3,1,3,3,8,17,6,17,12,11,9,5,5,4,1,11,4,5,5,18
10,7,9,0,1,13,1,8,4,11,16,0,4,11,11,1,2,12,13,8,12,11,14,10,5,12,21,15,2,22,7,9,17,5,11,6,11,11,28,6,16,4,1,9,11,16,10,2,18,0,7,6,5,13,2,20,9,12,0,6,11,2,7,11,5,9,6,4,18,14,4,0,17,5,9,14,4,9,17,15,6,3,2,4,2,8,17,6,17,12,12,9,5,6,5,1,10,4,5,5,19
11,9,10,0,1,16,1,9,4,15,18,0,3,11,11,1,2,13,14,8,13,13,14,9,5,13,22,16,4,22,7,10,18,4,12,6,12,13,29,5,17,5,1,9,11,16,11,3,19,0,7,6,5,13,2,21,9,12,0,7,11,2,7,12,4,10,6,4,18,15,4,0,20,5,9,16,5,9,18,15,6,3,2,4,3,11,18,6,17,12,13,9,5,6,5,1,11,6,7,5,22
12,9,11,0,1,17,1,10,5,16,18,0,3,11,12,1,2,15,14,10,11,13,15,10,6,14,24,18,4,22,8,10,19,3,13,6,13,16,30,7,17,4,1,8,12,16,12,2,19,0,7,5,5,13,2,22,9,12,0,8,12,2,9,14,4,11,5,5,17,17,4,0,21,5,9,16,4,8,18,17,8,3,2,4,3,11,17,6,17,11,15,9,5,6,7,1,13,6,7,5,24
13,8,12,0,1,17,1,11,5,16,21,0,3,16,13,1,2,17,15,11,11,13,15,10,7,14,25,18,4,22,10,10,20,3,13,6,14,16,31,9,18,3,1,9,12,17,14,2,19,0,7,5,6,15,3,25,10,13,0,10,14,2,9,13,4,11,6,7,17,16,4,0,21,6,9,17,4,7,19,17,8,4,2,5,2,11,19,6,20,11,14,9,6,6,7,1,13,6,7,6,23
14,9,15,0,1,17,1,16,5,16,22,0,4,17,14,1,2,18,16,12,10,13,15,9,7,15,25,17,4,23,10,10,20,5,13,6,15,15,34,8,18,3,2,8,11,19,18,3,20,0,7,5,6,15,4,26,11,13,0,10,13,1,9,14,4,12,5,7,18,13,3,0,22,6,10,20,3,7,23,17,9,3,2,5,2,11,20,6,22,12,15,9,6,6,7,1,13,6,7,6,25
