"x"
50.6312132640081
25.718942169464
18.7941601638802
12.6929345869969
9.93453565196516
8.49757763150658
6.87161126663485
6.09227627591263
4.97659357461082
5.46026716207808
5.23402757070842
5.54949395389637
4.94016071343663
5.8705624616738
4.78608004877485
4.97835212568819
5.01517652579009
4.94433567319125
4.45009092867788
5.73388498356602
4.92043289834011
5.40717289855042
4.9782719902957
4.99529781650567
5.28171866657694
5.99983238521809
4.63444524172297
5.37137010980303
5.31149190689513
4.88321483905084
4.80138615152907
5.24842470087133
4.35395501388765
5.27274815713499
4.94589342168669
4.80293552580502
11.8316867483114
14.1993944658742
15.2771111488147
15.8514451442826
15.3637443264492
17.5677690090164
16.8836479984224
17.08616122465
19.3408783058102
20.0628806197823
2.13973742802222
2.40258294331894
3.30978126412215
3.66573910580555
4.3037851311782
5.21420253422993
5.41833984701203
5.92196496847855
7.04700749677191
8.10455507996186
2.40599700476164
3.79899768638176
5.11788508846937
6.10311596769028
7.84379473681169
8.86756114394721
8.80041801824136
10.8141550844167
14.119776520465
13.1148447290291
2.43555636557968
3.89479796704651
4.86327839446908
6.24144891991765
6.87560869870201
9.81824534789389
10.2850317367967
10.8693060311262
12.6490623349994
14.6674740934908
16.3277115019838
17.9723254021419
18.9246739980087
19.0453324684584
18.5738189001879
20.5338055642619
21.6468839569444
23.8661249424539
25.2192258464206
25.1909976700539
13.9815715905012
16.5928420703525
20.2856466221698
19.8609786846603
22.8524895193521
22.5954773019697
22.8067824441194
22.9925389222946
24.8536139068333
26.7816694128742
17.6408938549655
9.008727800446
5.5714685815699
4.14962032348142
3.23611353160157
2.66871096172896
2.48948377475361
2.25809296053529
2.0257901244723
1.69460905138423
1.56533892983214
1.33146830028118
1.25804211072634
1.24438871255126
1.13278964620116
1.07752587840897
0.976030375839755
0.983962614717237
0.827598317229994
0.847325844463065
0.797377671446114
0.75082872361893
0.735124341161069
0.741687487251208
0.649124716956097
0.575708834405579
0.561367068519168
0.566858861847992
0.53990052850714
0.591889978824935
168.982093503259
82.2444730099312
59.334237107067
43.2718766228757
31.9220298917709
28.9868772994753
25.3450078052404
21.9793058566938
18.5674165456782
17.7446300580947
14.4031621651127
13.5205663700675
13.2405085167244
12.2779150865379
12.4462747706832
10.7873783425201
9.06787814475244
8.96241296350336
9.55620095747692
8.50838333281563
7.66985160390435
7.82226496202051
7.51883270478147
6.95509947852558
6.18533754431566
6.16090617407353
6.54697990344737
6.4264009780442
6.0543232265153
5.31863558474384
4.03744208591502
6.22286639310303
7.4502099217479
10.8851677648217
14.2569357059252
17.7237504890022
18.1796794353301
21.1883854059826
24.1691290350012
28.8759562793468
30.3162276717029
29.6072634973874
32.7923482883389
35.5993224473515
43.3220058198974
40.5340386973091
46.8226978117343
45.0966384263346
46.1993444929978
46.0154534524564
51.8571402262079
61.8174599528536
64.2766411154275
61.5464329808526
62.0417079316855
64.4595867817818
62.381356248678
75.9171045105183
75.0752136531057
80.9000548084954
3.38105288613877
6.58076219851042
9.03765818933819
10.8325045387546
12.6885573076258
15.1554697128525
18.9136674463596
20.2328214319908
27.0160048006493
26.5593502254928
24.8817245885937
35.9810464045389
34.6444460026907
38.8284585190031
40.3870878310933
42.4781480644067
46.9317812472723
43.5271247817354
47.2806259288885
47.9339405683886
47.1171527116665
57.4631502568699
51.8043488151648
61.7519819055282
66.4268327245277
67.3804393434166
68.0058487997206
66.404512859094
73.1426601023338
75.9178328502841
1.81160972155752
2.32905546186633
2.8876834632991
4.18173798781875
4.29503825289956
4.66201377758138
5.70424584106012
5.42831869784286
7.67197015626941
7.31742037620899
1.60561913796589
1.29397639514067
1.22718962588195
1.2018792218242
1.26130091408314
1.27077985650153
1.2617596251484
1.4193357269208
1.30324396497655
1.43243439767916
1.37391706685264
1.30771287299972
1.245790389087
1.41744258659646
1.40731149865529
1.72692344831444
1.39808880904899
1.42868381844055
1.50749718962585
1.27299847337546
1.26953836068813
1.24435186773801
1.28993685482386
1.34531312954292
1.1963223275472
1.40638565765247
1.35865704850083
1.26347396055648
1.38789475027668
1.25199038472211
1.54443641573276
1.42552257732652
1.46045207446022
1.34336993339296
1.51135746730708
1.56476529979025
1.67581198705924
1.71418629076854
2.02343152834204
2.35453543303792
1.31975440323657
1.28909767421125
1.16488964367751
1.44496003515156
1.32978086899826
1.25091357927524
1.26011246705303
1.07580060362751
1.29253185809254
1.20752635037966
1.27230579888532
1.36257358862332
1.14989521235675
1.36862517532922
1.27769471608772
1.38774875987089
1.34947973742241
1.18860371866136
1.10903406878393
1.41898578291366
1.31897538443262
2.25289859901122
4.30487777828989
5.34148417636454
