"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,5,5,0,2,4,1,3,1,0,7,4,1,0,3,5,5,0,4,9,1,0,1,2,1,2,0,6,2,2,1,3,2,3,1,1,3,2,1,0,1,2,1,0,0,1,0,2,2,0,5,1,1,0,0,2,1,3,1,5,0,5,1,1,4,0,0,0,0,1,0,3,1,0,2,4,1,3,4,4,0,3,4,1,1,0,3,0,3,2,1,3,4,2,2,3,0,5,1,2,4
2,6,7,1,2,5,1,4,2,1,7,11,1,1,4,10,5,0,4,10,1,1,1,5,2,2,0,7,3,3,2,5,2,4,2,1,3,4,2,0,2,2,2,0,0,1,0,2,3,1,7,2,1,1,1,2,1,5,3,6,2,6,4,1,4,0,0,1,0,1,0,4,1,3,6,5,2,6,4,6,0,5,9,2,1,0,7,0,4,4,3,3,6,4,7,4,0,6,2,3,5
3,7,8,3,2,5,2,6,2,1,9,16,1,1,6,12,6,0,4,10,1,2,2,7,4,2,0,7,4,4,2,4,2,6,4,2,3,4,4,0,4,3,3,0,1,2,0,3,5,1,8,3,1,1,2,3,2,6,5,7,3,7,4,1,5,1,0,2,0,2,0,5,1,4,9,8,2,8,5,5,0,6,11,4,3,0,7,0,5,5,3,3,7,7,8,5,2,6,4,5,5
4,9,9,3,2,6,2,6,5,2,9,16,2,1,8,12,6,0,3,10,2,5,3,8,4,2,0,11,4,3,2,4,2,8,6,2,3,5,4,0,4,4,3,1,1,3,0,4,5,1,13,4,4,1,2,3,2,6,6,7,3,9,6,1,6,1,0,2,0,2,0,6,2,3,10,10,2,9,5,7,0,6,11,3,3,0,8,0,5,8,5,4,7,7,8,5,2,7,6,7,5
5,10,9,3,4,9,2,6,5,2,11,17,2,1,8,16,6,0,3,11,5,6,3,9,4,2,0,11,4,3,2,4,2,10,8,2,4,5,5,0,6,4,4,1,3,3,0,6,5,3,10,5,4,1,1,3,2,7,7,8,3,9,6,1,9,2,0,2,0,3,0,8,2,3,14,10,2,11,5,7,1,7,12,3,3,0,8,0,5,7,5,4,7,7,8,8,2,8,11,7,4
6,12,13,2,5,11,2,7,8,2,12,17,1,2,10,18,7,0,3,11,5,7,3,10,6,3,0,11,5,3,4,5,2,11,9,3,4,5,5,0,7,4,5,1,7,5,0,6,6,4,12,5,4,1,2,5,2,7,7,8,3,9,6,2,10,2,0,2,0,3,0,9,3,4,13,10,3,11,5,7,1,8,16,3,3,0,9,0,4,7,7,4,7,7,8,9,2,9,13,8,6
7,12,13,5,6,13,2,7,8,2,12,17,1,2,11,18,7,0,3,12,5,7,6,11,6,3,0,12,5,3,5,5,3,11,10,3,5,7,5,0,8,4,5,1,7,5,1,7,6,4,12,6,5,1,2,5,3,7,7,9,3,10,7,3,12,2,0,2,0,4,0,9,3,4,15,11,5,12,8,8,1,8,16,4,3,0,9,0,4,8,10,4,10,10,9,8,2,9,14,12,7
8,13,14,5,6,15,2,8,8,3,14,19,1,2,12,19,8,0,4,13,6,5,7,15,8,3,0,12,6,2,8,5,4,14,11,3,5,7,5,0,8,4,6,1,8,10,1,6,6,4,14,5,7,0,2,6,4,7,8,9,3,11,8,3,14,2,0,2,0,4,0,11,2,4,16,14,6,14,8,9,2,9,17,4,3,0,10,0,8,10,10,4,9,11,9,9,3,10,16,14,9
9,12,15,6,6,16,2,9,8,3,13,21,1,2,12,22,8,0,4,13,5,5,7,17,8,4,0,12,7,3,10,6,4,15,12,3,6,8,5,0,10,5,8,1,10,12,1,6,6,4,15,7,8,0,2,9,4,8,7,9,4,11,8,3,13,2,0,3,0,4,0,13,3,4,18,15,7,17,10,11,2,11,19,4,4,0,11,0,8,11,10,4,11,12,11,9,4,12,15,16,10
10,13,16,7,6,17,2,9,8,4,13,19,2,2,12,23,10,0,5,15,5,5,8,18,8,3,0,12,6,5,12,6,5,16,11,3,6,8,6,0,12,5,9,1,12,14,1,7,6,6,14,6,9,0,2,10,4,8,9,9,4,10,9,3,13,2,0,3,0,4,0,14,4,4,20,15,7,17,10,11,2,11,18,5,3,0,14,0,9,12,10,5,11,14,11,9,4,13,15,19,11
11,14,17,8,6,16,2,9,10,7,13,19,2,2,12,26,10,0,5,15,5,5,9,18,9,4,0,12,6,5,13,8,6,15,12,3,6,7,8,0,12,5,9,2,12,14,1,8,7,7,17,6,9,0,1,10,5,7,10,9,4,10,8,3,16,2,0,4,0,4,1,14,4,5,22,15,9,17,13,11,2,13,16,5,4,0,16,0,9,12,10,5,12,16,10,9,5,15,16,21,11
