33	26	12	19	24	15	23	20	18	24	29	16	16	9	5	28	12	22	32	22	33	20	18	15	16	10	22	35	24	24	26	25	15	19	22	27	9	22	7	11	8	18	8	28	8	11	18	13	16	23	18	24	19	23	18	17	15	6	22	9	15	21	26	24	26	27	29	24	24	15	12	14	13	16	30	22	13	15	12	11	10	16	13	13	32	18	8	19	15	16	17	39	13	22	18	15	15	34	13	15
33	21	6	12	17	9	22	13	11	13	25	17	8	4	1	27	6	20	26	15	27	10	7	13	13	5	13	34	17	14	22	20	7	14	18	21	5	18	6	4	3	14	4	25	5	7	11	6	8	20	7	24	13	13	11	11	7	6	17	5	6	11	22	13	25	21	29	21	14	8	5	8	4	15	24	15	7	9	3	8	5	15	5	7	31	11	3	9	7	12	9	28	3	18	9	13	10	23	3	4
33	15	3	10	15	4	19	9	4	9	25	16	8	1	1	28	2	18	19	11	22	5	2	11	10	2	9	33	17	7	17	14	5	10	13	16	2	13	4	1	0	9	1	23	1	3	3	3	3	17	4	20	12	8	3	4	1	2	11	3	3	7	18	7	22	15	28	19	10	4	3	1	2	14	19	10	3	4	1	2	3	9	0	2	29	5	1	3	3	6	2	21	2	17	2	8	6	17	0	1
34	10	1	8	7	3	17	8	0	7	21	14	6	0	1	28	0	20	18	5	19	3	1	6	7	0	5	32	15	4	8	15	2	6	10	11	0	8	2	0	0	4	1	19	0	3	0	2	1	14	3	14	8	7	1	2	0	1	9	3	4	4	14	5	18	14	29	18	7	1	1	0	2	12	15	9	1	1	0	0	1	8	0	0	28	5	0	1	1	4	1	20	1	15	0	7	5	10	0	0
35	9	2	8	4	3	16	7	1	5	23	13	4	0	3	27	0	19	15	2	17	3	0	5	4	0	3	32	13	2	7	10	1	4	8	10	0	7	1	0	0	1	1	16	0	1	0	2	1	12	2	11	8	4	1	2	0	2	8	2	1	4	10	4	15	10	30	17	3	1	0	0	1	10	14	8	1	0	0	0	1	5	0	0	28	5	0	1	1	2	0	14	0	10	0	5	5	8	0	0
34	8	3	5	3	4	16	5	2	4	23	14	4	0	0	27	1	18	12	3	16	2	0	5	2	0	2	31	11	1	8	7	0	2	8	7	0	7	2	0	0	0	1	12	0	1	0	0	0	11	2	9	7	1	0	2	0	2	7	0	0	5	8	3	12	10	29	16	2	0	0	0	1	9	11	8	1	0	0	0	1	5	0	0	28	2	0	0	1	2	0	11	0	6	0	5	4	5	0	0
35	8	2	4	2	0	15	4	1	4	24	11	3	0	1	25	0	15	10	2	12	1	0	5	3	0	0	31	5	0	7	5	1	3	5	6	0	5	3	0	0	1	0	12	0	0	0	1	1	9	1	9	4	3	0	0	0	2	7	0	0	3	7	2	9	9	28	15	2	0	0	0	1	9	11	6	0	0	0	0	1	5	0	0	26	2	0	0	0	0	0	9	0	6	0	3	4	2	0	0
35	9	2	3	0	0	14	1	1	2	23	10	1	1	0	23	0	15	8	3	10	0	0	4	3	0	0	32	1	2	5	5	1	4	4	5	0	4	2	0	0	1	0	12	0	0	0	1	1	9	1	9	3	1	0	0	0	1	6	0	0	4	7	2	8	8	28	14	1	0	0	0	0	9	10	4	0	0	0	1	0	3	0	0	25	2	0	0	0	0	0	6	0	5	0	3	4	1	0	0
36	7	1	3	0	0	14	1	1	0	25	11	0	1	0	22	0	17	10	3	7	0	1	4	2	0	0	28	0	2	4	4	1	3	2	3	0	3	1	0	0	1	0	11	0	0	0	0	1	6	1	8	3	0	0	1	0	0	5	0	0	4	6	1	5	6	28	12	0	0	0	0	0	5	10	3	0	0	0	0	0	3	0	0	25	1	0	0	0	0	0	4	0	4	0	3	1	0	0	0
36	8	0	3	1	1	12	0	1	1	24	10	0	1	1	21	0	19	9	5	10	1	0	2	2	0	1	31	0	1	4	3	1	1	2	1	0	4	0	0	1	1	0	10	2	0	0	0	2	3	1	7	2	0	0	2	0	0	4	0	1	4	5	2	5	6	26	13	0	0	0	0	0	4	8	3	0	0	0	0	0	3	0	0	23	1	0	0	0	0	0	2	0	3	0	1	1	0	0	0
