steady state,ts 2 slope,ts 2 std,ts 7 slope,ts 7 std,ts 3 slope,ts 3 std,ts 1 slope,ts 1 std,ts 0 slope,ts 0 std,ts 4 slope,ts 4 std,ts 5 slope,ts 5 std,ts 6 slope,ts 6 std,ts 8 slope,ts 8 std,ts 9 slope,ts 9 std,ts 10 slope,ts 10 std,ts 11 slope,ts 11 std,ts 12 slope,ts 12 std,ts 14 slope,ts 14 std,ts 13 slope,ts 13 std,ts 15 slope,ts 15 std,ts 16 slope,ts 16 std,ts 17 slope,ts 17 std,ts 18 slope,ts 18 std,ts 19 slope,ts 19 std
1.260E-03,-1.841E+00,4.363E-02,-1.841E+00,4.363E-02,-1.841E+00,4.363E-02,-1.841E+00,4.363E-02,-1.841E+00,4.363E-02,-1.841E+00,4.363E-02,-1.841E+00,4.363E-02,-1.841E+00,4.363E-02,-1.859E+00,3.161E-02,-1.859E+00,3.161E-02,-1.708E+00,4.253E-02,-1.708E+00,4.253E-02,-1.795E+00,4.221E-02,-1.691E+00,4.668E-02,-1.691E+00,4.668E-02,-1.691E+00,4.668E-02,-1.819E+00,4.271E-02,-1.819E+00,4.271E-02,-1.682E+00,2.151E-02,-1.663E+00,4.612E-02
1.289E-03,-1.655E+00,4.430E-02,-1.655E+00,4.430E-02,-1.655E+00,4.430E-02,-1.655E+00,4.430E-02,-1.655E+00,4.430E-02,-1.655E+00,4.430E-02,-1.655E+00,4.430E-02,-1.655E+00,4.430E-02,-1.810E+00,4.784E-02,-1.810E+00,4.784E-02,-1.864E+00,4.720E-02,-1.864E+00,4.720E-02,-1.813E+00,5.017E-02,-1.821E+00,4.185E-02,-1.821E+00,4.185E-02,-1.821E+00,4.185E-02,-1.703E+00,4.636E-02,-1.703E+00,4.636E-02,-1.704E+00,4.188E-02,-1.923E+00,4.812E-02
1.319E-03,-1.749E+00,4.366E-02,-1.749E+00,4.366E-02,-1.749E+00,4.366E-02,-1.749E+00,4.366E-02,-1.749E+00,4.366E-02,-1.749E+00,4.366E-02,-1.749E+00,4.366E-02,-1.749E+00,4.366E-02,-1.716E+00,3.889E-02,-1.716E+00,3.889E-02,-1.731E+00,4.536E-02,-1.731E+00,4.536E-02,-1.675E+00,4.867E-02,-1.697E+00,4.821E-02,-1.697E+00,4.821E-02,-1.697E+00,4.821E-02,-1.796E+00,3.691E-02,-1.796E+00,3.691E-02,-1.736E+00,4.820E-02,-1.826E+00,4.312E-02
1.350E-03,-1.767E+00,4.284E-02,-1.767E+00,4.284E-02,-1.767E+00,4.284E-02,-1.767E+00,4.284E-02,-1.767E+00,4.284E-02,-1.767E+00,4.284E-02,-1.767E+00,4.284E-02,-1.767E+00,4.284E-02,-1.681E+00,4.082E-02,-1.681E+00,4.082E-02,-1.711E+00,4.240E-02,-1.711E+00,4.240E-02,-1.785E+00,4.487E-02,-1.578E+00,4.438E-02,-1.578E+00,4.438E-02,-1.578E+00,4.438E-02,-1.677E+00,4.612E-02,-1.677E+00,4.612E-02,-1.718E+00,4.783E-02,-1.791E+00,4.953E-02
1.381E-03,-1.674E+00,2.151E-02,-1.674E+00,2.151E-02,-1.674E+00,2.151E-02,-1.674E+00,2.151E-02,-1.674E+00,2.151E-02,-1.674E+00,2.151E-02,-1.674E+00,2.151E-02,-1.674E+00,2.151E-02,-1.690E+00,4.483E-02,-1.690E+00,4.483E-02,-1.663E+00,5.007E-02,-1.663E+00,5.007E-02,-1.755E+00,4.744E-02,-1.768E+00,4.394E-02,-1.768E+00,4.394E-02,-1.768E+00,4.394E-02,-1.735E+00,2.475E-02,-1.735E+00,2.475E-02,-1.704E+00,4.585E-02,-1.731E+00,4.775E-02
1.414E-03,-1.793E+00,3.264E-02,-1.793E+00,3.264E-02,-1.793E+00,3.264E-02,-1.793E+00,3.264E-02,-1.793E+00,3.264E-02,-1.793E+00,3.264E-02,-1.793E+00,3.264E-02,-1.793E+00,3.264E-02,-1.677E+00,3.701E-02,-1.677E+00,3.701E-02,-1.533E+00,3.201E-02,-1.533E+00,3.201E-02,-1.652E+00,4.467E-02,-1.720E+00,4.662E-02,-1.720E+00,4.662E-02,-1.720E+00,4.662E-02,-1.723E+00,3.962E-02,-1.723E+00,3.962E-02,-1.843E+00,4.782E-02,-1.811E+00,4.571E-02
1.447E-03,-1.607E+00,4.028E-02,-1.607E+00,4.028E-02,-1.607E+00,4.028E-02,-1.607E+00,4.028E-02,-1.607E+00,4.028E-02,-1.607E+00,4.028E-02,-1.607E+00,4.028E-02,-1.607E+00,4.028E-02,-1.671E+00,4.731E-02,-1.671E+00,4.731E-02,-1.923E+00,4.359E-02,-1.923E+00,4.359E-02,-1.800E+00,4.615E-02,-1.951E+00,4.580E-02,-1.951E+00,4.580E-02,-1.951E+00,4.580E-02,-1.715E+00,3.862E-02,-1.715E+00,3.862E-02,-1.924E+00,5.141E-02,-1.629E+00,4.272E-02
1.480E-03,-1.812E+00,4.567E-02,-1.812E+00,4.567E-02,-1.812E+00,4.567E-02,-1.812E+00,4.567E-02,-1.812E+00,4.567E-02,-1.812E+00,4.567E-02,-1.812E+00,4.567E-02,-1.812E+00,4.567E-02,-1.705E+00,2.645E-02,-1.705E+00,2.645E-02,-2.041E+00,2.377E-02,-2.041E+00,2.377E-02,-1.655E+00,4.560E-02,-1.706E+00,4.427E-02,-1.706E+00,4.427E-02,-1.706E+00,4.427E-02,-1.752E+00,3.623E-02,-1.752E+00,3.623E-02,-1.874E+00,4.021E-02,-1.694E+00,4.807E-02
1.515E-03,-1.784E+00,4.622E-02,-1.784E+00,4.622E-02,-1.784E+00,4.622E-02,-1.784E+00,4.622E-02,-1.784E+00,4.622E-02,-1.784E+00,4.622E-02,-1.784E+00,4.622E-02,-1.784E+00,4.622E-02,-1.751E+00,4.502E-02,-1.751E+00,4.502E-02,-1.734E+00,4.842E-02,-1.734E+00,4.842E-02,-1.702E+00,4.807E-02,-1.693E+00,4.764E-02,-1.693E+00,4.764E-02,-1.693E+00,4.764E-02,-1.848E+00,4.632E-02,-1.848E+00,4.632E-02,-1.718E+00,4.721E-02,-1.675E+00,4.809E-02
1.550E-03,-1.859E+00,4.410E-02,-1.859E+00,4.410E-02,-1.859E+00,4.410E-02,-1.859E+00,4.410E-02,-1.859E+00,4.410E-02,-1.859E+00,4.410E-02,-1.859E+00,4.410E-02,-1.859E+00,4.410E-02,-1.824E+00,4.390E-02,-1.824E+00,4.390E-02,-1.630E+00,4.634E-02,-1.630E+00,4.634E-02,-1.699E+00,4.333E-02,-2.102E+00,4.114E-02,-2.102E+00,4.114E-02,-2.102E+00,4.114E-02,-1.785E+00,4.379E-02,-1.785E+00,4.379E-02,-1.801E+00,4.588E-02,-1.738E+00,4.542E-02
1.586E-03,-1.450E+00,3.112E-02,-1.450E+00,3.112E-02,-1.450E+00,3.112E-02,-1.450E+00,3.112E-02,-1.450E+00,3.112E-02,-1.450E+00,3.112E-02,-1.450E+00,3.112E-02,-1.450E+00,3.112E-02,-1.771E+00,4.351E-02,-1.771E+00,4.351E-02,-1.731E+00,4.768E-02,-1.731E+00,4.768E-02,-1.645E+00,4.429E-02,-1.718E+00,4.235E-02,-1.718E+00,4.235E-02,-1.718E+00,4.235E-02,-1.789E+00,4.507E-02,-1.789E+00,4.507E-02,-1.719E+00,3.162E-02,-2.012E+00,4.714E-02
1.623E-03,-1.779E+00,4.595E-02,-1.779E+00,4.595E-02,-1.779E+00,4.595E-02,-1.779E+00,4.595E-02,-1.779E+00,4.595E-02,-1.779E+00,4.595E-02,-1.779E+00,4.595E-02,-1.779E+00,4.595E-02,-1.958E+00,4.410E-02,-1.958E+00,4.410E-02,-1.875E+00,4.061E-02,-1.875E+00,4.061E-02,-1.810E+00,3.358E-02,-1.759E+00,4.650E-02,-1.759E+00,4.650E-02,-1.759E+00,4.650E-02,-1.909E+00,4.085E-02,-1.909E+00,4.085E-02,-1.732E+00,4.091E-02,-1.804E+00,4.570E-02
1.661E-03,-1.875E+00,4.452E-02,-1.875E+00,4.452E-02,-1.875E+00,4.452E-02,-1.875E+00,4.452E-02,-1.875E+00,4.452E-02,-1.875E+00,4.452E-02,-1.875E+00,4.452E-02,-1.875E+00,4.452E-02,-1.910E+00,2.534E-02,-1.910E+00,2.534E-02,-1.874E+00,4.382E-02,-1.874E+00,4.382E-02,-1.687E+00,4.659E-02,-1.809E+00,3.280E-02,-1.809E+00,3.280E-02,-1.809E+00,3.280E-02,-1.830E+00,3.876E-02,-1.830E+00,3.876E-02,-1.935E+00,2.760E-02,-1.715E+00,4.220E-02
1.700E-03,-1.727E+00,4.536E-02,-1.727E+00,4.536E-02,-1.727E+00,4.536E-02,-1.727E+00,4.536E-02,-1.727E+00,4.536E-02,-1.727E+00,4.536E-02,-1.727E+00,4.536E-02,-1.727E+00,4.536E-02,-1.600E+00,3.284E-02,-1.600E+00,3.284E-02,-1.858E+00,4.726E-02,-1.858E+00,4.726E-02,-1.894E+00,4.644E-02,-1.829E+00,4.258E-02,-1.829E+00,4.258E-02,-1.829E+00,4.258E-02,-1.778E+00,4.299E-02,-1.778E+00,4.299E-02,-1.690E+00,4.466E-02,-1.857E+00,3.974E-02
1.740E-03,-1.727E+00,4.589E-02,-1.727E+00,4.589E-02,-1.727E+00,4.589E-02,-1.727E+00,4.589E-02,-1.727E+00,4.589E-02,-1.727E+00,4.589E-02,-1.727E+00,4.589E-02,-1.727E+00,4.589E-02,-1.839E+00,2.916E-02,-1.839E+00,2.916E-02,-1.706E+00,4.190E-02,-1.706E+00,4.190E-02,-1.868E+00,4.223E-02,-1.698E+00,4.572E-02,-1.698E+00,4.572E-02,-1.698E+00,4.572E-02,-2.044E+00,4.208E-02,-2.044E+00,4.208E-02,-1.776E+00,4.508E-02,-1.896E+00,3.613E-02
1.780E-03,-1.816E+00,4.628E-02,-1.816E+00,4.628E-02,-1.816E+00,4.628E-02,-1.816E+00,4.628E-02,-1.816E+00,4.628E-02,-1.816E+00,4.628E-02,-1.816E+00,4.628E-02,-1.816E+00,4.628E-02,-1.711E+00,4.640E-02,-1.711E+00,4.640E-02,-1.687E+00,4.584E-02,-1.687E+00,4.584E-02,-1.682E+00,4.509E-02,-1.900E+00,3.216E-02,-1.900E+00,3.216E-02,-1.900E+00,3.216E-02,-1.690E+00,4.277E-02,-1.690E+00,4.277E-02,-1.703E+00,3.374E-02,-1.869E+00,4.498E-02
1.822E-03,-1.789E+00,4.995E-02,-1.789E+00,4.995E-02,-1.789E+00,4.995E-02,-1.789E+00,4.995E-02,-1.789E+00,4.995E-02,-1.789E+00,4.995E-02,-1.789E+00,4.995E-02,-1.789E+00,4.995E-02,-1.705E+00,4.616E-02,-1.705E+00,4.616E-02,-1.688E+00,4.500E-02,-1.688E+00,4.500E-02,-1.683E+00,4.408E-02,-1.733E+00,4.501E-02,-1.733E+00,4.501E-02,-1.733E+00,4.501E-02,-1.933E+00,4.764E-02,-1.933E+00,4.764E-02,-1.841E+00,4.523E-02,-1.623E+00,4.731E-02
1.864E-03,-1.775E+00,4.723E-02,-1.775E+00,4.723E-02,-1.775E+00,4.723E-02,-1.775E+00,4.723E-02,-1.775E+00,4.723E-02,-1.775E+00,4.723E-02,-1.775E+00,4.723E-02,-1.775E+00,4.723E-02,-1.475E+00,3.557E-02,-1.475E+00,3.557E-02,-1.545E+00,4.844E-02,-1.545E+00,4.844E-02,-1.634E+00,4.021E-02,-2.016E+00,4.447E-02,-2.016E+00,4.447E-02,-2.016E+00,4.447E-02,-1.639E+00,4.776E-02,-1.639E+00,4.776E-02,-1.733E+00,4.654E-02,-1.818E+00,4.547E-02
1.908E-03,-1.842E+00,4.918E-02,-1.842E+00,4.918E-02,-1.842E+00,4.918E-02,-1.842E+00,4.918E-02,-1.842E+00,4.918E-02,-1.842E+00,4.918E-02,-1.842E+00,4.918E-02,-1.842E+00,4.918E-02,-1.707E+00,4.742E-02,-1.707E+00,4.742E-02,-1.661E+00,2.726E-02,-1.661E+00,2.726E-02,-1.944E+00,4.732E-02,-1.774E+00,4.378E-02,-1.774E+00,4.378E-02,-1.774E+00,4.378E-02,-1.771E+00,4.879E-02,-1.771E+00,4.879E-02,-1.721E+00,4.241E-02,-1.685E+00,4.462E-02
1.952E-03,-1.859E+00,4.559E-02,-1.859E+00,4.559E-02,-1.859E+00,4.559E-02,-1.859E+00,4.559E-02,-1.859E+00,4.559E-02,-1.859E+00,4.559E-02,-1.859E+00,4.559E-02,-1.859E+00,4.559E-02,-1.801E+00,4.350E-02,-1.801E+00,4.350E-02,-2.058E+00,3.787E-02,-2.058E+00,3.787E-02,-1.987E+00,4.787E-02,-1.683E+00,4.194E-02,-1.683E+00,4.194E-02,-1.683E+00,4.194E-02,-1.739E+00,4.432E-02,-1.739E+00,4.432E-02,-1.664E+00,2.402E-02,-1.855E+00,4.440E-02
1.998E-03,-1.719E+00,4.658E-02,-1.719E+00,4.658E-02,-1.719E+00,4.658E-02,-1.719E+00,4.658E-02,-1.719E+00,4.658E-02,-1.719E+00,4.658E-02,-1.719E+00,4.658E-02,-1.719E+00,4.658E-02,-1.840E+00,4.325E-02,-1.840E+00,4.325E-02,-1.664E+00,2.096E-02,-1.664E+00,2.096E-02,-1.555E+00,4.719E-02,-1.654E+00,4.544E-02,-1.654E+00,4.544E-02,-1.654E+00,4.544E-02,-1.644E+00,2.692E-02,-1.644E+00,2.692E-02,-1.902E+00,4.188E-02,-1.791E+00,4.787E-02
2.045E-03,-1.712E+00,3.821E-02,-1.712E+00,3.821E-02,-1.712E+00,3.821E-02,-1.712E+00,3.821E-02,-1.712E+00,3.821E-02,-1.712E+00,3.821E-02,-1.712E+00,3.821E-02,-1.712E+00,3.821E-02,-1.720E+00,4.341E-02,-1.720E+00,4.341E-02,-1.794E+00,4.667E-02,-1.794E+00,4.667E-02,-1.883E+00,3.165E-02,-1.656E+00,4.462E-02,-1.656E+00,4.462E-02,-1.656E+00,4.462E-02,-1.692E+00,4.451E-02,-1.692E+00,4.451E-02,-1.943E+00,4.595E-02,-1.650E+00,3.400E-02
2.092E-03,-1.879E+00,4.278E-02,-1.879E+00,4.278E-02,-1.879E+00,4.278E-02,-1.879E+00,4.278E-02,-1.879E+00,4.278E-02,-1.879E+00,4.278E-02,-1.879E+00,4.278E-02,-1.879E+00,4.278E-02,-1.836E+00,4.686E-02,-1.836E+00,4.686E-02,-1.763E+00,4.412E-02,-1.763E+00,4.412E-02,-1.918E+00,4.307E-02,-1.771E+00,4.557E-02,-1.771E+00,4.557E-02,-1.771E+00,4.557E-02,-1.590E+00,4.732E-02,-1.590E+00,4.732E-02,-1.822E+00,4.042E-02,-1.796E+00,4.518E-02
2.141E-03,-1.496E+00,4.100E-02,-1.496E+00,4.100E-02,-1.496E+00,4.100E-02,-1.496E+00,4.100E-02,-1.496E+00,4.100E-02,-1.496E+00,4.100E-02,-1.496E+00,4.100E-02,-1.496E+00,4.100E-02,-1.876E+00,4.565E-02,-1.876E+00,4.565E-02,-1.889E+00,4.890E-02,-1.889E+00,4.890E-02,-1.735E+00,4.581E-02,-1.713E+00,4.227E-02,-1.713E+00,4.227E-02,-1.713E+00,4.227E-02,-1.873E+00,4.730E-02,-1.873E+00,4.730E-02,-1.852E+00,4.501E-02,-1.655E+00,4.381E-02
2.191E-03,-1.704E+00,4.689E-02,-1.704E+00,4.689E-02,-1.704E+00,4.689E-02,-1.704E+00,4.689E-02,-1.704E+00,4.689E-02,-1.704E+00,4.689E-02,-1.704E+00,4.689E-02,-1.704E+00,4.689E-02,-1.655E+00,4.401E-02,-1.655E+00,4.401E-02,-1.755E+00,4.076E-02,-1.755E+00,4.076E-02,-1.742E+00,4.552E-02,-1.875E+00,4.656E-02,-1.875E+00,4.656E-02,-1.875E+00,4.656E-02,-1.665E+00,4.484E-02,-1.665E+00,4.484E-02,-1.614E+00,3.469E-02,-1.949E+00,4.212E-02
2.242E-03,-1.668E+00,4.458E-02,-1.668E+00,4.458E-02,-1.668E+00,4.458E-02,-1.668E+00,4.458E-02,-1.668E+00,4.458E-02,-1.668E+00,4.458E-02,-1.668E+00,4.458E-02,-1.668E+00,4.458E-02,-2.099E+00,4.969E-02,-2.099E+00,4.969E-02,-1.872E+00,4.579E-02,-1.872E+00,4.579E-02,-1.584E+00,4.631E-02,-1.724E+00,4.520E-02,-1.724E+00,4.520E-02,-1.724E+00,4.520E-02,-1.883E+00,4.591E-02,-1.883E+00,4.591E-02,-1.708E+00,4.757E-02,-1.781E+00,1.842E-02
2.295E-03,-1.700E+00,4.357E-02,-1.700E+00,4.357E-02,-1.700E+00,4.357E-02,-1.700E+00,4.357E-02,-1.700E+00,4.357E-02,-1.700E+00,4.357E-02,-1.700E+00,4.357E-02,-1.700E+00,4.357E-02,-1.644E+00,4.890E-02,-1.644E+00,4.890E-02,-2.031E+00,3.970E-02,-2.031E+00,3.970E-02,-1.707E+00,3.712E-02,-1.824E+00,4.493E-02,-1.824E+00,4.493E-02,-1.824E+00,4.493E-02,-1.803E+00,4.326E-02,-1.803E+00,4.326E-02,-1.800E+00,4.729E-02,-1.618E+00,4.558E-02
2.348E-03,-1.520E+00,4.594E-02,-1.520E+00,4.594E-02,-1.520E+00,4.594E-02,-1.520E+00,4.594E-02,-1.520E+00,4.594E-02,-1.520E+00,4.594E-02,-1.520E+00,4.594E-02,-1.520E+00,4.594E-02,-1.808E+00,4.716E-02,-1.808E+00,4.716E-02,-1.741E+00,4.296E-02,-1.741E+00,4.296E-02,-1.744E+00,4.348E-02,-1.701E+00,4.527E-02,-1.701E+00,4.527E-02,-1.701E+00,4.527E-02,-1.652E+00,4.574E-02,-1.652E+00,4.574E-02,-1.817E+00,4.488E-02,-1.841E+00,4.637E-02
2.403E-03,-1.490E+00,4.358E-02,-1.490E+00,4.358E-02,-1.490E+00,4.358E-02,-1.490E+00,4.358E-02,-1.490E+00,4.358E-02,-1.490E+00,4.358E-02,-1.490E+00,4.358E-02,-1.490E+00,4.358E-02,-1.703E+00,4.430E-02,-1.703E+00,4.430E-02,-1.779E+00,4.533E-02,-1.779E+00,4.533E-02,-1.691E+00,4.638E-02,-1.705E+00,3.433E-02,-1.705E+00,3.433E-02,-1.705E+00,3.433E-02,-1.714E+00,4.656E-02,-1.714E+00,4.656E-02,-1.623E+00,4.435E-02,-1.780E+00,4.679E-02
2.459E-03,-1.430E+00,3.595E-02,-1.430E+00,3.595E-02,-1.430E+00,3.595E-02,-1.430E+00,3.595E-02,-1.430E+00,3.595E-02,-1.430E+00,3.595E-02,-1.430E+00,3.595E-02,-1.430E+00,3.595E-02,-1.927E+00,4.739E-02,-1.927E+00,4.739E-02,-1.570E+00,4.150E-02,-1.570E+00,4.150E-02,-1.811E+00,4.455E-02,-1.971E+00,5.165E-02,-1.971E+00,5.165E-02,-1.971E+00,5.165E-02,-1.614E+00,4.678E-02,-1.614E+00,4.678E-02,-1.786E+00,3.462E-02,-1.748E+00,4.988E-02
2.517E-03,-1.778E+00,4.713E-02,-1.778E+00,4.713E-02,-1.778E+00,4.713E-02,-1.778E+00,4.713E-02,-1.778E+00,4.713E-02,-1.778E+00,4.713E-02,-1.778E+00,4.713E-02,-1.778E+00,4.713E-02,-1.492E+00,4.835E-02,-1.492E+00,4.835E-02,-1.773E+00,4.455E-02,-1.773E+00,4.455E-02,-1.695E+00,4.239E-02,-1.814E+00,4.703E-02,-1.814E+00,4.703E-02,-1.814E+00,4.703E-02,-1.698E+00,4.559E-02,-1.698E+00,4.559E-02,-1.793E+00,4.830E-02,-1.708E+00,4.619E-02
2.575E-03,-1.616E+00,4.010E-02,-1.616E+00,4.010E-02,-1.616E+00,4.010E-02,-1.616E+00,4.010E-02,-1.616E+00,4.010E-02,-1.616E+00,4.010E-02,-1.616E+00,4.010E-02,-1.616E+00,4.010E-02,-1.789E+00,4.682E-02,-1.789E+00,4.682E-02,-1.797E+00,4.354E-02,-1.797E+00,4.354E-02,-1.743E+00,4.730E-02,-1.898E+00,3.749E-02,-1.898E+00,3.749E-02,-1.898E+00,3.749E-02,-1.686E+00,4.599E-02,-1.686E+00,4.599E-02,-1.862E+00,4.059E-02,-1.628E+00,5.044E-02
2.635E-03,-1.585E+00,4.663E-02,-1.585E+00,4.663E-02,-1.585E+00,4.663E-02,-1.585E+00,4.663E-02,-1.585E+00,4.663E-02,-1.585E+00,4.663E-02,-1.585E+00,4.663E-02,-1.585E+00,4.663E-02,-1.788E+00,4.594E-02,-1.788E+00,4.594E-02,-1.653E+00,4.224E-02,-1.653E+00,4.224E-02,-1.794E+00,4.387E-02,-1.710E+00,4.638E-02,-1.710E+00,4.638E-02,-1.710E+00,4.638E-02,-1.627E+00,4.746E-02,-1.627E+00,4.746E-02,-1.622E+00,4.541E-02,-1.797E+00,4.452E-02
