steady state,ts 2 slope,ts 2 std,ts 7 slope,ts 7 std,ts 1 slope,ts 1 std,ts 3 slope,ts 3 std,ts 0 slope,ts 0 std,ts 4 slope,ts 4 std,ts 5 slope,ts 5 std,ts 6 slope,ts 6 std,ts 8 slope,ts 8 std,ts 9 slope,ts 9 std,ts 10 slope,ts 10 std,ts 11 slope,ts 11 std,ts 12 slope,ts 12 std,ts 14 slope,ts 14 std,ts 13 slope,ts 13 std,ts 15 slope,ts 15 std,ts 16 slope,ts 16 std,ts 17 slope,ts 17 std,ts 18 slope,ts 18 std,ts 19 slope,ts 19 std
1.260E-03,-2.584E+00,2.705E-01,-2.584E+00,2.705E-01,-2.584E+00,2.705E-01,-2.584E+00,2.705E-01,-2.584E+00,2.705E-01,-2.584E+00,2.705E-01,-2.584E+00,2.705E-01,-2.584E+00,2.705E-01,-1.905E+00,6.726E-02,-1.905E+00,6.726E-02,-2.354E+00,1.807E-01,-2.354E+00,1.807E-01,-1.555E+00,2.198E-01,-1.212E+00,2.380E-01,-1.212E+00,2.380E-01,-1.212E+00,2.380E-01,-8.896E-01,1.580E-01,-8.896E-01,1.580E-01,-1.340E+00,6.393E-02,-8.733E-01,2.040E-01
1.289E-03,-1.649E+00,2.519E-01,-1.649E+00,2.519E-01,-1.649E+00,2.519E-01,-1.649E+00,2.519E-01,-1.649E+00,2.519E-01,-1.649E+00,2.519E-01,-1.649E+00,2.519E-01,-1.649E+00,2.519E-01,-1.981E+00,2.380E-01,-1.981E+00,2.380E-01,-1.850E+00,2.746E-01,-1.850E+00,2.746E-01,-2.141E+00,2.197E-01,-1.710E+00,1.607E-01,-1.710E+00,1.607E-01,-1.710E+00,1.607E-01,-1.022E+00,1.923E-01,-1.022E+00,1.923E-01,-1.309E+00,1.753E-01,-2.547E+00,2.497E-01
1.319E-03,-6.284E-01,1.448E-01,-6.284E-01,1.448E-01,-6.284E-01,1.448E-01,-6.284E-01,1.448E-01,-6.284E-01,1.448E-01,-6.284E-01,1.448E-01,-6.284E-01,1.448E-01,-6.284E-01,1.448E-01,-1.480E+00,1.583E-01,-1.480E+00,1.583E-01,-1.138E+00,2.596E-01,-1.138E+00,2.596E-01,-1.859E+00,2.437E-01,-2.846E+00,2.203E-01,-2.846E+00,2.203E-01,-2.846E+00,2.203E-01,-1.399E+00,9.262E-02,-1.399E+00,9.262E-02,-2.917E+00,2.341E-01,-1.538E+00,2.408E-01
1.350E-03,-1.938E+00,1.821E-01,-1.938E+00,1.821E-01,-1.938E+00,1.821E-01,-1.938E+00,1.821E-01,-1.938E+00,1.821E-01,-1.938E+00,1.821E-01,-1.938E+00,1.821E-01,-1.938E+00,1.821E-01,-1.711E+00,2.035E-01,-1.711E+00,2.035E-01,-1.118E+00,1.837E-01,-1.118E+00,1.837E-01,-1.488E+00,2.001E-01,-1.284E+00,2.093E-01,-1.284E+00,2.093E-01,-1.284E+00,2.093E-01,-1.649E+00,2.830E-01,-1.649E+00,2.830E-01,-8.755E-01,1.811E-01,-1.587E+00,2.121E-01
1.381E-03,-1.291E+00,1.177E-01,-1.291E+00,1.177E-01,-1.291E+00,1.177E-01,-1.291E+00,1.177E-01,-1.291E+00,1.177E-01,-1.291E+00,1.177E-01,-1.291E+00,1.177E-01,-1.291E+00,1.177E-01,-1.524E+00,2.081E-01,-1.524E+00,2.081E-01,-2.414E+00,2.762E-01,-2.414E+00,2.762E-01,-1.167E+00,1.982E-01,-1.504E+00,1.839E-01,-1.504E+00,1.839E-01,-1.504E+00,1.839E-01,-1.762E+00,8.331E-02,-1.762E+00,8.331E-02,-1.020E+00,2.223E-01,-1.480E+00,1.853E-01
1.414E-03,-2.062E+00,1.145E-01,-2.062E+00,1.145E-01,-2.062E+00,1.145E-01,-2.062E+00,1.145E-01,-2.062E+00,1.145E-01,-2.062E+00,1.145E-01,-2.062E+00,1.145E-01,-2.062E+00,1.145E-01,-9.599E-01,1.197E-01,-9.599E-01,1.197E-01,-1.276E+00,1.402E-01,-1.276E+00,1.402E-01,-1.887E+00,2.379E-01,-1.285E+00,1.849E-01,-1.285E+00,1.849E-01,-1.285E+00,1.849E-01,-2.111E+00,1.492E-01,-2.111E+00,1.492E-01,-2.092E+00,2.339E-01,-1.206E+00,2.106E-01
1.447E-03,-7.423E-01,1.374E-01,-7.423E-01,1.374E-01,-7.423E-01,1.374E-01,-7.423E-01,1.374E-01,-7.423E-01,1.374E-01,-7.423E-01,1.374E-01,-7.423E-01,1.374E-01,-7.423E-01,1.374E-01,-2.216E+00,2.111E-01,-2.216E+00,2.111E-01,-1.631E+00,2.564E-01,-1.631E+00,2.564E-01,-2.659E+00,2.363E-01,-2.111E+00,1.721E-01,-2.111E+00,1.721E-01,-2.111E+00,1.721E-01,-8.387E-01,1.660E-01,-8.387E-01,1.660E-01,-1.817E+00,2.447E-01,-6.045E-01,2.580E-01
1.480E-03,-2.132E+00,1.884E-01,-2.132E+00,1.884E-01,-2.132E+00,1.884E-01,-2.132E+00,1.884E-01,-2.132E+00,1.884E-01,-2.132E+00,1.884E-01,-2.132E+00,1.884E-01,-2.132E+00,1.884E-01,-7.701E-01,9.776E-02,-7.701E-01,9.776E-02,-1.409E+00,9.101E-02,-1.409E+00,9.101E-02,-2.267E+00,1.781E-01,-6.827E-01,2.486E-01,-6.827E-01,2.486E-01,-6.827E-01,2.486E-01,-1.601E+00,1.759E-01,-1.601E+00,1.759E-01,-1.026E+00,1.458E-01,-9.832E-01,2.529E-01
1.515E-03,-8.226E-01,2.067E-01,-8.226E-01,2.067E-01,-8.226E-01,2.067E-01,-8.226E-01,2.067E-01,-8.226E-01,2.067E-01,-8.226E-01,2.067E-01,-8.226E-01,2.067E-01,-8.226E-01,2.067E-01,-2.029E+00,2.490E-01,-2.029E+00,2.490E-01,-1.525E+00,2.015E-01,-1.525E+00,2.015E-01,-2.331E+00,2.136E-01,-1.268E+00,1.866E-01,-1.268E+00,1.866E-01,-1.268E+00,1.866E-01,-1.967E+00,1.993E-01,-1.967E+00,1.993E-01,-1.847E+00,2.022E-01,-1.219E+00,2.853E-01
1.550E-03,-2.166E+00,2.194E-01,-2.166E+00,2.194E-01,-2.166E+00,2.194E-01,-2.166E+00,2.194E-01,-2.166E+00,2.194E-01,-2.166E+00,2.194E-01,-2.166E+00,2.194E-01,-2.166E+00,2.194E-01,-1.573E+00,1.970E-01,-1.573E+00,1.970E-01,-9.538E-01,2.231E-01,-9.538E-01,2.231E-01,-1.329E+00,2.137E-01,-2.228E+00,1.484E-01,-2.228E+00,1.484E-01,-2.228E+00,1.484E-01,-1.662E+00,2.135E-01,-1.662E+00,2.135E-01,-1.580E+00,2.459E-01,-1.500E+00,2.417E-01
1.586E-03,-1.440E+00,7.954E-02,-1.440E+00,7.954E-02,-1.440E+00,7.954E-02,-1.440E+00,7.954E-02,-1.440E+00,7.954E-02,-1.440E+00,7.954E-02,-1.440E+00,7.954E-02,-1.440E+00,7.954E-02,-2.445E+00,2.669E-01,-2.445E+00,2.669E-01,-1.853E+00,2.298E-01,-1.853E+00,2.298E-01,-1.793E+00,2.404E-01,-1.022E+00,2.019E-01,-1.022E+00,2.019E-01,-1.022E+00,2.019E-01,-1.702E+00,1.849E-01,-1.702E+00,1.849E-01,-1.170E+00,8.647E-02,-1.521E+00,2.454E-01
1.623E-03,-1.732E+00,2.516E-01,-1.732E+00,2.516E-01,-1.732E+00,2.516E-01,-1.732E+00,2.516E-01,-1.732E+00,2.516E-01,-1.732E+00,2.516E-01,-1.732E+00,2.516E-01,-1.732E+00,2.516E-01,-3.161E+00,2.461E-01,-3.161E+00,2.461E-01,-1.199E+00,2.459E-01,-1.199E+00,2.459E-01,-1.728E+00,1.367E-01,-9.559E-01,2.237E-01,-9.559E-01,2.237E-01,-9.559E-01,2.237E-01,-1.381E+00,1.997E-01,-1.381E+00,1.997E-01,-1.445E+00,2.213E-01,-1.556E+00,1.718E-01
1.661E-03,-1.747E+00,2.165E-01,-1.747E+00,2.165E-01,-1.747E+00,2.165E-01,-1.747E+00,2.165E-01,-1.747E+00,2.165E-01,-1.747E+00,2.165E-01,-1.747E+00,2.165E-01,-1.747E+00,2.165E-01,-1.892E+00,1.086E-01,-1.892E+00,1.086E-01,-2.433E+00,1.845E-01,-2.433E+00,1.845E-01,-1.334E+00,1.989E-01,-1.780E+00,1.051E-01,-1.780E+00,1.051E-01,-1.780E+00,1.051E-01,-2.393E+00,1.622E-01,-2.393E+00,1.622E-01,-2.123E+00,7.774E-02,-1.098E+00,2.134E-01
1.700E-03,-1.612E+00,2.094E-01,-1.612E+00,2.094E-01,-1.612E+00,2.094E-01,-1.612E+00,2.094E-01,-1.612E+00,2.094E-01,-1.612E+00,2.094E-01,-1.612E+00,2.094E-01,-1.612E+00,2.094E-01,-2.411E-01,2.027E-01,-2.411E-01,2.027E-01,-1.273E+00,1.927E-01,-1.273E+00,1.927E-01,-1.649E+00,1.857E-01,-8.708E-01,1.804E-01,-8.708E-01,1.804E-01,-8.708E-01,1.804E-01,-1.618E+00,1.970E-01,-1.618E+00,1.970E-01,-2.188E+00,2.410E-01,-2.088E+00,1.642E-01
1.740E-03,-1.501E+00,2.077E-01,-1.501E+00,2.077E-01,-1.501E+00,2.077E-01,-1.501E+00,2.077E-01,-1.501E+00,2.077E-01,-1.501E+00,2.077E-01,-1.501E+00,2.077E-01,-1.501E+00,2.077E-01,-1.237E+00,1.137E-01,-1.237E+00,1.137E-01,-2.224E+00,2.011E-01,-2.224E+00,2.011E-01,-1.927E+00,1.748E-01,-1.404E+00,2.655E-01,-1.404E+00,2.655E-01,-1.404E+00,2.655E-01,-2.789E+00,2.391E-01,-2.789E+00,2.391E-01,-1.965E+00,2.672E-01,-2.499E+00,2.328E-01
1.780E-03,-1.897E+00,2.306E-01,-1.897E+00,2.306E-01,-1.897E+00,2.306E-01,-1.897E+00,2.306E-01,-1.897E+00,2.306E-01,-1.897E+00,2.306E-01,-1.897E+00,2.306E-01,-1.897E+00,2.306E-01,-2.249E+00,2.503E-01,-2.249E+00,2.503E-01,-1.636E+00,1.795E-01,-1.636E+00,1.795E-01,-1.867E+00,2.368E-01,-1.395E+00,1.653E-01,-1.395E+00,1.653E-01,-1.395E+00,1.653E-01,-1.971E+00,2.389E-01,-1.971E+00,2.389E-01,-1.411E+00,1.512E-01,-1.553E+00,1.404E-01
1.822E-03,-1.823E+00,2.045E-01,-1.823E+00,2.045E-01,-1.823E+00,2.045E-01,-1.823E+00,2.045E-01,-1.823E+00,2.045E-01,-1.823E+00,2.045E-01,-1.823E+00,2.045E-01,-1.823E+00,2.045E-01,-9.764E-01,2.249E-01,-9.764E-01,2.249E-01,-1.541E+00,2.160E-01,-1.541E+00,2.160E-01,-1.503E+00,1.952E-01,-1.231E+00,2.179E-01,-1.231E+00,2.179E-01,-1.231E+00,2.179E-01,-9.053E-01,2.546E-01,-9.053E-01,2.546E-01,-1.585E+00,2.113E-01,-1.909E+00,2.067E-01
1.864E-03,-2.354E+00,2.430E-01,-2.354E+00,2.430E-01,-2.354E+00,2.430E-01,-2.354E+00,2.430E-01,-2.354E+00,2.430E-01,-2.354E+00,2.430E-01,-2.354E+00,2.430E-01,-2.354E+00,2.430E-01,-9.482E-01,1.724E-01,-9.482E-01,1.724E-01,-1.489E+00,1.749E-01,-1.489E+00,1.749E-01,-1.303E+00,1.899E-01,-1.570E+00,1.898E-01,-1.570E+00,1.898E-01,-1.570E+00,1.898E-01,-1.337E+00,2.035E-01,-1.337E+00,2.035E-01,-2.291E+00,2.448E-01,-1.199E+00,1.690E-01
1.908E-03,-2.051E+00,2.096E-01,-2.051E+00,2.096E-01,-2.051E+00,2.096E-01,-2.051E+00,2.096E-01,-2.051E+00,2.096E-01,-2.051E+00,2.096E-01,-2.051E+00,2.096E-01,-2.051E+00,2.096E-01,-1.262E+00,2.552E-01,-1.262E+00,2.552E-01,-1.245E+00,5.300E-02,-1.245E+00,5.300E-02,-2.270E+00,2.187E-01,-1.320E+00,2.102E-01,-1.320E+00,2.102E-01,-1.320E+00,2.102E-01,-9.414E-01,1.912E-01,-9.414E-01,1.912E-01,-1.290E+00,1.943E-01,-1.339E+00,2.505E-01
1.952E-03,-1.852E+00,2.402E-01,-1.852E+00,2.402E-01,-1.852E+00,2.402E-01,-1.852E+00,2.402E-01,-1.852E+00,2.402E-01,-1.852E+00,2.402E-01,-1.852E+00,2.402E-01,-1.852E+00,2.402E-01,-1.503E+00,2.278E-01,-1.503E+00,2.278E-01,-1.746E+00,1.291E-01,-1.746E+00,1.291E-01,-2.164E+00,2.083E-01,-2.601E+00,1.583E-01,-2.601E+00,1.583E-01,-2.601E+00,1.583E-01,-1.711E+00,2.288E-01,-1.711E+00,2.288E-01,-6.708E-01,1.070E-01,-1.578E+00,2.600E-01
1.998E-03,-1.739E+00,1.942E-01,-1.739E+00,1.942E-01,-1.739E+00,1.942E-01,-1.739E+00,1.942E-01,-1.739E+00,1.942E-01,-1.739E+00,1.942E-01,-1.739E+00,1.942E-01,-1.739E+00,1.942E-01,-1.245E+00,2.093E-01,-1.245E+00,2.093E-01,-1.256E+00,6.441E-02,-1.256E+00,6.441E-02,-9.704E-01,2.165E-01,-2.496E+00,2.359E-01,-2.496E+00,2.359E-01,-2.496E+00,2.359E-01,-1.098E+00,1.315E-01,-1.098E+00,1.315E-01,-1.341E+00,1.773E-01,-2.266E+00,2.190E-01
2.045E-03,-2.067E+00,1.218E-01,-2.067E+00,1.218E-01,-2.067E+00,1.218E-01,-2.067E+00,1.218E-01,-2.067E+00,1.218E-01,-2.067E+00,1.218E-01,-2.067E+00,1.218E-01,-2.067E+00,1.218E-01,-1.202E+00,2.025E-01,-1.202E+00,2.025E-01,-1.662E+00,2.146E-01,-1.662E+00,2.146E-01,-1.275E+00,1.602E-01,-7.880E-01,1.819E-01,-7.880E-01,1.819E-01,-7.880E-01,1.819E-01,-1.007E+00,2.887E-01,-1.007E+00,2.887E-01,-1.721E+00,1.660E-01,-1.753E+00,8.886E-02
2.092E-03,-2.489E+00,2.064E-01,-2.489E+00,2.064E-01,-2.489E+00,2.064E-01,-2.489E+00,2.064E-01,-2.489E+00,2.064E-01,-2.489E+00,2.064E-01,-2.489E+00,2.064E-01,-2.489E+00,2.064E-01,-8.437E-01,2.131E-01,-8.437E-01,2.131E-01,-1.164E+00,1.789E-01,-1.164E+00,1.789E-01,-1.672E+00,1.599E-01,-1.911E+00,2.085E-01,-1.911E+00,2.085E-01,-1.911E+00,2.085E-01,-1.394E+00,2.563E-01,-1.394E+00,2.563E-01,-1.829E+00,1.272E-01,-2.477E+00,2.362E-01
2.141E-03,-1.662E+00,1.974E-01,-1.662E+00,1.974E-01,-1.662E+00,1.974E-01,-1.662E+00,1.974E-01,-1.662E+00,1.974E-01,-1.662E+00,1.974E-01,-1.662E+00,1.974E-01,-1.662E+00,1.974E-01,-1.788E+00,2.128E-01,-1.788E+00,2.128E-01,-1.502E+00,2.397E-01,-1.502E+00,2.397E-01,-1.943E+00,1.602E-01,-1.496E+00,2.390E-01,-1.496E+00,2.390E-01,-1.496E+00,2.390E-01,-1.349E+00,2.128E-01,-1.349E+00,2.128E-01,-2.484E+00,2.688E-01,-8.025E-01,2.075E-01
2.191E-03,-1.880E+00,2.192E-01,-1.880E+00,2.192E-01,-1.880E+00,2.192E-01,-1.880E+00,2.192E-01,-1.880E+00,2.192E-01,-1.880E+00,2.192E-01,-1.880E+00,2.192E-01,-1.880E+00,2.192E-01,-1.596E+00,2.115E-01,-1.596E+00,2.115E-01,-1.176E+00,3.125E-01,-1.176E+00,3.125E-01,-1.234E+00,2.184E-01,-1.841E+00,2.304E-01,-1.841E+00,2.304E-01,-1.841E+00,2.304E-01,-1.214E+00,2.002E-01,-1.214E+00,2.002E-01,-1.035E+00,1.686E-01,-2.484E+00,1.977E-01
2.242E-03,-1.259E+00,2.313E-01,-1.259E+00,2.313E-01,-1.259E+00,2.313E-01,-1.259E+00,2.313E-01,-1.259E+00,2.313E-01,-1.259E+00,2.313E-01,-1.259E+00,2.313E-01,-1.259E+00,2.313E-01,-2.139E+00,1.484E-01,-2.139E+00,1.484E-01,-1.911E+00,1.596E-01,-1.911E+00,1.596E-01,-4.965E-01,1.845E-01,-1.542E+00,2.130E-01,-1.542E+00,2.130E-01,-1.542E+00,2.130E-01,-1.965E+00,2.423E-01,-1.965E+00,2.423E-01,-1.575E+00,2.168E-01,-1.388E+00,4.831E-02
2.295E-03,-2.044E+00,1.601E-01,-2.044E+00,1.601E-01,-2.044E+00,1.601E-01,-2.044E+00,1.601E-01,-2.044E+00,1.601E-01,-2.044E+00,1.601E-01,-2.044E+00,1.601E-01,-2.044E+00,1.601E-01,-1.412E+00,2.388E-01,-1.412E+00,2.388E-01,-2.137E+00,1.016E-01,-2.137E+00,1.016E-01,-2.383E+00,1.132E-01,-2.053E+00,1.984E-01,-2.053E+00,1.984E-01,-2.053E+00,1.984E-01,-1.283E+00,2.634E-01,-1.283E+00,2.634E-01,-2.064E+00,2.263E-01,-1.852E+00,2.410E-01
2.348E-03,-1.591E+00,2.189E-01,-1.591E+00,2.189E-01,-1.591E+00,2.189E-01,-1.591E+00,2.189E-01,-1.591E+00,2.189E-01,-1.591E+00,2.189E-01,-1.591E+00,2.189E-01,-1.591E+00,2.189E-01,-1.773E+00,2.381E-01,-1.773E+00,2.381E-01,-1.616E+00,2.075E-01,-1.616E+00,2.075E-01,-1.484E+00,2.034E-01,-1.235E+00,1.996E-01,-1.235E+00,1.996E-01,-1.235E+00,1.996E-01,-1.965E+00,2.299E-01,-1.965E+00,2.299E-01,-1.384E+00,2.020E-01,-1.938E+00,2.223E-01
2.403E-03,-8.952E-01,2.758E-01,-8.952E-01,2.758E-01,-8.952E-01,2.758E-01,-8.952E-01,2.758E-01,-8.952E-01,2.758E-01,-8.952E-01,2.758E-01,-8.952E-01,2.758E-01,-8.952E-01,2.758E-01,-1.615E+00,1.906E-01,-1.615E+00,1.906E-01,-1.890E+00,2.476E-01,-1.890E+00,2.476E-01,-6.515E-01,1.999E-01,-1.285E+00,1.440E-01,-1.285E+00,1.440E-01,-1.285E+00,1.440E-01,-1.493E+00,1.959E-01,-1.493E+00,1.959E-01,-2.015E+00,2.458E-01,-1.184E+00,2.107E-01
2.459E-03,-9.517E-01,1.403E-01,-9.517E-01,1.403E-01,-9.517E-01,1.403E-01,-9.517E-01,1.403E-01,-9.517E-01,1.403E-01,-9.517E-01,1.403E-01,-9.517E-01,1.403E-01,-9.517E-01,1.403E-01,-1.424E+00,1.674E-01,-1.424E+00,1.674E-01,-9.118E-01,1.770E-01,-9.118E-01,1.770E-01,-1.229E+00,1.911E-01,-2.485E+00,2.792E-01,-2.485E+00,2.792E-01,-2.485E+00,2.792E-01,-1.903E+00,1.739E-01,-1.903E+00,1.739E-01,-2.215E+00,2.094E-01,-1.742E+00,2.150E-01
2.517E-03,-2.405E+00,1.825E-01,-2.405E+00,1.825E-01,-2.405E+00,1.825E-01,-2.405E+00,1.825E-01,-2.405E+00,1.825E-01,-2.405E+00,1.825E-01,-2.405E+00,1.825E-01,-2.405E+00,1.825E-01,-2.692E-01,1.705E-01,-2.692E-01,1.705E-01,-1.351E+00,2.293E-01,-1.351E+00,2.293E-01,-1.685E+00,2.465E-01,-1.859E+00,2.508E-01,-1.859E+00,2.508E-01,-1.859E+00,2.508E-01,-1.682E+00,2.213E-01,-1.682E+00,2.213E-01,-1.523E+00,2.800E-01,-1.220E+00,1.846E-01
2.575E-03,-1.370E+00,1.870E-01,-1.370E+00,1.870E-01,-1.370E+00,1.870E-01,-1.370E+00,1.870E-01,-1.370E+00,1.870E-01,-1.370E+00,1.870E-01,-1.370E+00,1.870E-01,-1.370E+00,1.870E-01,-1.517E+00,1.994E-01,-1.517E+00,1.994E-01,-1.263E+00,1.644E-01,-1.263E+00,1.644E-01,-1.172E+00,2.210E-01,-1.485E+00,1.491E-01,-1.485E+00,1.491E-01,-1.485E+00,1.491E-01,-8.845E-01,1.563E-01,-8.845E-01,1.563E-01,-1.584E+00,2.212E-01,-1.458E+00,2.007E-01
2.635E-03,-1.465E+00,2.079E-01,-1.465E+00,2.079E-01,-1.465E+00,2.079E-01,-1.465E+00,2.079E-01,-1.465E+00,2.079E-01,-1.465E+00,2.079E-01,-1.465E+00,2.079E-01,-1.465E+00,2.079E-01,-1.747E+00,1.681E-01,-1.747E+00,1.681E-01,-1.943E+00,1.841E-01,-1.943E+00,1.841E-01,-1.932E+00,2.257E-01,-1.222E+00,2.680E-01,-1.222E+00,2.680E-01,-1.222E+00,2.680E-01,-1.152E+00,2.329E-01,-1.152E+00,2.329E-01,-1.770E+00,1.889E-01,-9.934E-01,1.489E-01
