,steady state,ts 1 slope,ts 1 std,ts 2 slope,ts 2 std,ts 3 slope,ts 3 std,ts 4 slope,ts 4 std,ts 5 slope,ts 5 std,ts 6 slope,ts 6 std,ts 7 slope,ts 7 std,ts 8 slope,ts 8 std,ts 9 slope,ts 9 std,ts 10 slope,ts 10 std,ts 11 slope,ts 11 std,ts 12 slope,ts 12 std,ts 13 slope,ts 13 std,ts 14 slope,ts 14 std,ts 15 slope,ts 15 std,ts 16 slope,ts 16 std,ts 17 slope,ts 17 std,ts 18 slope,ts 18 std,ts 19 slope,ts 19 std,ts 20 slope,ts 20 std
species_1,0.001,-1.7369060841622017,0.0010874788628611124,-1.6704034796113767,0.0022590226691622055,-1.704882540721161,0.0017099094042437638,-1.7325085983652773,0.0020748792475735263,-1.8141243001558132,0.002263059053789383,-1.6967705116301535,0.001973582552559774,-1.7097380062895178,0.001995231160474515,-1.859647986035844,0.0019348126146322032,-1.7619273977674956,0.002177646786177918,-1.6976704707363215,0.0022654424611290853,-1.7982431357503512,0.00202384682745842,-1.6898908995315438,0.0022090744730261626,-1.8568102950914638,0.002123479711081618,-1.7357966677711778,0.0009150311376239417,-1.8043460751551323,0.0020029182526696064,-1.7806646654518008,0.001916198812864794,-1.7503152713622971,0.0020438199823092883,-1.6830418144908856,0.002143374797489821,-1.899826549777487,0.002059571660631975,-1.745691546381836,0.0023825399592979895
species_2,0.0010803315190764677,-1.8172558791470226,0.0019701447979291816,-1.8063829448993063,0.001144091694202074,-1.7936775463318193,0.0019596320712494575,-1.8130922633537003,0.002308632753414734,-1.7946511902636109,0.0017091591097676744,-1.739091435174501,0.002021758123207595,-1.7186919260341453,0.002250996280638622,-1.8662708704663071,0.002112777693357052,-1.7808257643599659,0.0021633494853814258,-1.7747535321598542,0.001889700391698682,-1.7731414841781308,0.0015377387581330156,-1.724998022403662,0.0018138454556038634,-1.7941729780442945,0.001773953451231462,-1.8016578255653994,0.0016129303534748673,-1.6731108843506186,0.0016393163507522211,-1.7367915314344249,0.002241690289023933,-1.7406574187963704,0.002147966891303891,-1.767593478335073,0.0020319948017253294,-1.7649084164922797,0.002113307709486862,-1.6919653295564583,0.0022103925183913184
species_3,0.0011671161911100683,-1.810692660505833,0.0015636892381474126,-1.772064677157541,0.001704993581839473,-1.8208183504419229,0.0022041169515481162,-1.7677904161993394,0.002236534200753758,-1.7428406412236628,0.0020428197480106217,-1.7193928746600071,0.001682574248673803,-1.7556844821028752,0.0020228318812602467,-1.765851773723333,0.0010456000456594847,-1.7259431013110982,0.0021923057139684185,-1.7609943772488912,0.0020001794115851105,-1.7826421312873784,0.0020215316889540167,-1.7524068060130311,0.002125696066068482,-1.7886753007766898,0.0008778119279497147,-1.7783651568649363,0.0019205573304013044,-1.7185669077910297,0.002126858836096063,-1.7800663928835065,0.0014733120424356492,-1.8066889164160498,0.0013445069826955223,-1.6999621396339737,0.0011986615686977624,-1.7999588249747793,0.0014936812991238366,-1.8300375910840176,0.0008556498340650578
species_4,0.0012608724076806808,-1.7562758971736778,0.0016491172205539816,-1.770041628379628,0.002181830222309404,-1.738887363310297,0.0021233559027562707,-1.8116531636102584,0.0018031093433761465,-1.8228078000380226,0.0007164709174664885,-1.8249939100231574,0.0009439916939958592,-1.7421019824998432,0.0020731302314462253,-1.7273833519872086,0.0019244275129823264,-1.7610210347470345,0.0021062299540289937,-1.8043060862291544,0.0009167455218994928,-1.744158832716933,0.001992024575989211,-1.771418940593662,0.0015915164287508086,-1.770752046291583,0.001678745385283261,-1.7262330271627835,0.0008115965137211056,-1.7927168086482321,0.0019446891627989652,-1.7716991484941869,0.002119624283662992,-1.7694143717302915,0.0012309757617134077,-1.7116295861171296,0.002133405969568618,-1.7171503506907444,0.0022848520911107196,-1.8127096070945496,0.0016690899053436186
species_5,0.0013621602035512718,-1.8514411991371618,0.002214424301914656,-1.769120822551821,0.0020338664687282924,-1.7255923696565487,0.0009199697845491264,-1.6682122638528591,0.0018734319720413303,-1.6953121849031116,0.00215784118006288,-1.7062333073323597,0.0019936359660144157,-1.7350884180984234,0.002122059844445715,-1.795043189847322,0.0021578807746942376,-1.7776132899838342,0.0015235712151928371,-1.8064790295484627,0.002093958626487188,-1.7972588665198124,0.002088170816588085,-1.8047917700153622,0.0018342641648398646,-1.727512459594242,0.0018923625585155078,-1.7627884711538677,0.0018250726205046397,-1.7458048350934134,0.0023041604473545553,-1.8048663723462535,0.0019332027495136404,-1.7849927772660938,0.0021568114611084303,-1.761658173571016,0.0017541282094566478,-1.6869302262864778,0.00042405609212214994,-1.7700040421738832,0.0020626299226282345
species_6,0.0014715846019280557,-1.7540971820402411,0.0015442764224495272,-1.7763851681561493,0.0017049679736226523,-1.7561423557717872,0.0023269989116927008,-1.834334080550986,0.0012337990981773294,-1.7356413449314407,0.0012848867545324366,-1.833044255247169,0.0022089029045690117,-1.7684825154467172,0.0016586814250467347,-1.7676694446991155,0.00235952181342738,-1.7230504968949434,0.0020598706562962054,-1.759754876128938,0.00211857548100633,-1.7529145463755098,0.0022785124511882355,-1.8340206584946495,0.0020210391223618876,-1.7639417601236056,0.002106672387615076,-1.828779639528552,0.0023191921368191557,-1.7294766765867096,0.0023249374045959657,-1.772804626429825,0.002340280896485804,-1.7732887675144338,0.0011220378506866435,-1.8013877367993039,0.0021095814324135235,-1.7821732171604256,0.001975569913054062,-1.770533630895521,0.002341159633399729
species_7,0.0015897992284504754,-1.7590496358569974,0.0004891333377470679,-1.7466055885417513,0.0012919319995950077,-1.7532944747151331,0.002276894258713289,-1.7777579932121987,0.0013532678135928244,-1.7882359728968935,0.002021795419930267,-1.7208103466974087,0.002092521507685289,-1.794513255504921,0.001869089802759727,-1.6684863907451215,0.0021928662515929556,-1.7778452098312463,0.001404216580648698,-1.8254145059898421,0.0023165051682264588,-1.7805919296464545,0.0021276424018204813,-1.6688394557821522,0.0019598773790776166,-1.7702782665497234,0.0016617502173066833,-1.739224905779452,0.0016534446645721193,-1.7707635043808059,0.0013375162848783422,-1.780613902533161,0.002230617073951646,-1.6982589448766052,0.002165109276129261,-1.774836674835542,0.002211704545259405,-1.7576203001475272,0.0021049683920375275,-1.7633613695850006,0.002047616732127957
species_8,0.0017175102154984984,-1.754957631187222,0.002110881139726072,-1.789195111459579,0.002326028403859834,-1.7124245920323167,0.002227735852482667,-1.6845920851808913,0.0011953758946745359,-1.7515718680064059,0.0022883510405728577,-1.7266062401062856,0.0017401251612045533,-1.8211180853354747,0.0018005169415452474,-1.8197510475395768,0.002048955446438983,-1.7500962473359922,0.002121401219099058,-1.7892899563373519,0.00038804770456745427,-1.712805326272409,0.0020048719449064544,-1.7763685531735083,0.0021411692171797014,-1.812959991502213,0.002272254923655732,-1.712767437594339,0.0025316987795844536,-1.7483305835605052,0.0021703875312890984,-1.7746568587209879,0.0022923158627967937,-1.7076423232213596,0.002190739926336906,-1.7808271917943355,0.002125965130935857,-1.7914162852959672,0.0021586848536054356,-1.7375265369438568,0.0019397016072827146
species_9,0.001855480420138844,-1.7636918032651148,0.002118262564885066,-1.802973104014107,0.0022636675684393004,-1.7985134734208046,0.0014273117098680625,-1.712786128661927,0.0017652156229006977,-1.7939385965011023,0.002019931106629826,-1.7280186041556422,0.0006859673178138363,-1.7226754413230427,0.0022012300280340033,-1.7985361456973974,0.002287979531403906,-1.753181023801795,0.0010909980002698925,-1.7975040873055277,0.0020781491898379007,-1.7618106544922765,0.002367316149830235,-1.7472935972495838,0.0018809109997631338,-1.6960958438834257,0.0004877061051955534,-1.7805290984038111,0.0022817263716809096,-1.7814940140303703,0.0021907981790715357,-1.7292470865317577,0.0021785628911119596,-1.7643402375293014,0.0013061285555322857,-1.720087511989412,0.0019214857267454805,-1.6603266701625796,0.001207979326675271,-1.8444479321452973,0.0022279672289949428
species_10,0.0020045339809052396,-1.7252823700103934,0.002096011322536325,-1.7464960880902545,0.002225769165980095,-1.7379015159051372,0.0020594433810584584,-1.7489464478880399,0.0013869585512212036,-1.7231207315953205,0.0018053711135400182,-1.7877928000435215,0.002430832566535605,-1.8398887744392736,0.0020042035014552627,-1.7879521332215973,0.002103305756012,-1.6388616896896528,0.002106182678719436,-1.7730657349282535,0.002082160005281597,-1.7360129401678288,0.0016368560364845245,-1.7864859712629129,0.0021094927846615264,-1.7459994264650902,0.0014713863206224274,-1.7490844620713104,0.0018263729510447479,-1.8119728290927304,0.002233550763175054,-1.746171087653626,0.0022017954102111813,-1.7929390122525428,0.0009209147501400684,-1.7783365432956697,0.002419607584805082,-1.8027299338893605,0.0020904457128339718,-1.8157470058707088,0.0019476177254443997
