time,species_1,species_2,species_3,species_4,species_5
1.10500E-02,3.52489E-02,3.19346E-01,2.99250E+00,0.00000E+00,0.00000E+00
1.11000E-02,3.51680E-02,3.18341E-01,2.93850E+00,0.00000E+00,0.00000E+00
1.11500E-02,3.54413E-02,3.18471E-01,2.92730E+00,0.00000E+00,0.00000E+00
1.12000E-02,3.54812E-02,3.20033E-01,2.88194E+00,0.00000E+00,0.00000E+00
1.12500E-02,3.56041E-02,3.21240E-01,2.91350E+00,0.00000E+00,0.00000E+00
1.13000E-02,3.58082E-02,3.24382E-01,2.94838E+00,0.00000E+00,0.00000E+00
1.13500E-02,3.60875E-02,3.24080E-01,2.94208E+00,0.00000E+00,0.00000E+00
1.14000E-02,3.63013E-02,3.24339E-01,2.93741E+00,0.00000E+00,0.00000E+00
1.14500E-02,3.66083E-02,3.24992E-01,2.93099E+00,0.00000E+00,0.00000E+00
1.15000E-02,3.65566E-02,3.23707E-01,2.97733E+00,0.00000E+00,0.00000E+00
1.15500E-02,3.63138E-02,3.23009E-01,2.97588E+00,0.00000E+00,0.00000E+00
1.16000E-02,3.62185E-02,3.23700E-01,2.95922E+00,0.00000E+00,0.00000E+00
1.16500E-02,3.62934E-02,3.20237E-01,2.95577E+00,0.00000E+00,0.00000E+00
1.17000E-02,3.62448E-02,3.19753E-01,2.96382E+00,0.00000E+00,0.00000E+00
1.17500E-02,3.62998E-02,3.22080E-01,2.94367E+00,0.00000E+00,0.00000E+00
1.18000E-02,3.63124E-02,3.22325E-01,2.96580E+00,0.00000E+00,0.00000E+00
1.18500E-02,3.60820E-02,3.20044E-01,2.94861E+00,0.00000E+00,0.00000E+00
1.19000E-02,3.64080E-02,3.21826E-01,2.92986E+00,0.00000E+00,0.00000E+00
1.19500E-02,3.65239E-02,3.22838E-01,2.94821E+00,0.00000E+00,0.00000E+00
1.20000E-02,3.65327E-02,3.26363E-01,2.94330E+00,0.00000E+00,0.00000E+00
1.20500E-02,3.62436E-02,3.27353E-01,2.94918E+00,0.00000E+00,0.00000E+00
1.21000E-02,3.63008E-02,3.26999E-01,2.96335E+00,0.00000E+00,0.00000E+00
1.21500E-02,3.61883E-02,3.31265E-01,2.94092E+00,0.00000E+00,0.00000E+00
1.22000E-02,3.62954E-02,3.32832E-01,2.95092E+00,0.00000E+00,0.00000E+00
1.22500E-02,3.62294E-02,3.33202E-01,2.95170E+00,0.00000E+00,0.00000E+00
1.23000E-02,3.62194E-02,3.33774E-01,2.93337E+00,0.00000E+00,0.00000E+00
1.23500E-02,3.60397E-02,3.32494E-01,2.95394E+00,0.00000E+00,0.00000E+00
1.24000E-02,3.62641E-02,3.33567E-01,2.99757E+00,0.00000E+00,0.00000E+00
1.24500E-02,3.63595E-02,3.32492E-01,3.00153E+00,0.00000E+00,0.00000E+00
1.25000E-02,3.61102E-02,3.28765E-01,2.97555E+00,0.00000E+00,0.00000E+00
1.25500E-02,3.57501E-02,3.23863E-01,2.94834E+00,0.00000E+00,0.00000E+00
1.26000E-02,3.58304E-02,3.20086E-01,2.92431E+00,0.00000E+00,0.00000E+00
1.26500E-02,3.55807E-02,3.22107E-01,2.92295E+00,0.00000E+00,0.00000E+00
1.27000E-02,3.55857E-02,3.21422E-01,2.96536E+00,0.00000E+00,0.00000E+00
1.27500E-02,3.55632E-02,3.22743E-01,2.97150E+00,0.00000E+00,0.00000E+00
1.28000E-02,3.56541E-02,3.23842E-01,2.96481E+00,0.00000E+00,0.00000E+00
1.28500E-02,3.54791E-02,3.24306E-01,2.94731E+00,0.00000E+00,0.00000E+00
1.29000E-02,3.53371E-02,3.21209E-01,2.92924E+00,0.00000E+00,0.00000E+00
1.29500E-02,3.50521E-02,3.22049E-01,2.93156E+00,0.00000E+00,0.00000E+00
1.30000E-02,3.49642E-02,3.22135E-01,2.93791E+00,0.00000E+00,0.00000E+00
1.30500E-02,3.52659E-02,3.19653E-01,2.92877E+00,0.00000E+00,0.00000E+00
1.31000E-02,3.55691E-02,3.19196E-01,2.91055E+00,0.00000E+00,0.00000E+00
1.31500E-02,3.53521E-02,3.24336E-01,2.91060E+00,0.00000E+00,0.00000E+00
1.32000E-02,3.54845E-02,3.26042E-01,2.88070E+00,0.00000E+00,0.00000E+00
1.32500E-02,3.49375E-02,3.25353E-01,2.90481E+00,0.00000E+00,0.00000E+00
1.33000E-02,3.54018E-02,3.25643E-01,2.89193E+00,0.00000E+00,0.00000E+00
1.33500E-02,3.55593E-02,3.28573E-01,2.90265E+00,0.00000E+00,0.00000E+00
1.34000E-02,3.50860E-02,3.30674E-01,2.92423E+00,0.00000E+00,0.00000E+00
1.34500E-02,3.46730E-02,3.31635E-01,2.93420E+00,0.00000E+00,0.00000E+00
1.35000E-02,3.45391E-02,3.33704E-01,2.93522E+00,0.00000E+00,0.00000E+00
1.35500E-02,3.41303E-02,3.29046E-01,2.92200E+00,0.00000E+00,0.00000E+00
1.36000E-02,3.41155E-02,3.25025E-01,2.93648E+00,0.00000E+00,0.00000E+00
1.36500E-02,3.39445E-02,3.22638E-01,2.94041E+00,0.00000E+00,0.00000E+00
1.37000E-02,3.38966E-02,3.21470E-01,2.90113E+00,0.00000E+00,0.00000E+00
1.37500E-02,3.37174E-02,3.22166E-01,2.90522E+00,0.00000E+00,0.00000E+00
1.38000E-02,3.35990E-02,3.22126E-01,2.89187E+00,0.00000E+00,0.00000E+00
1.38500E-02,3.41388E-02,3.16862E-01,2.88571E+00,0.00000E+00,0.00000E+00
1.39000E-02,3.44413E-02,3.16501E-01,2.91518E+00,0.00000E+00,0.00000E+00
1.39500E-02,3.44568E-02,3.16727E-01,2.88717E+00,0.00000E+00,0.00000E+00
1.40000E-02,3.43928E-02,3.14874E-01,2.89960E+00,0.00000E+00,0.00000E+00
1.40500E-02,3.43629E-02,3.12172E-01,2.87685E+00,0.00000E+00,0.00000E+00
1.41000E-02,3.42583E-02,3.10447E-01,2.89300E+00,0.00000E+00,0.00000E+00
1.41500E-02,3.42858E-02,3.10695E-01,2.87767E+00,0.00000E+00,0.00000E+00
1.42000E-02,3.45246E-02,3.13738E-01,2.89196E+00,0.00000E+00,0.00000E+00
1.42500E-02,3.41117E-02,3.12656E-01,2.87257E+00,0.00000E+00,0.00000E+00
1.43000E-02,3.44419E-02,3.08363E-01,2.89547E+00,0.00000E+00,0.00000E+00
1.43500E-02,3.44633E-02,3.05813E-01,2.92635E+00,0.00000E+00,0.00000E+00
1.44000E-02,3.50688E-02,3.06602E-01,2.91165E+00,0.00000E+00,0.00000E+00
1.44500E-02,3.51475E-02,3.07941E-01,2.89633E+00,0.00000E+00,0.00000E+00
