,steady state,ts 1 slope,ts 1 std,ts 2 slope,ts 2 std,ts 3 slope,ts 3 std,ts 4 slope,ts 4 std,ts 5 slope,ts 5 std,ts 6 slope,ts 6 std,ts 7 slope,ts 7 std,ts 8 slope,ts 8 std,ts 9 slope,ts 9 std,ts 10 slope,ts 10 std,ts 11 slope,ts 11 std,ts 12 slope,ts 12 std,ts 13 slope,ts 13 std,ts 14 slope,ts 14 std,ts 15 slope,ts 15 std,ts 16 slope,ts 16 std,ts 17 slope,ts 17 std,ts 18 slope,ts 18 std,ts 19 slope,ts 19 std,ts 20 slope,ts 20 std
0,0.001,,,,,,,,,,,,,,,,,-1.8549853054995,0.0019858414334436502,,,,,,,,,,,,,,,,,,,,,,
1,0.0010803315190764677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0011671161911100683,,,,,,,,,,,,,,,,,,,,,-1.8275348910978413,0.002559008908500581,,,,,,,,,,,,,,,,,,
3,0.0012608724076806808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0013621602035512718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0014715846019280557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0015897992284504754,,,,,,,,,-1.748160375022743,0.0020234806036942676,,,,,,,,,,,,,,,,,,,,,-1.6587498006389971,0.0021504050567633173,,,,,,,,
7,0.0017175102154984984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6781225175496377,0.0018920879125084394,,
8,0.001855480420138844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8236527358097436,0.00230189530024069,,
9,0.0020045339809052396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8830730036362608,0.0020740825720824492,,,,,,,,
10,0.0021655612406317566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0023395240647448253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.002527461586781727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0027304964154553227,,,,,,,,,,,-1.8924898822464062,0.0019913644491200647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0029498413403416983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7213424300129334,0.0018816532204707114,,,,,,
15,0.0031868065762459103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
